	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
MZ334524.1_1	MZ334524	MZ334524.1	1	1	102	1	E																				0	False	F
MZ334524.1_2	MZ334524	MZ334524.1	2	822	1130	-1	E			YP_008059564.1	YP_008059564.1 hypothetical protein M202_gp002 [Haloarcula californiae tailed virus 1]	False	0.748	156.0	7.859e-44												0	False	F
MZ334524.1_3	MZ334524	MZ334524.1	3	1201	1446	-1	E			YP_008059565.1	YP_008059565.1 hypothetical protein M202_gp003 [Haloarcula californiae tailed virus 1]	False	0.962	166.0	5.503e-48												0	False	F
MZ334524.1_4	MZ334524	MZ334524.1	4	1436	1699	-1	E			YP_008059566.1	YP_008059566.1 hypothetical protein M202_gp004 [Haloarcula californiae tailed virus 1]	False	0.915	169.0	1.1099999999999999e-48												0	False	F
MZ334524.1_5	MZ334524	MZ334524.1	5	1742	2050	-1	E			YP_008059567.1	YP_008059567.1 hypothetical protein M202_gp005 [Haloarcula californiae tailed virus 1]	False	0.96	208.0	4.289e-62												0	False	F
MZ334524.1_6	MZ334524	MZ334524.1	6	2116	2379	-1	D			YP_008059568.1	YP_008059568.1 hypothetical protein M202_gp006 [Haloarcula californiae tailed virus 1]	False	0.951	176.0	2.723e-51								Domain of unknown function (DUF5049) [PF16468.8]	VOG26437	REFSEQ DUF5049 domain-containing protein; Xu	Xu	0	False	F
MZ334524.1_7	MZ334524	MZ334524.1	7	2376	2531	-1	E																				0	False	F
MZ334524.1_8	MZ334524	MZ334524.1	8	2531	2779	-1	E																				0	False	F
MZ334524.1_9	MZ334524	MZ334524.1	9	2772	2888	-1	E			YP_008059571.1	YP_008059571.1 hypothetical protein M202_gp009 [Haloarcula californiae tailed virus 1]	False	0.915	75.0	3.881e-17												0	False	F
MZ334524.1_10	MZ334524	MZ334524.1	10	2881	3177	-1	E			YP_008059572.1	YP_008059572.1 hypothetical protein M202_gp010 [Haloarcula californiae tailed virus 1]	False	0.877	181.0	1.05e-52												0	False	F
MZ334524.1_11	MZ334524	MZ334524.1	11	3259	3444	-1	E			YP_008059573.1	YP_008059573.1 hypothetical protein M202_gp011 [Haloarcula californiae tailed virus 1]	False	1.0	152.0	2.444e-43												0	False	F
MZ334524.1_12	MZ334524	MZ334524.1	12	3441	3695	-1	E			YP_008059574.1	YP_008059574.1 hypothetical protein M202_gp012 [Haloarcula californiae tailed virus 1]	False	0.97	174.0	1.566e-50									VOG26438	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334524.1_13	MZ334524	MZ334524.1	13	3688	3885	-1	E			YP_008059575.1	YP_008059575.1 hypothetical protein M202_gp013 [Haloarcula californiae tailed virus 1]	False	1.0	140.0	2.918e-39												0	False	F
