locus_tag	ftype	length_bp	gene	EC_number	COG	product
ILECBKIB_00001	CDS	792				IS3 family transposase ISBth167
ILECBKIB_00002	CDS	1050				hypothetical protein
ILECBKIB_00003	CDS	1680	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
ILECBKIB_00004	CDS	996				hypothetical protein
ILECBKIB_00005	CDS	9843				hypothetical protein
ILECBKIB_00006	CDS	621	cmk_1	2.7.4.25		Cytidylate kinase
ILECBKIB_00007	CDS	1305	guaD	3.5.4.3	COG0402	Guanine deaminase
ILECBKIB_00008	CDS	975				hypothetical protein
ILECBKIB_00009	CDS	1551	caiA_1	1.3.8.13		Crotonobetainyl-CoA reductase
ILECBKIB_00010	CDS	2355				hypothetical protein
ILECBKIB_00011	CDS	465				hypothetical protein
ILECBKIB_00012	CDS	429				hypothetical protein
ILECBKIB_00013	CDS	1095				hypothetical protein
ILECBKIB_00014	CDS	2295				hypothetical protein
ILECBKIB_00015	CDS	615				hypothetical protein
ILECBKIB_00016	CDS	1065				IS110 family transposase ISCaa7
ILECBKIB_00017	CDS	435				hypothetical protein
ILECBKIB_00018	CDS	195				hypothetical protein
ILECBKIB_00019	CDS	252				hypothetical protein
ILECBKIB_00020	CDS	465	rsxG_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit G
ILECBKIB_00021	CDS	1272				hypothetical protein
ILECBKIB_00022	CDS	9738				hypothetical protein
ILECBKIB_00023	CDS	1398				hypothetical protein
ILECBKIB_00024	CDS	345				hypothetical protein
ILECBKIB_00025	CDS	774				hypothetical protein
ILECBKIB_00026	CDS	1110				hypothetical protein
ILECBKIB_00027	CDS	267				hypothetical protein
ILECBKIB_00028	CDS	282				hypothetical protein
ILECBKIB_00029	CDS	3348				hypothetical protein
ILECBKIB_00030	CDS	1158				hypothetical protein
ILECBKIB_00031	CDS	1278				hypothetical protein
ILECBKIB_00032	CDS	1674				hypothetical protein
ILECBKIB_00033	CDS	1149				hypothetical protein
ILECBKIB_00034	CDS	621				hypothetical protein
ILECBKIB_00035	CDS	195				hypothetical protein
ILECBKIB_00036	CDS	477				hypothetical protein
ILECBKIB_00037	CDS	2376				hypothetical protein
ILECBKIB_00038	CDS	2151				hypothetical protein
ILECBKIB_00039	CDS	3351				TonB-dependent receptor P39
ILECBKIB_00040	CDS	2154				hypothetical protein
ILECBKIB_00041	CDS	3267				TonB-dependent receptor P3
ILECBKIB_00042	CDS	4476				hypothetical protein
ILECBKIB_00043	CDS	1608				hypothetical protein
ILECBKIB_00044	CDS	126				hypothetical protein
ILECBKIB_00045	CDS	408				hypothetical protein
ILECBKIB_00046	CDS	282				hypothetical protein
ILECBKIB_00047	CDS	327				hypothetical protein
ILECBKIB_00048	CDS	2013	tkt	2.2.1.1		Transketolase
ILECBKIB_00049	CDS	2217				hypothetical protein
ILECBKIB_00050	CDS	7368	srfAA		COG0318	Surfactin synthase subunit 1
ILECBKIB_00051	CDS	1590	abf2	3.2.1.55	COG3534	Intracellular exo-alpha-L-arabinofuranosidase 2
ILECBKIB_00052	CDS	2208	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
ILECBKIB_00053	CDS	1023	iolC	2.7.1.92		5-dehydro-2-deoxygluconokinase
ILECBKIB_00054	CDS	669	kdgA		COG0800	KHG/KDPG aldolase
ILECBKIB_00055	CDS	3060				hypothetical protein
ILECBKIB_00056	CDS	717				hypothetical protein
ILECBKIB_00057	CDS	582				hypothetical protein
ILECBKIB_00058	CDS	489	greA_1		COG0782	Transcription elongation factor GreA
ILECBKIB_00059	CDS	1503	tolB_1			Tol-Pal system protein TolB
ILECBKIB_00060	CDS	1899				hypothetical protein
ILECBKIB_00061	CDS	348				hypothetical protein
ILECBKIB_00062	CDS	141				hypothetical protein
ILECBKIB_00063	CDS	831				hypothetical protein
ILECBKIB_00064	CDS	276				hypothetical protein
ILECBKIB_00065	CDS	804				hypothetical protein
ILECBKIB_00066	CDS	1011	srpA			Solvent efflux pump periplasmic linker SrpA
ILECBKIB_00067	CDS	3150	mdtB			Multidrug resistance protein MdtB
ILECBKIB_00068	CDS	1401				hypothetical protein
ILECBKIB_00069	CDS	1557	xynC	3.2.1.136		Glucuronoxylanase XynC
ILECBKIB_00070	CDS	1665				hypothetical protein
ILECBKIB_00071	CDS	1446	dcuB		COG2704	Anaerobic C4-dicarboxylate transporter DcuB
ILECBKIB_00072	CDS	2247	glnA_1	6.3.1.2		Glutamine synthetase
ILECBKIB_00073	CDS	915		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
ILECBKIB_00074	CDS	1053	aguA_1	3.5.3.12	COG2957	Agmatine deiminase
