	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000892.1_1	QGNH01000892.1	QGNH01000892.1	1	3	251	1	E											0	False	F
QGNH01000892.1_2	QGNH01000892.1	QGNH01000892.1	2	327	2807	-1	D	YP_009639132.1	YP_009639132.1 DNA primase [Xylella phage Sano]	False	0.196	65.0	2.097e-09	Protein of unknown function (DUF3987) [PF13148.9]; Primase C terminal 2 (PriCT-2) [PF08707.14]	VOG01537	REFSEQ DNA primase; Xu	Xu	0	False	F
QGNH01000892.1_3	QGNH01000892.1	QGNH01000892.1	3	2894	3085	1	E											0	False	F
QGNH01000892.1_4	QGNH01000892.1	QGNH01000892.1	4	3072	3527	1	E											0	False	F
QGNH01000892.1_5	QGNH01000892.1	QGNH01000892.1	5	3530	3709	1	E								VOG00386	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000892.1_6	QGNH01000892.1	QGNH01000892.1	6	3706	4254	1	D	YP_009997606.1	YP_009997606.1 exonuclease [Achromobacter phage vB_AchrS_AchV4]	False	0.289	66.0	2.472e-11	Protein of unknown function (DUF2800) [PF10926.11]				0	False	F
QGNH01000892.1_7	QGNH01000892.1	QGNH01000892.1	7	4251	5033	1	D	NP_958707.1	NP_958707.1 exonuclease [Bordetella phage BPP-1]	False	0.294	90.0	9.887e-19	Protein of unknown function (DUF2800) [PF10926.11]	VOG00510	sp|O64262|VG69_BPMD2 Gene 69 protein; Xu	Xu	0	False	F
QGNH01000892.1_8	QGNH01000892.1	QGNH01000892.1	8	5050	5724	1	D	NP_958709.1	NP_958709.1 Gp2.5-like ssDNA binding protein and ssDNA annealing protein [Bordetella phage BPP-1]	False	0.298	81.0	3.411e-16	Protein of unknown function (DUF2815) [PF10991.11]	VOG00262	sp|P20313|SSB_BPT3 Single-stranded DNA-binding protein; Xr	Xr	0	False	V
QGNH01000892.1_9	QGNH01000892.1	QGNH01000892.1	9	5845	7677	1	E	YP_009787836.1	YP_009787836.1 DNA polymerase [Salmonella phage vB_SenS_Sasha]	True	0.55	646.0	5.43e-204		VOG02494	REFSEQ DNA polymerase; Xu	Xu	0	False	
QGNH01000892.1_10	QGNH01000892.1	QGNH01000892.1	10	7889	8185	1	E	YP_024950.1	YP_024950.1 endonuclease [Burkholderia phage BcepC6B]	False	0.504	77.0	1.475e-16		VOG00231	sp|Q9T1Q4|VP44_BPAPS Putative nuclease p44; Xu	Xu	0	False	
QGNH01000892.1_11	QGNH01000892.1	QGNH01000892.1	11	8179	8664	1	D	YP_010053557.1	YP_010053557.1 HNH endonuclease [Salmonella phage Seszw_1]	False	0.432	114.0	3.574e-28	AP2 domain [PF00847.23]; HNH endonuclease [PF13392.9]	VOG00011	sp|P03795|Y28_BPT7 Protein 2.8; Xu	Xu	0	False	
QGNH01000892.1_12	QGNH01000892.1	QGNH01000892.1	12	8664	10076	1	D	YP_003347382.1	YP_003347382.1 DNA helicase [Enterococcus phage phiFL4A]	False	0.398	312.0	2.139e-91	SNF2-related domain [PF00176.26]	VOG00205	sp|Q9T1Q7|VP41_BPAPS Putative protein p41; Xu	Xu	0	False	
QGNH01000892.1_13	QGNH01000892.1	QGNH01000892.1	13	10111	10266	1	E											0	False	
QGNH01000892.1_14	QGNH01000892.1	QGNH01000892.1	14	10263	10577	1	E											0	False	
QGNH01000892.1_15	QGNH01000892.1	QGNH01000892.1	15	10657	10803	1	E											0	False	F
QGNH01000892.1_16	QGNH01000892.1	QGNH01000892.1	16	10800	11087	1	D	YP_009596347.1	YP_009596347.1 hypothetical protein FDH04_gp045 [Rhodococcus phage Weasels2]	False	0.431	94.0	1.142e-22	PGDYG protein [PF14083.9]				0	False	F
QGNH01000892.1_17	QGNH01000892.1	QGNH01000892.1	17	11084	11212	1	E											0	False	F
QGNH01000892.1_18	QGNH01000892.1	QGNH01000892.1	18	11343	11567	1	E											0	False	F
QGNH01000892.1_19	QGNH01000892.1	QGNH01000892.1	19	11564	11827	1	E	YP_010671626.1	YP_010671626.1 hypothetical protein PQC19_gp37 [Pseudomonas phage Itty13]	False	0.469	80.0	9.821e-18					0	False	F
QGNH01000892.1_20	QGNH01000892.1	QGNH01000892.1	20	11824	12084	1	E											0	False	F
QGNH01000892.1_21	QGNH01000892.1	QGNH01000892.1	21	12081	12314	1	E											0	False	F
QGNH01000892.1_22	QGNH01000892.1	QGNH01000892.1	22	12311	12640	1	E											0	False	F
QGNH01000892.1_23	QGNH01000892.1	QGNH01000892.1	23	12643	13539	1	E	YP_009619968.1	YP_009619968.1 hypothetical protein FDJ07_gp147 [Stenotrophomonas phage vB_SmaS_DLP_5]	False	0.432	61.0	4.917e-09		VOG01018	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000892.1_24	QGNH01000892.1	QGNH01000892.1	24	13641	15593	-1	E											0	False	F
