	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000336.1_1	QGNH01000336.1	QGNH01000336.1	1	1	252	-1	E											0	False	F
QGNH01000336.1_2	QGNH01000336.1	QGNH01000336.1	2	216	1526	-1	E	YP_010078149.1	YP_010078149.1 portal protein [Ralstonia phage Raharianne]	False	0.221	84.0	1.248e-15					0	False	F
QGNH01000336.1_3	QGNH01000336.1	QGNH01000336.1	3	1684	2133	-1	E											0	False	F
QGNH01000336.1_4	QGNH01000336.1	QGNH01000336.1	4	2133	2276	-1	E											0	False	F
QGNH01000336.1_5	QGNH01000336.1	QGNH01000336.1	5	2285	2560	-1	E											0	False	F
QGNH01000336.1_6	QGNH01000336.1	QGNH01000336.1	6	2625	3050	-1	E											0	False	F
QGNH01000336.1_7	QGNH01000336.1	QGNH01000336.1	7	3056	3508	-1	E											0	False	F
QGNH01000336.1_8	QGNH01000336.1	QGNH01000336.1	8	3540	4313	-1	E											0	False	F
QGNH01000336.1_9	QGNH01000336.1	QGNH01000336.1	9	4310	4585	-1	E											0	False	F
QGNH01000336.1_10	QGNH01000336.1	QGNH01000336.1	10	4582	6225	-1	D							Putative zinc-binding metallo-peptidase [PF15887.8]; Iron/manganese superoxide dismutases, C-terminal domain [PF02777.21]				0	False	F
QGNH01000336.1_11	QGNH01000336.1	QGNH01000336.1	11	6222	6575	-1	E											0	False	
QGNH01000336.1_12	QGNH01000336.1	QGNH01000336.1	12	6572	7108	-1	E											0	False	
QGNH01000336.1_13	QGNH01000336.1	QGNH01000336.1	13	7111	7326	-1	E											0	False	F
QGNH01000336.1_14	QGNH01000336.1	QGNH01000336.1	14	7349	7672	-1	E											0	False	F
QGNH01000336.1_15	QGNH01000336.1	QGNH01000336.1	15	7669	7923	-1	E											0	False	F
QGNH01000336.1_16	QGNH01000336.1	QGNH01000336.1	16	7920	8729	-1	E											0	False	F
QGNH01000336.1_17	QGNH01000336.1	QGNH01000336.1	17	8729	9415	-1	E											0	False	F
QGNH01000336.1_18	QGNH01000336.1	QGNH01000336.1	18	9593	10291	-1	E											0	False	F
QGNH01000336.1_19	QGNH01000336.1	QGNH01000336.1	19	10288	10506	-1	E											0	False	F
QGNH01000336.1_20	QGNH01000336.1	QGNH01000336.1	20	10503	12170	-1	D	YP_010773003.1	YP_010773003.1 hypothetical protein QIT78_gp73 [Pseudomonas phage Medea1]	False	0.332	84.0	1.753e-15	Protein of unknown function (DUF5131) [PF07505.14]; HNH endonuclease [PF13392.9]	VOG00302	sp|Q5UPT6|YL245_MIMIV Uncharacterized HNH endonuclease L245; Xu	Xu	0	False	F
