locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_049364_260_784_+					phrog_1437	VOG14470	PHROG:phrog_1437	174	3.5e-122	396.1		terminase small subunit
NC_049364_826_1596_+		K00571	COG0863		phrog_67	VOG00306	VOG:VOG00306	256	6.7e-80	260.9		sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I
NC_049364_1606_2028_+					phrog_111	VOG00172	PHROG:phrog_111	140	1.4e-60	196.1		DNA methyltransferase
NC_049364_2040_3662_+			COG4626		phrog_9	VOG07294	PHROG:phrog_9	540	1.8e-128	421.0		terminase large subunit
NC_049364_3652_3936_+	K07451	K07451	COG1403		phrog_119	VOG07194	VOG:VOG07194	94	4.4e-51	164.7		sp|D3WAC2|ENDON_BPLP2 Probable HNH endonuclease
NC_049364_3949_5085_+			COG4695		phrog_12	VOG30794	VOG:VOG30794	378	4.5e-118	383.8		sp|D3WAC3|PORTL_BPLP2 Probable portal protein
NC_049364_5066_5602_+		K06904	COG3740		phrog_80	VOG02183	PHROG:phrog_80	178	5.5e-34	109.4		head maturation protease
NC_049364_5595_6776_+					phrog_1393	VOG02260	PHROG:phrog_1393	393	2.5e-270	887.4		minor head protein
NC_049364_6797_7060_+					phrog_1428	VOG14468	PHROG:phrog_1428	87	8.7e-64	203.1		head-tail connector protein
NC_049364_7060_7374_+					phrog_1429	VOG14472	PHROG:phrog_1429	104	9.9e-72	229.5		virion structural protein
NC_049364_7364_7702_+					phrog_1484	VOG14469	PHROG:phrog_1484	112	3.1e-78	251.0		virion structural protein
NC_049364_7693_8058_+					phrog_1440	VOG14471	PHROG:phrog_1440	121	2.3e-83	267.7		virion structural protein
NC_049364_8071_8976_+					phrog_3791	VOG27343	PHROG:phrog_3791	301	1.8e-212	698.3		major tail protein
NC_049364_9062_9601_+					phrog_3791	VOG00708	PHROG:phrog_3791	179	6.1e-54	175.0		major tail protein
NC_049364_9621_9896_+					phrog_1420	VOG14475	PHROG:phrog_1420	91	6.3e-64	203.9		virion structural protein
NC_049364_9916_10428_+					phrog_1421	VOG14473	PHROG:phrog_1421	170	2.2e-116	377.3		virion structural protein
NC_049364_10428_13427_+		K05637	COG5412, COG5412		phrog_58, phrog_28	VOG03153	VOG:VOG03153	999	1.7e-154	504.1		sp|D3WAD2|TMP_BPLP2 Probable tape measure protein
NC_049364_13427_14902_+				CBM16	phrog_1424	VOG02184	PHROG:phrog_1424	491	8.9e-192	627.0		tail protein
NC_049364_14902_16029_+					phrog_1432	VOG14474	PHROG:phrog_1432	375	1.7e-245	805.1		tail associated lysin
NC_049364_16302_17108_+					phrog_1630	VOG28793	PHROG:phrog_1630	268	9.3e-125	406.8		receptor binding tail protein
NC_049364_17122_17475_+					phrog_1379	VOG14479	VOG:VOG14479	117	5.7e-75	240.4		REFSEQ holin
NC_049364_17472_18188_+		K01447	COG5632		phrog_670	VOG01583	PHROG:phrog_670	238	2.1e-94	307.9		endolysin
NC_049364_18234_18398_-					phrog_3775		PHROG:phrog_3775	54	4e-37	117.4		transglycosylase
NC_049364_18440_18697_-												Hypothetical
NC_049364_18726_18974_-												Hypothetical
NC_049364_18995_19264_-												Hypothetical
NC_049364_19437_19784_-					phrog_1415	VOG14480	VOG:VOG14480	103	9.8e-62	197.6		REFSEQ hypothetical protein
NC_049364_19784_19951_-												Hypothetical
NC_049364_20129_20320_-												Hypothetical
NC_049364_20363_20620_-												Hypothetical
NC_049364_20796_21227_-												Hypothetical
NC_049364_21229_21534_-					phrog_1225	VOG26252	VOG:VOG26252	101	1.3e-54	176.3		REFSEQ hypothetical protein
NC_049364_21712_22653_-		K06223	COG0338, COG3392		phrog_56	VOG00287	VOG:VOG00287	313	1.9e-59	192.7		sp|P12427|DMA_BPT2 DNA adenine methylase
NC_049364_23038_23340_-												Hypothetical
NC_049364_23427_23936_-												Hypothetical
NC_049364_24161_24520_-					phrog_1278		PHROG:phrog_1278	119	5.2e-71	227.7		single strand DNA binding protein
NC_049364_24524_25090_-					phrog_659	VOG14486	VOG:VOG14486	188	8.1e-89	288.2		REFSEQ Sak-like ssDNA annealing protein
NC_049364_25886_26176_-												Hypothetical
NC_049364_26173_26559_-												Hypothetical
NC_049364_26616_26873_-												Hypothetical
NC_049364_26866_27816_-												Hypothetical
NC_049364_27910_28137_-					phrog_2541	VOG14500	VOG:VOG14500	75	6.8e-49	155.6		REFSEQ hypothetical protein
NC_049364_28179_28343_-												Hypothetical
NC_049364_29307_29495_-					phrog_1656	VOG14491	VOG:VOG14491	62	4.3e-48	152.8		REFSEQ hypothetical protein
NC_049364_29626_29754_+												Hypothetical
NC_049364_29887_30369_+					phrog_827	VOG00053	PHROG:phrog_827	160	1.1e-77	250.9		Holliday junction resolvase
NC_049364_30527_30694_+												Hypothetical
NC_049364_31302_31433_+												Hypothetical
