>NZ_CP022665.1
3	353	-	3	1.348715	I:	D:
983	1576	-	2	1.275259	I:	D:
1428	1862	+	3	1.336723	I:	D:
1960	2571	+	1	1.351663	I:	D:
2659	2829	+	1	1.366993	I:	D:
2870	3178	-	2	1.348222	I:	D:
3168	3404	-	3	1.381943	I:	D:
3575	3832	+	2	1.272081	I:	D:
3934	4239	-	1	1.319565	I:	D:
4245	5255	+	3	1.232400	I:	D:
5255	5494	+	2	1.228039	I:	D:
5491	6456	+	1	1.235249	I:	D:
6459	6869	+	3	1.289674	I:	D:
6866	7108	+	2	1.249799	I:	D:
7293	7733	+	3	1.277599	I:	D:
7720	8067	+	1	1.299554	I:	D:
8087	8599	+	2	1.316027	I:	D:
8884	9066	+	1	1.302190	I:	D:
9066	10154	+	3	1.339380	I:	D:
10297	10602	-	1	1.244289	I:	D:
11401	11889	-	1	1.241479	I:	D:
11891	12469	-	2	1.261571	I:	D:
12665	13105	+	2	1.283120	I:	D:
13170	14321	+	3	1.263040	I:	D:
14939	15103	-	2	1.352699	I:	D:
15413	16546	-	2	1.277115	I:	D:
16574	16753	-	2	1.355906	I:	D:
16771	18750	+	1	1.266436	I:	D:
18775	20577	-	1	1.235796	I:	D:
20762	21004	-	2	1.262519	I:	D:
21164	22489	-	2	1.232701	I:	D:
22551	23840	-	3	1.262656	I:	D:
23990	24403	-	2	1.228867	I:	D:
24532	26388	+	1	1.241475	I:	D:
26595	27935	+	3	1.265556	I:	D:
27975	29087	-	3	1.245446	I:	D:
29340	30098	+	3	1.240961	I:	D:
30361	30798	+	1	1.278285	I:	D:
30819	31289	+	3	1.247300	I:	D:
31294	32649	+	1	1.231673	I:	D:
32657	33271	+	2	1.270799	I:	D:
33348	34277	+	3	1.271052	I:	D:
34328	34768	-	2	1.243673	I:	D:
34885	35316	-	1	1.279317	I:	D:
35387	35860	-	2	1.279377	I:	D:
35865	36368	-	3	1.249252	I:	D:
36372	37874	-	3	1.212492	I:	D:
38003	38305	+	2	1.273605	I:	D:
38319	38834	-	3	1.254990	I:	D:
39138	39395	+	3	1.309702	I:	D:
39398	39538	+	2	1.317335	I:	D:
39568	39819	+	1	1.269794	I:	D:
39825	41306	-	3	1.224325	I:	D:
41364	41651	-	3	1.233360	I:	D:
41721	42425	-	3	1.246291	I:	D:
42605	43099	+	2	1.265752	I:	D:
43365	43538	-	3	1.269190	I:	D:
43667	44377	-	2	1.240427	I:	D:
44575	45411	+	1	1.238995	I:	D:
45419	46246	+	2	1.246148	I:	D:
46362	47771	+	3	1.219726	I:	D:
47806	48609	+	1	1.274933	I:	D:
48769	50538	+	1	1.245047	I:	D:
50672	51094	-	2	1.313957	I:	D:
51367	52851	-	1	1.215600	I:	D:
53290	53880	-	1	1.270237	I:	D:
53877	55028	-	3	1.254214	I:	D:
55225	55386	-	1	1.341992	I:	D:
55853	55999	+	2	1.287124	I:	D:
56293	56436	+	1	1.257035	I:	D:
56567	58000	+	2	1.246601	I:	D:
58104	58571	-	3	1.238986	I:	D:
58643	59500	-	2	1.219313	I:	D:
59503	59889	-	1	1.261615	I:	D:
59893	62433	-	1	1.246854	I:	D:
62479	62826	-	1	1.211987	I:	D:
63033	63905	+	3	1.259174	I:	D:
64054	65658	-	1	1.249592	I:	D:
65899	66552	-	1	1.225755	I:	D:
66549	67322	-	3	1.250845	I:	D:
67327	68610	-	1	1.245955	I:	D:
68810	69637	-	2	1.256381	I:	D:
69634	70245	-	1	1.253016	I:	D:
70297	70488	-	1	1.240895	I:	D:
70672	71220	-	1	1.232279	I:	D:
71385	72242	-	3	1.218412	I:	D:
72261	73274	-	3	1.257765	I:	D:
73389	76667	-	3	1.261110	I:	D:
76730	78487	-	2	1.266836	I:	D:
78553	79770	-	1	1.250912	I:	D:
79993	80325	+	1	1.266523	I:	D:
80527	81345	+	1	1.250463	I:	D:
81361	82164	-	1	1.235839	I:	D:
82184	82795	-	2	1.356952	I:	D:
82883	84157	-	2	1.258686	I:	D:
84555	87398	-	3	1.235848	I:	D:
87514	88347	-	1	1.222383	I:	D:
88714	89379	-	1	1.239562	I:	D:
89866	90168	+	1	1.249646	I:	D:
90575	90913	+	2	1.335132	I:	D:
91342	91659	-	1	1.283377	I:	D:
92035	92289	+	1	1.339541	I:	D:
92404	92712	-	1	1.321857	I:	D:
92953	93318	-	1	1.351733	I:	D:
93215	94111	+	2	1.278854	I:	D:
94301	96418	+	2	1.276121	I:	D:
96522	97055	+	3	1.339141	I:	D:
97079	97888	+	2	1.302692	I:	D:
98366	98773	-	2	1.274915	I:	D:
98787	98930	+	3	1.349881	I:	D:
99062	100153	+	2	1.323074	I:	D:
100226	100561	+	2	1.295037	I:	D:
100599	102575	-	3	1.271975	I:	D:
102748	103788	+	1	1.257761	I:	D:
103952	104746	+	2	1.249872	I:	D:
104746	105534	+	1	1.219278	I:	D:
105542	106600	+	2	1.259497	I:	D:
106618	108015	+	1	1.277518	I:	D:
108176	109441	+	2	1.250414	I:	D:
109462	110418	-	1	1.276682	I:	D:
110499	111413	-	3	1.320752	I:	D:
111663	112385	+	3	1.243952	I:	D:
112560	113330	+	3	1.306889	I:	D:
113434	114093	-	1	1.242471	I:	D:
114385	115383	-	1	1.239028	I:	D:
115397	117229	-	2	1.229069	I:	D:
117254	118384	-	2	1.249428	I:	D:
118399	119259	-	1	1.249052	I:	D:
119479	119844	+	1	1.255893	I:	D:
119852	120193	+	2	1.274391	I:	D:
120319	120471	+	1	1.337649	I:	D:
120597	121184	+	3	1.236042	I:	D:
121225	122499	+	1	1.260830	I:	D:
122979	124247	+	3	1.244068	I:	D:
124264	126714	+	1	1.232788	I:	D:
126719	127054	+	2	1.247905	I:	D:
127055	129712	+	2	1.262602	I:	D:
129750	130427	-	3	1.291574	I:	D:
130575	130934	-	3	1.304082	I:	D:
131074	131400	+	1	1.308756	I:	D:
131555	133006	+	2	1.266250	I:	D:
133003	134334	+	1	1.273423	I:	D:
134331	135182	+	3	1.283904	I:	D:
135276	136535	+	3	1.254334	I:	D:
136536	137369	-	3	1.261165	I:	D:
137469	138113	-	3	1.260179	I:	D:
138354	139391	+	3	1.254274	I:	D:
139398	140135	+	3	1.249401	I:	D:
140154	141023	+	3	1.236486	I:	D:
141029	141589	+	2	1.262763	I:	D:
141935	142438	+	2	1.250187	I:	D:
142564	142854	-	1	1.256758	I:	D:
142910	143458	-	2	1.304243	I:	D:
143526	144275	-	3	1.250745	I:	D:
144532	145527	-	1	1.345430	I:	D:
145689	146807	-	3	1.231178	I:	D:
146964	147425	+	3	1.270783	I:	D:
147788	147964	-	2	1.275786	I:	D:
148029	148379	+	3	1.217802	I:	D:
148345	148869	+	1	1.284635	I:	D:
148952	149134	-	2	1.379738	I:	D:
149151	151112	+	3	1.228111	I:	D:
151161	152129	-	3	1.266594	I:	D:
152268	152882	+	3	1.215480	I:	D:
152931	153089	-	3	1.313783	I:	D:
153261	154454	-	3	1.277948	I:	D:
154803	156071	-	3	1.240154	I:	D:
155943	156215	+	3	1.322394	I:	D:
156312	156638	-	3	1.228386	I:	D:
156676	157926	-	1	1.234324	I:	D:
157962	158153	+	3	1.355213	I:	D:
158163	158537	+	3	1.269524	I:	D:
158548	158679	-	1	1.355529	I:	D:
159128	159724	-	2	1.230246	I:	D:
159979	160755	+	1	1.225466	I:	D:
160864	161706	+	1	1.253430	I:	D:
161740	161871	-	1	1.295045	I:	D:
161888	162382	+	2	1.239591	I:	D:
162576	163166	+	3	1.264332	I:	D:
