locus_tag	ftype	length_bp	gene	EC_number	COG	product
DIICKIEE_00001	CDS	486				hypothetical protein
DIICKIEE_00002	CDS	168				hypothetical protein
DIICKIEE_00003	CDS	207				hypothetical protein
DIICKIEE_00004	CDS	291				hypothetical protein
DIICKIEE_00005	CDS	573				hypothetical protein
DIICKIEE_00006	CDS	228				hypothetical protein
DIICKIEE_00007	CDS	174				hypothetical protein
DIICKIEE_00008	CDS	261				hypothetical protein
DIICKIEE_00009	CDS	153				hypothetical protein
DIICKIEE_00010	CDS	285				hypothetical protein
DIICKIEE_00011	CDS	192				hypothetical protein
DIICKIEE_00012	CDS	138				hypothetical protein
DIICKIEE_00013	CDS	252				hypothetical protein
DIICKIEE_00014	CDS	102				hypothetical protein
DIICKIEE_00015	CDS	486				hypothetical protein
DIICKIEE_00016	CDS	258				hypothetical protein
DIICKIEE_00017	CDS	327				hypothetical protein
DIICKIEE_00018	CDS	318				hypothetical protein
DIICKIEE_00019	CDS	393				hypothetical protein
DIICKIEE_00020	CDS	2979				hypothetical protein
DIICKIEE_00021	CDS	447				hypothetical protein
DIICKIEE_00022	CDS	273				hypothetical protein
DIICKIEE_00023	CDS	1152				hypothetical protein
DIICKIEE_00024	CDS	1320				hypothetical protein
DIICKIEE_00025	CDS	411				hypothetical protein
DIICKIEE_00026	CDS	144				hypothetical protein
DIICKIEE_00027	CDS	255				hypothetical protein
DIICKIEE_00028	CDS	1230				hypothetical protein
DIICKIEE_00029	CDS	384				hypothetical protein
DIICKIEE_00030	CDS	582				hypothetical protein
DIICKIEE_00031	CDS	726				hypothetical protein
DIICKIEE_00032	CDS	768				hypothetical protein
DIICKIEE_00033	CDS	741				hypothetical protein
DIICKIEE_00034	CDS	573				hypothetical protein
DIICKIEE_00035	CDS	483				hypothetical protein
DIICKIEE_00036	CDS	312				hypothetical protein
DIICKIEE_00037	CDS	144				hypothetical protein
DIICKIEE_00038	CDS	1461				hypothetical protein
DIICKIEE_00039	CDS	231				hypothetical protein
DIICKIEE_00040	CDS	171				hypothetical protein
DIICKIEE_00041	CDS	909				hypothetical protein
DIICKIEE_00042	CDS	1179				hypothetical protein
DIICKIEE_00043	CDS	138				hypothetical protein
DIICKIEE_00044	CDS	153				hypothetical protein
DIICKIEE_00045	CDS	261				hypothetical protein
DIICKIEE_00046	CDS	258				hypothetical protein
DIICKIEE_00047	CDS	465				hypothetical protein
DIICKIEE_00048	CDS	390				hypothetical protein
DIICKIEE_00049	CDS	477				hypothetical protein
DIICKIEE_00050	CDS	435				hypothetical protein
DIICKIEE_00051	tRNA	75				tRNA-Gln(ttg)
DIICKIEE_00052	CDS	162				hypothetical protein
DIICKIEE_00053	CDS	2232				hypothetical protein
DIICKIEE_00054	CDS	189				hypothetical protein
DIICKIEE_00055	CDS	1338				hypothetical protein
DIICKIEE_00056	CDS	402				hypothetical protein
DIICKIEE_00057	CDS	453				hypothetical protein
DIICKIEE_00058	CDS	447				hypothetical protein
DIICKIEE_00059	CDS	663				hypothetical protein
DIICKIEE_00060	CDS	204				hypothetical protein
DIICKIEE_00061	CDS	1116				hypothetical protein
DIICKIEE_00062	CDS	630				hypothetical protein
DIICKIEE_00063	CDS	180				hypothetical protein
DIICKIEE_00064	CDS	123				hypothetical protein
DIICKIEE_00065	CDS	786				hypothetical protein
DIICKIEE_00066	CDS	444				hypothetical protein
DIICKIEE_00067	CDS	135				hypothetical protein
DIICKIEE_00068	CDS	459				hypothetical protein
DIICKIEE_00069	CDS	765				hypothetical protein
DIICKIEE_00070	CDS	489				hypothetical protein
DIICKIEE_00071	CDS	417				hypothetical protein
DIICKIEE_00072	CDS	216				hypothetical protein
DIICKIEE_00073	CDS	342				hypothetical protein
DIICKIEE_00074	CDS	462				hypothetical protein
DIICKIEE_00075	CDS	585				hypothetical protein
DIICKIEE_00076	CDS	855				hypothetical protein
DIICKIEE_00077	CDS	1245				hypothetical protein
DIICKIEE_00078	CDS	198				hypothetical protein
DIICKIEE_00079	CDS	498				hypothetical protein
DIICKIEE_00080	CDS	2742				hypothetical protein
DIICKIEE_00081	CDS	612				hypothetical protein
DIICKIEE_00082	CDS	648				hypothetical protein
DIICKIEE_00083	CDS	318				hypothetical protein
DIICKIEE_00084	CDS	189				hypothetical protein
DIICKIEE_00085	CDS	984				hypothetical protein
DIICKIEE_00086	CDS	591				hypothetical protein
DIICKIEE_00087	CDS	453				hypothetical protein
DIICKIEE_00088	CDS	1152				hypothetical protein
DIICKIEE_00089	CDS	858				hypothetical protein
DIICKIEE_00090	CDS	498				hypothetical protein
DIICKIEE_00091	CDS	1521				hypothetical protein
DIICKIEE_00092	CDS	1044				hypothetical protein
DIICKIEE_00093	CDS	912				hypothetical protein
DIICKIEE_00094	CDS	663				hypothetical protein
DIICKIEE_00095	CDS	558				hypothetical protein
DIICKIEE_00096	CDS	1446				hypothetical protein
DIICKIEE_00097	CDS	612				hypothetical protein
DIICKIEE_00098	CDS	1863				hypothetical protein
DIICKIEE_00099	CDS	747				hypothetical protein
DIICKIEE_00100	CDS	969				hypothetical protein
DIICKIEE_00101	CDS	1014				hypothetical protein
DIICKIEE_00102	CDS	744				hypothetical protein
DIICKIEE_00103	CDS	1848				hypothetical protein
DIICKIEE_00104	CDS	603				hypothetical protein
DIICKIEE_00105	CDS	3882				hypothetical protein
DIICKIEE_00106	CDS	474				hypothetical protein
DIICKIEE_00107	CDS	162				hypothetical protein
DIICKIEE_00108	CDS	1911				hypothetical protein
DIICKIEE_00109	CDS	1374				hypothetical protein
DIICKIEE_00110	CDS	378				hypothetical protein
DIICKIEE_00111	CDS	333				hypothetical protein
DIICKIEE_00112	CDS	414				hypothetical protein
DIICKIEE_00113	CDS	333				hypothetical protein
DIICKIEE_00114	CDS	681				hypothetical protein
DIICKIEE_00115	CDS	612				hypothetical protein
DIICKIEE_00116	CDS	471				hypothetical protein
DIICKIEE_00117	CDS	1014				hypothetical protein
DIICKIEE_00118	CDS	417				hypothetical protein
DIICKIEE_00119	CDS	297				hypothetical protein
DIICKIEE_00120	CDS	1443				hypothetical protein
DIICKIEE_00121	CDS	456				hypothetical protein
DIICKIEE_00122	CDS	1431				hypothetical protein
DIICKIEE_00123	CDS	783				hypothetical protein
DIICKIEE_00124	CDS	993				hypothetical protein
DIICKIEE_00125	CDS	1497				hypothetical protein
DIICKIEE_00126	CDS	849				hypothetical protein
DIICKIEE_00127	CDS	714				hypothetical protein
DIICKIEE_00128	CDS	243				hypothetical protein
DIICKIEE_00129	CDS	192				hypothetical protein
DIICKIEE_00130	CDS	357				hypothetical protein
DIICKIEE_00131	CDS	162				hypothetical protein
DIICKIEE_00132	CDS	327				hypothetical protein
DIICKIEE_00133	CDS	378				hypothetical protein
DIICKIEE_00134	CDS	843				hypothetical protein
DIICKIEE_00135	CDS	240				hypothetical protein
DIICKIEE_00136	CDS	192				hypothetical protein
DIICKIEE_00137	CDS	183				hypothetical protein
DIICKIEE_00138	CDS	264				hypothetical protein
DIICKIEE_00139	CDS	195				hypothetical protein
DIICKIEE_00140	CDS	240				hypothetical protein
DIICKIEE_00141	CDS	438				hypothetical protein
DIICKIEE_00142	CDS	210				hypothetical protein
DIICKIEE_00143	CDS	645				hypothetical protein
DIICKIEE_00144	CDS	234				hypothetical protein
DIICKIEE_00145	CDS	204				hypothetical protein
DIICKIEE_00146	CDS	174				hypothetical protein
DIICKIEE_00147	CDS	192				hypothetical protein
DIICKIEE_00148	CDS	192				hypothetical protein
DIICKIEE_00149	CDS	156				hypothetical protein
DIICKIEE_00150	CDS	162				hypothetical protein
DIICKIEE_00151	CDS	450				hypothetical protein
DIICKIEE_00152	CDS	132				hypothetical protein
