	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000429.1_1	QGNH01000429.1	QGNH01000429.1	1	3	752	-1	C	K06400	site-specific DNA recombinase	YP_009193857.1	YP_009193857.1 integrase [Paenibacillus phage Harrison]	False	0.47	203.0	2.365e-57	Resolvase, N terminal domain [PF00239.24]				0	False	F
QGNH01000429.1_2	QGNH01000429.1	QGNH01000429.1	2	800	901	-1	E													0	False	F
QGNH01000429.1_3	QGNH01000429.1	QGNH01000429.1	3	977	1432	1	D									Protein of unknown function (DUF3489) [PF11994.11]				0	False	F
QGNH01000429.1_4	QGNH01000429.1	QGNH01000429.1	4	1634	3271	-1	D			YP_010080223.1	YP_010080223.1 terminase large subunit [Paenibacillus phage Wanderer]	False	0.337	284.0	8.79e-81	Terminase large subunit, endonuclease domain [PF20441.1]; Terminase large subunit, ATPase domain [PF03354.18]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000429.1_5	QGNH01000429.1	QGNH01000429.1	5	3289	3843	-1	D			YP_001285807.1	YP_001285807.1 terminase small subunit [Geobacillus virus E2]	False	0.28	64.0	6.546e-11	Phage terminase, small subunit [PF05119.15]	VOG00738	REFSEQ terminase small subunit; Xu	Xu	0	False	F
QGNH01000429.1_6	QGNH01000429.1	QGNH01000429.1	6	3912	4229	-1	E													0	False	F
QGNH01000429.1_7	QGNH01000429.1	QGNH01000429.1	7	4361	5734	-1	D			YP_009147004.1	YP_009147004.1 DNA methyltransferase [Aurantimonas phage AmM-1]	False	0.419	323.0	1.6060000000000002e-95	DNA methylase [PF01555.21]; ParB/Sulfiredoxin domain [PF02195.21]	VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xp;Xh	0	False	F
QGNH01000429.1_8	QGNH01000429.1	QGNH01000429.1	8	5921	7339	-1	D									AAA domain [PF13481.9]; KaiC [PF06745.16]; DnaB-like helicase N terminal domain [PF00772.24]; DnaB-like helicase C terminal domain [PF03796.18]	VOG00236	sp|P03692|HELIC_BPT7 DNA helicase/primase; XhXr	Xh;Xr	0	False	VF
QGNH01000429.1_9	QGNH01000429.1	QGNH01000429.1	9	7633	8064	1	E													0	False	F
QGNH01000429.1_10	QGNH01000429.1	QGNH01000429.1	10	7909	8484	-1	E													0	False	F
QGNH01000429.1_11	QGNH01000429.1	QGNH01000429.1	11	8803	10173	1	D			YP_009797270.1	YP_009797270.1 DNA helicase [Faecalibacterium phage FP_Lugh]	False	0.348	79.0	3.207e-14	Type III restriction enzyme, res subunit [PF04851.18]; DEAD/DEAH box helicase [PF00270.32]				0	False	F
