	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000175.1_1	QGNH01000175.1	QGNH01000175.1	1	2	274	-1	E																				0	False	F
QGNH01000175.1_2	QGNH01000175.1	QGNH01000175.1	2	436	1011	1	C	K11261	formylmethanofuran dehydrogenase subunit E [EC:1.2.7.12]														FmdE, Molybdenum formylmethanofuran dehydrogenase operon [PF02663.17]				0	False	MF
QGNH01000175.1_3	QGNH01000175.1	QGNH01000175.1	3	1024	1782	-1	D																4Fe-4S dicluster domain [PF14697.9]; 4Fe-4S dicluster domain [PF13187.9]; 4Fe-4S dicluster domain [PF12838.10]; 4Fe-4S dicluster domain [PF13247.9]; 4Fe-4S binding domain [PF12837.10]				0	False	F
QGNH01000175.1_4	QGNH01000175.1	QGNH01000175.1	4	1804	2226	-1	D																SnoaL-like polyketide cyclase [PF07366.15]; SnoaL-like domain [PF12680.10]				0	False	F
QGNH01000175.1_5	QGNH01000175.1	QGNH01000175.1	5	2273	3208	-1	C	K05601	hydroxylamine reductase [EC:1.7.99.1]														Prismane/CO dehydrogenase family [PF03063.23]				0	False	F
QGNH01000175.1_6	QGNH01000175.1	QGNH01000175.1	6	3205	3585	-1	D																Prismane/CO dehydrogenase family [PF03063.23]				0	False	F
QGNH01000175.1_7	QGNH01000175.1	QGNH01000175.1	7	3656	4522	-1	E																				0	False	F
QGNH01000175.1_8	QGNH01000175.1	QGNH01000175.1	8	5114	5419	1	E																				0	False	
QGNH01000175.1_9	QGNH01000175.1	QGNH01000175.1	9	5684	5806	1	E																				0	False	
QGNH01000175.1_10	QGNH01000175.1	QGNH01000175.1	10	5803	5967	1	E																				0	False	
QGNH01000175.1_11	QGNH01000175.1	QGNH01000175.1	11	5964	6140	1	E																				0	False	
QGNH01000175.1_12	QGNH01000175.1	QGNH01000175.1	12	6342	6980	1	E																				0	False	
QGNH01000175.1_13	QGNH01000175.1	QGNH01000175.1	13	7202	7390	1	E																				0	False	
QGNH01000175.1_14	QGNH01000175.1	QGNH01000175.1	14	7392	7661	1	E																				0	False	
QGNH01000175.1_15	QGNH01000175.1	QGNH01000175.1	15	7637	8107	1	E																				1	False	
QGNH01000175.1_16	QGNH01000175.1	QGNH01000175.1	16	8685	9260	1	D																Protein of unknown function (DUF998) [PF06197.16]				0	False	
QGNH01000175.1_17	QGNH01000175.1	QGNH01000175.1	17	9562	9969	1	E																				0	False	
QGNH01000175.1_18	QGNH01000175.1	QGNH01000175.1	18	10024	11304	1	D																Pentapeptide repeats (9 copies) [PF13576.9]				0	False	
QGNH01000175.1_19	QGNH01000175.1	QGNH01000175.1	19	11760	12299	1	E																				0	False	
QGNH01000175.1_20	QGNH01000175.1	QGNH01000175.1	20	12319	13095	1	D			YP_008059213.1	YP_008059213.1 terminase large subunit [Halogranum tailed virus 1]	False	0.323	121.0	2.732e-29								Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01000175.1_21	QGNH01000175.1	QGNH01000175.1	21	13184	14296	1	E																				0	False	
QGNH01000175.1_22	QGNH01000175.1	QGNH01000175.1	22	14271	14444	1	E																				0	False	
