	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001693.1_1	QGNH01001693.1	QGNH01001693.1	1	3	1274	-1	E											0	False	F
QGNH01001693.1_2	QGNH01001693.1	QGNH01001693.1	2	1283	2314	-1	E	YP_007007152.1	YP_007007152.1 tail fiber protein [Bdellovibrio phage phi1422]	False	0.431	92.0	1.061e-18					0	False	F
QGNH01001693.1_3	QGNH01001693.1	QGNH01001693.1	3	2327	2965	-1	D	YP_007007145.1	YP_007007145.1 structural protein [Bdellovibrio phage phi1422]	False	0.466	173.0	6.671e-48	Protein of unknown function (DUF2612) [PF11041.11]				0	False	F
QGNH01001693.1_4	QGNH01001693.1	QGNH01001693.1	4	2969	4378	-1	D	YP_007007144.1	YP_007007144.1 baseplate wedge subunit [Bdellovibrio phage phi1422]	True	0.422	347.0	1.348e-103	Baseplate J-like protein [PF04865.17]	VOG00521	sp|P51767|BPJ_BPP2 Baseplate protein J; XhXs	Xs;Xh	0	False	VF
QGNH01001693.1_5	QGNH01001693.1	QGNH01001693.1	5	4382	4798	-1	E	YP_007007143.1	YP_007007143.1 baseplate wedge subunit [Bdellovibrio phage phi1422]	False	0.538	111.0	1.75e-27					0	False	F
QGNH01001693.1_6	QGNH01001693.1	QGNH01001693.1	6	4829	5479	-1	D	YP_007007142.1	YP_007007142.1 baseplate spike [Bdellovibrio phage phi1422]	False	0.436	140.0	2.942e-36	Phage protein Gp138 N-terminal domain [PF18352.4]	VOG00324	sp|P31340|SPIKE_BPP2 Spike protein; XhXpXs	Xs;Xh;Xp	0	False	VF
QGNH01001693.1_7	QGNH01001693.1	QGNH01001693.1	7	5476	6345	-1	E	YP_007007141.1	YP_007007141.1 baseplate hub [Bdellovibrio phage phi1422]	False	0.389	181.0	2.299e-49		VOG01442	REFSEQ baseplate hub; Xu	Xu	0	False	
QGNH01001693.1_8	QGNH01001693.1	QGNH01001693.1	8	6687	7556	-1	E	YP_007007139.1	YP_007007139.1 hypothetical protein F395_gp60 [Bdellovibrio phage phi1422]	False	0.413	191.0	9.399e-53					0	False	
QGNH01001693.1_9	QGNH01001693.1	QGNH01001693.1	9	7557	8684	-1	E	YP_007007138.1	YP_007007138.1 hypothetical protein F395_gp59 [Bdellovibrio phage phi1422]	False	0.279	126.0	1.796e-29					0	False	F
QGNH01001693.1_10	QGNH01001693.1	QGNH01001693.1	10	8859	9263	-1	E	YP_007007136.1	YP_007007136.1 hypothetical protein F395_gp57 [Bdellovibrio phage phi1422]	False	0.388	87.0	2.427e-19					0	False	F
QGNH01001693.1_11	QGNH01001693.1	QGNH01001693.1	11	9279	9737	-1	E	YP_007007135.1	YP_007007135.1 hypothetical protein F395_gp56 [Bdellovibrio phage phi1422]	False	0.536	156.0	7.724e-43					0	False	F
QGNH01001693.1_12	QGNH01001693.1	QGNH01001693.1	12	9751	11199	-1	D	YP_007007134.1	YP_007007134.1 hypothetical protein F395_gp55 [Bdellovibrio phage phi1422]	True	0.42	354.0	1.077e-105	Protein of unknown function (DUF3383) [PF11863.11]	VOG03778	REFSEQ tail sheath; Xu	Xu	0	False	F
QGNH01001693.1_13	QGNH01001693.1	QGNH01001693.1	13	11218	11934	-1	E	YP_007007133.1	YP_007007133.1 hypothetical protein F395_gp54 [Bdellovibrio phage phi1422]	False	0.345	129.0	2.915e-32					0	False	F
QGNH01001693.1_14	QGNH01001693.1	QGNH01001693.1	14	11934	12344	-1	E	YP_007007132.1	YP_007007132.1 head protein [Bdellovibrio phage phi1422]	False	0.495	121.0	4.4100000000000005e-31					0	False	F
QGNH01001693.1_15	QGNH01001693.1	QGNH01001693.1	15	12348	12809	-1	E	YP_007007131.1	YP_007007131.1 hypothetical protein F395_gp52 [Bdellovibrio phage phi1422]	False	0.474	133.0	5.149e-35		VOG02678	REFSEQ tail completion or Neck1 protein; Xu	Xu	0	False	F
QGNH01001693.1_16	QGNH01001693.1	QGNH01001693.1	16	12806	13237	-1	D	YP_007007130.1	YP_007007130.1 virion structural protein [Bdellovibrio phage phi1422]	False	0.411	104.0	3.327e-25	Protein of unknown function (DUF4054) [PF13262.9]				0	False	F
