locus_tag	ftype	length_bp	gene	EC_number	COG	product
PPOBBBJH_00001	CDS	342				hypothetical protein
PPOBBBJH_00002	CDS	1569				hypothetical protein
PPOBBBJH_00003	CDS	1377				hypothetical protein
PPOBBBJH_00004	CDS	1413				hypothetical protein
PPOBBBJH_00005	CDS	453				hypothetical protein
PPOBBBJH_00006	CDS	930				hypothetical protein
PPOBBBJH_00007	CDS	429				hypothetical protein
PPOBBBJH_00008	CDS	393				hypothetical protein
PPOBBBJH_00009	CDS	363				hypothetical protein
PPOBBBJH_00010	CDS	261				hypothetical protein
PPOBBBJH_00011	CDS	294				hypothetical protein
PPOBBBJH_00012	CDS	288				hypothetical protein
PPOBBBJH_00013	CDS	420				hypothetical protein
PPOBBBJH_00014	CDS	639				hypothetical protein
PPOBBBJH_00015	CDS	411				hypothetical protein
PPOBBBJH_00016	CDS	282				hypothetical protein
PPOBBBJH_00017	CDS	5544				hypothetical protein
PPOBBBJH_00018	CDS	861				hypothetical protein
PPOBBBJH_00019	CDS	1647				Minor tail protein Gp28
PPOBBBJH_00020	CDS	705				hypothetical protein
PPOBBBJH_00021	CDS	912				hypothetical protein
PPOBBBJH_00022	CDS	462				hypothetical protein
PPOBBBJH_00023	CDS	255				hypothetical protein
PPOBBBJH_00024	CDS	459				hypothetical protein
PPOBBBJH_00025	CDS	804				hypothetical protein
PPOBBBJH_00026	CDS	375				hypothetical protein
PPOBBBJH_00027	CDS	1068				hypothetical protein
PPOBBBJH_00028	CDS	1518				hypothetical protein
PPOBBBJH_00029	CDS	336				hypothetical protein
PPOBBBJH_00030	CDS	1893				hypothetical protein
PPOBBBJH_00031	CDS	690				hypothetical protein
PPOBBBJH_00032	CDS	273				hypothetical protein
PPOBBBJH_00033	CDS	177				hypothetical protein
PPOBBBJH_00034	CDS	246				hypothetical protein
PPOBBBJH_00035	CDS	261				hypothetical protein
PPOBBBJH_00036	CDS	309				hypothetical protein
PPOBBBJH_00037	CDS	285				hypothetical protein
PPOBBBJH_00038	CDS	432				hypothetical protein
PPOBBBJH_00039	CDS	837				hypothetical protein
PPOBBBJH_00040	CDS	261				hypothetical protein
PPOBBBJH_00041	CDS	387				hypothetical protein
PPOBBBJH_00042	CDS	165				hypothetical protein
PPOBBBJH_00043	CDS	516				hypothetical protein
PPOBBBJH_00044	CDS	171				hypothetical protein
PPOBBBJH_00045	CDS	315				hypothetical protein
PPOBBBJH_00046	CDS	303				hypothetical protein
PPOBBBJH_00047	CDS	447				hypothetical protein
PPOBBBJH_00048	CDS	228				hypothetical protein
PPOBBBJH_00049	CDS	363				hypothetical protein
PPOBBBJH_00050	CDS	339				hypothetical protein
PPOBBBJH_00051	CDS	174				hypothetical protein
PPOBBBJH_00052	CDS	231				hypothetical protein
PPOBBBJH_00053	CDS	345				hypothetical protein
PPOBBBJH_00054	CDS	354				hypothetical protein
PPOBBBJH_00055	CDS	588				hypothetical protein
PPOBBBJH_00056	CDS	930				hypothetical protein
PPOBBBJH_00057	CDS	1092				hypothetical protein
PPOBBBJH_00058	CDS	306				hypothetical protein
PPOBBBJH_00059	CDS	213				hypothetical protein
PPOBBBJH_00060	CDS	498				hypothetical protein
PPOBBBJH_00061	CDS	183				hypothetical protein
PPOBBBJH_00062	CDS	189				hypothetical protein
PPOBBBJH_00063	CDS	303				hypothetical protein
PPOBBBJH_00064	CDS	219				hypothetical protein
PPOBBBJH_00065	CDS	393				hypothetical protein
PPOBBBJH_00066	CDS	312				hypothetical protein
PPOBBBJH_00067	CDS	369				hypothetical protein
PPOBBBJH_00068	CDS	156				hypothetical protein
PPOBBBJH_00069	CDS	1089				hypothetical protein
PPOBBBJH_00070	CDS	297				hypothetical protein
PPOBBBJH_00071	CDS	456				hypothetical protein
PPOBBBJH_00072	CDS	1056				hypothetical protein
PPOBBBJH_00073	CDS	591				hypothetical protein
PPOBBBJH_00074	CDS	189				hypothetical protein
PPOBBBJH_00075	CDS	777				hypothetical protein
PPOBBBJH_00076	CDS	468				hypothetical protein
PPOBBBJH_00077	CDS	363				hypothetical protein
