	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000199.1_1	QGNH01000199.1	QGNH01000199.1	1	2	112	-1	E											0	False	F
QGNH01000199.1_2	QGNH01000199.1	QGNH01000199.1	2	114	317	-1	E											0	False	F
QGNH01000199.1_3	QGNH01000199.1	QGNH01000199.1	3	314	805	-1	E											0	False	F
QGNH01000199.1_4	QGNH01000199.1	QGNH01000199.1	4	870	1148	-1	E											0	False	F
QGNH01000199.1_5	QGNH01000199.1	QGNH01000199.1	5	1150	1491	-1	E								VOG00040	sp|P14107|Y8K6_BPP22 Uncharacterized 8.6 kDa protein in ral-gp17 intergenic region; Xu	Xu	0	False	F
QGNH01000199.1_6	QGNH01000199.1	QGNH01000199.1	6	1770	1895	1	E											0	False	F
QGNH01000199.1_7	QGNH01000199.1	QGNH01000199.1	7	1992	2309	1	E											0	False	F
QGNH01000199.1_8	QGNH01000199.1	QGNH01000199.1	8	2320	3459	1	E											0	False	F
QGNH01000199.1_9	QGNH01000199.1	QGNH01000199.1	9	3508	3879	1	E	YP_009817056.1	YP_009817056.1 adenylate kinase [Arthrobacter phage Liebe]	False	0.415	60.0	4.301e-10					0	False	F
QGNH01000199.1_10	QGNH01000199.1	QGNH01000199.1	10	3876	4139	1	E											0	False	F
QGNH01000199.1_11	QGNH01000199.1	QGNH01000199.1	11	4709	5101	1	E											0	False	F
QGNH01000199.1_12	QGNH01000199.1	QGNH01000199.1	12	5098	5268	1	E											0	False	
QGNH01000199.1_13	QGNH01000199.1	QGNH01000199.1	13	5268	6905	1	E	YP_009830873.1	YP_009830873.1 DEAD/DEAH box helicase family protein [Clostridium phage CDKM15]	False	0.248	155.0	6.74e-38					0	False	
QGNH01000199.1_14	QGNH01000199.1	QGNH01000199.1	14	6902	9250	1	D	YP_007517400.1	YP_007517400.1 portal protein [Bacillus phage Eoghan]	False	0.26	141.0	1.347e-32	Protein of unknown function (DUF935) [PF06074.15]; Phage Mu protein F like protein [PF04233.17]	VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	
QGNH01000199.1_15	QGNH01000199.1	QGNH01000199.1	15	9247	9519	1	E											0	False	
QGNH01000199.1_16	QGNH01000199.1	QGNH01000199.1	16	9516	9722	1	E											0	False	
QGNH01000199.1_17	QGNH01000199.1	QGNH01000199.1	17	9719	11233	1	E								VOG01958	sp|Q01267|PRO_BPMU Protease I; XhXs	Xh;Xs	0	False	V
QGNH01000199.1_18	QGNH01000199.1	QGNH01000199.1	18	11237	11680	1	E											0	False	
QGNH01000199.1_19	QGNH01000199.1	QGNH01000199.1	19	11693	12643	1	E	YP_004421842.1	YP_004421842.1 major head protein [Roseobacter phage RDJL Phi 1]	False	0.311	160.0	8.007000000000001e-42		VOG10432	sp|Q6QIB5|CAPSD_BPBMU Major capsid protein; XhXs	Xh;Xs	0	False	V
QGNH01000199.1_20	QGNH01000199.1	QGNH01000199.1	20	12667	13074	1	E											0	False	
QGNH01000199.1_21	QGNH01000199.1	QGNH01000199.1	21	13088	13996	1	E											0	False	
QGNH01000199.1_22	QGNH01000199.1	QGNH01000199.1	22	14005	14583	1	D							Phage virion morphogenesis family [PF05069.16]				0	False	
QGNH01000199.1_23	QGNH01000199.1	QGNH01000199.1	23	14580	15068	1	E											0	False	
QGNH01000199.1_24	QGNH01000199.1	QGNH01000199.1	24	15311	16369	1	D							Phage tail tube protein [PF18906.3]	VOG00339	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000199.1_25	QGNH01000199.1	QGNH01000199.1	25	16383	16628	1	E											0	False	
QGNH01000199.1_26	QGNH01000199.1	QGNH01000199.1	26	16621	18075	1	E											0	False	
QGNH01000199.1_27	QGNH01000199.1	QGNH01000199.1	27	18316	19152	1	E											0	False	F
QGNH01000199.1_28	QGNH01000199.1	QGNH01000199.1	28	19149	21635	1	E											0	False	F
QGNH01000199.1_29	QGNH01000199.1	QGNH01000199.1	29	21632	23938	1	E											0	False	F
QGNH01000199.1_30	QGNH01000199.1	QGNH01000199.1	30	23947	24045	1	E											0	False	F
