	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000941.1_1	QGNH01000941.1	QGNH01000941.1	1	101	511	1	E											0	False	F
QGNH01000941.1_2	QGNH01000941.1	QGNH01000941.1	2	672	1661	1	E								VOG01549	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000941.1_3	QGNH01000941.1	QGNH01000941.1	3	1668	1895	-1	E											0	False	F
QGNH01000941.1_4	QGNH01000941.1	QGNH01000941.1	4	2158	3882	1	D	YP_009216821.1	YP_009216821.1 hypothetical protein AVV48_gp53 [Acinetobacter phage phiAC-1]	False	0.265	210.0	1.153e-55	Protein of unknown function (DUF3383) [PF11863.11]	VOG03778	REFSEQ tail sheath; Xu	Xu	0	False	F
QGNH01000941.1_5	QGNH01000941.1	QGNH01000941.1	5	3893	4324	1	E	YP_007007755.1	YP_007007755.1 virion structural protein [Aeromonas phage vB_AsaM-56]	False	0.403	101.0	4.134e-24		VOG02012	REFSEQ tail fiber protein; Xu	Xu	0	False	F
QGNH01000941.1_6	QGNH01000941.1	QGNH01000941.1	6	4332	4535	1	E											0	False	F
QGNH01000941.1_7	QGNH01000941.1	QGNH01000941.1	7	4537	5019	1	E											0	False	F
QGNH01000941.1_8	QGNH01000941.1	QGNH01000941.1	8	5189	6730	1	E								VOG00434	REFSEQ lytic tail protein; Xu	Xu	0	False	
QGNH01000941.1_9	QGNH01000941.1	QGNH01000941.1	9	6730	7449	1	E											0	False	
QGNH01000941.1_10	QGNH01000941.1	QGNH01000941.1	10	7449	7778	1	E	YP_010052836.1	YP_010052836.1 virion structural protein [Edwardsiella phage Edno5]	False	0.452	83.0	1.497e-18		VOG00258	REFSEQ virion structural protein; Xu	Xu	0	False	
QGNH01000941.1_11	QGNH01000941.1	QGNH01000941.1	11	7780	8769	1	E	YP_009055473.1	YP_009055473.1 baseplate hub [Acinetobacter phage YMC-13-01-C62]	False	0.22	83.0	5.687e-16		VOG01442	REFSEQ baseplate hub; Xu	Xu	0	False	
QGNH01000941.1_12	QGNH01000941.1	QGNH01000941.1	12	8771	9478	1	D	YP_010053040.1	YP_010053040.1 baseplate spike [Aeromonas phage 4_D05]	False	0.404	106.0	1.744e-24	Phage protein Gp138 N-terminal domain [PF18352.4]	VOG00324	sp|P31340|SPIKE_BPP2 Spike protein; XhXpXs	Xs;Xp;Xh	0	False	VF
QGNH01000941.1_13	QGNH01000941.1	QGNH01000941.1	13	9482	9865	1	E	YP_010052839.1	YP_010052839.1 baseplate wedge subunit [Edwardsiella phage Edno5]	False	0.47	78.0	3.544e-16					0	False	F
QGNH01000941.1_14	QGNH01000941.1	QGNH01000941.1	14	9865	11526	1	E	YP_453647.1	YP_453647.1 baseplate wedge subunit [Xanthomonas phage OP2]	False	0.338	208.0	3.316e-55		VOG00521	sp|P51767|BPJ_BPP2 Baseplate protein J; XhXs	Xs;Xh	0	False	VF
QGNH01000941.1_15	QGNH01000941.1	QGNH01000941.1	15	11526	12197	1	D	YP_001294869.1	YP_001294869.1 structural protein [Burkholderia phage BcepNY3]	False	0.428	137.0	3.386e-35	Protein of unknown function (DUF2612) [PF11041.11]				0	False	F
QGNH01000941.1_16	QGNH01000941.1	QGNH01000941.1	16	12194	13297	1	E	NP_944342.1	NP_944342.1 tail fiber protein [Burkholderia phage Bcep1]	False	0.39	84.0	5.082e-16					0	False	F
QGNH01000941.1_17	QGNH01000941.1	QGNH01000941.1	17	13294	13941	1	E	YP_007676228.1	YP_007676228.1 hypothetical protein MPVG_00163 [Micromonas pusilla virus 12T]	False	0.282	79.0	1.255e-15					0	False	F
