locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_054645_1			COG4643		phrog_510	VOG00749	VOG:VOG00749	214	1.8e-65	214.1		sp|P10277|PRIM_BPP4 Putative P4-specific DNA primase
NC_054645_2					phrog_99	VOG00011	PHROG:phrog_99	192	1.7e-61	200.2		HNH endonuclease
NC_054645_3		K19789	COG1061		phrog_16	VOG00542	VOG:VOG00542	641	2.3e-132	434.3		REFSEQ double zinc ribbon protein
NC_054645_4												Hypothetical
NC_054645_5					phrog_7393	VOG03718	VOG:VOG03718	59	1.4e-28	91.3		REFSEQ hypothetical protein
NC_054645_6		K10906			phrog_412	VOG00518	PHROG:phrog_412	319	2.5e-86	281.9		exonuclease VIII
NC_054645_7					phrog_155	VOG08218	VOG:VOG08218	221	2.5e-57	187.3		sp|P04892|ERF_BPP22 Essential recombination function protein
NC_054645_8		K03111	COG0629		phrog_44	VOG00906	COG:COG0629	161	5.1e-63	205.1		Ssb:
NC_054645_9												Hypothetical
NC_054645_10				GH90	phrog_1819	VOG02052, VOG00898	PHROG:phrog_1819	676	0	1035.8		tail spike protein
NC_054645_11			COG4733		phrog_469	VOG02597	VOG:VOG02597	829	1.2e-264	872.7		REFSEQ tail protein
NC_054645_12					phrog_396	VOG00951	VOG:VOG00951	157	2.2e-46	149.8		REFSEQ minor tail protein
NC_054645_13					phrog_384	VOG00317	PHROG:phrog_384	158	6.4e-45	145.4		virion structural protein
NC_054645_14					phrog_681	VOG00116	PHROG:phrog_681	292	1.2e-63	173.4		endonuclease
NC_054645_15		K03546	COG5281		phrog_1107	VOG28676, VOG00914	PHROG:phrog_1107	1098	0	1333.8		tail length tape measure protein
NC_054645_16					phrog_791	VOG07468	VOG:VOG07468	236	6.5e-88	285.9		REFSEQ hypothetical protein
NC_054645_17						VOG30805	VOG:VOG30805	92	6.4e-67	214.3		REFSEQ ABC transporter permease
NC_054645_18					phrog_2315	VOG00554	VOG:VOG00554	66	2.4e-16	52.2		REFSEQ hypothetical protein
NC_054645_19												Hypothetical
NC_054645_20												Hypothetical
NC_054645_21					phrog_853	VOG04154	PHROG:phrog_853	239	1.5e-83	272.2		major tail protein
NC_054645_22					phrog_782	VOG01644	VOG:VOG01644	136	1.3e-51	166.5		REFSEQ hypothetical protein
NC_054645_23		K09284			phrog_99	VOG00011	PHROG:phrog_99	164	1.8e-62	203.4		HNH endonuclease
NC_054645_24					phrog_5	VOG00130	PHROG:phrog_5	133	2.4e-21	68.6		tail completion or Neck1 protein
NC_054645_25												Hypothetical
NC_054645_26					phrog_786	VOG04502	VOG:VOG04502	131	5.3e-46	148.2		REFSEQ hypothetical protein
NC_054645_27					phrog_13738	VOG20084	PHROG:phrog_13738	95	1.7e-57	184.1		membrane protein
NC_054645_28					phrog_14688	VOG20083	VOG:VOG20083	147	3.8e-98	317.9		REFSEQ lipoprotein
NC_054645_29					phrog_14587	VOG11909	PHROG:phrog_14587	87	5.9e-48	153.1		anti-restriction protein
NC_054645_30					phrog_8760	VOG05961	VOG:VOG05961	64	2.1e-29	94.9		REFSEQ hypothetical protein
NC_054645_31		K03497	COG1475		phrog_1033	VOG01350	PHROG:phrog_1033	273	1.8e-92	302.4		ParB-like partition protein
NC_054645_32						VOG21282	VOG:VOG21282	73	1.3e-55	178.0		REFSEQ hypothetical protein
NC_054645_33					phrog_4439	VOG01605	VOG:VOG01605	58	1.2e-36	117.2		REFSEQ hypothetical protein
NC_054645_34	K02338	K02338	COG0592		phrog_3007	VOG02467	VOG:VOG02467	179	5.7e-72	234.4		REFSEQ RusA-like Holliday junction resolvase
NC_054645_35					phrog_2138	VOG20082	VOG:VOG20082	66	1.2e-42	136.2		REFSEQ hypothetical protein
NC_054645_36												Hypothetical
NC_054645_37			COG4834		phrog_771	VOG04467	PHROG:phrog_771	357	5.7e-138	451.8		virion structural protein
