	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000822.1_1	QGNH01000822.1	QGNH01000822.1	1	1	1878	-1	E											0	False	F
QGNH01000822.1_2	QGNH01000822.1	QGNH01000822.1	2	1878	2087	-1	E											0	False	F
QGNH01000822.1_3	QGNH01000822.1	QGNH01000822.1	3	2084	2710	-1	E											0	False	F
QGNH01000822.1_4	QGNH01000822.1	QGNH01000822.1	4	2808	2945	1	E											0	False	F
QGNH01000822.1_5	QGNH01000822.1	QGNH01000822.1	5	3093	3587	-1	E											0	False	F
QGNH01000822.1_6	QGNH01000822.1	QGNH01000822.1	6	3598	5832	-1	D							Ice-binding-like [PF11999.11]	VOG03536	sp|P44233|VPL_HAEIN Mu-like prophage FluMu tail sheath protein; Xu	Xu	0	False	F
QGNH01000822.1_7	QGNH01000822.1	QGNH01000822.1	7	5825	6019	-1	E											0	False	
QGNH01000822.1_8	QGNH01000822.1	QGNH01000822.1	8	6103	7140	-1	E											0	False	
QGNH01000822.1_9	QGNH01000822.1	QGNH01000822.1	9	7140	7679	-1	E											0	False	
QGNH01000822.1_10	QGNH01000822.1	QGNH01000822.1	10	7685	8101	-1	E											0	False	
QGNH01000822.1_11	QGNH01000822.1	QGNH01000822.1	11	8122	8628	-1	E											0	False	
QGNH01000822.1_12	QGNH01000822.1	QGNH01000822.1	12	8669	9244	-1	E											0	False	
QGNH01000822.1_13	QGNH01000822.1	QGNH01000822.1	13	9222	9692	-1	E	YP_009665245.1	YP_009665245.1 HNH endonuclease [Paramecium bursaria Chlorella virus NYs1]	False	0.372	78.0	7.441e-16					0	False	
QGNH01000822.1_14	QGNH01000822.1	QGNH01000822.1	14	9699	10910	-1	D							Ice-binding-like [PF11999.11]	VOG02907	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000822.1_15	QGNH01000822.1	QGNH01000822.1	15	10928	12025	-1	E											0	False	
QGNH01000822.1_16	QGNH01000822.1	QGNH01000822.1	16	12098	12718	-1	E											0	False	
QGNH01000822.1_17	QGNH01000822.1	QGNH01000822.1	17	12829	13200	-1	E											0	False	
QGNH01000822.1_18	QGNH01000822.1	QGNH01000822.1	18	13248	13532	-1	E											0	False	F
QGNH01000822.1_19	QGNH01000822.1	QGNH01000822.1	19	13529	13711	-1	E											0	False	F
QGNH01000822.1_20	QGNH01000822.1	QGNH01000822.1	20	13714	13917	-1	E											0	False	F
QGNH01000822.1_21	QGNH01000822.1	QGNH01000822.1	21	13927	14073	-1	E											0	False	F
QGNH01000822.1_22	QGNH01000822.1	QGNH01000822.1	22	14070	16181	-1	E											0	False	F
QGNH01000822.1_23	QGNH01000822.1	QGNH01000822.1	23	16297	17730	-1	D	YP_010656397.1	YP_010656397.1 terminase large subunit [Arthrobacter phage SilentRX]	False	0.277	162.0	1.008e-40	Terminase RNaseH-like domain [PF17289.5]; Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000822.1_24	QGNH01000822.1	QGNH01000822.1	24	18133	18252	-1	E											0	False	F
