	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_049349_1	NC_049349	NC_049349	1	231	755	1	D			YP_009874247.1	YP_009874247.1 terminase small subunit [Lactococcus lactis phage P475]	False	0.944	347	7.352000000000002e-109								Putative bacteriophage terminase small subunit [PF07141.14]	VOG14470	sp|D3WAC0|TERS_BPLP2 Terminase small subunit; Xr	Xr	0	False	VF
NC_049349_2	NC_049349	NC_049349	2	756	2378	1	D			YP_009874248.1	YP_009874248.1 terminase large subunit [Lactococcus lactis phage P475]	True	0.97	1105	0.0								Terminase large subunit, endonuclease domain [PF20441.1]; Terminase large subunit, ATPase domain [PF03354.18]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
NC_049349_3	NC_049349	NC_049349	3	2368	2652	1	C	K07451	5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]	YP_009874979.1	YP_009874979.1 HNH endonuclease [Lactococcus phage 936 group phage Phi4.2]	False	1.0	214	3.46e-64								HNH endonuclease [PF01844.26]	VOG07194	sp|D3WAC2|ENDON_BPLP2 Probable HNH endonuclease; Xu	Xu	1	False	F
NC_049349_4	NC_049349	NC_049349	4	2665	3801	1	D			YP_009874250.1	YP_009874250.1 portal protein [Lactococcus lactis phage P475]	True	0.947	754	1.03e-245								Phage portal protein [PF04860.15]	VOG30794	sp|D3WAC3|PORTL_BPLP2 Probable portal protein; XpXrXs	Xp;Xs;Xr	0	False	VF
NC_049349_5	NC_049349	NC_049349	5	3782	4318	1	C	K06904	uncharacterized protein	YP_009874251.1	YP_009874251.1 HK97 family prohead protease [Lactococcus lactis phage P475]	True	0.942	354	4.164e-111	MER0079954	S78	MER0079954 - family S78 unassigned peptidases () [S78.UPW]#S78#{peptidase unit: 6-142}~source ABB77626~	False	269.0	1.6139999999999996e-81	0.931	Caudovirus prohead serine protease [PF04586.20]	VOG02183	sp|D3WAC4|PRO_BPLP2 Probable capsid maturation protease; XhXs	Xs;Xh	0	False	VPF
NC_049349_6	NC_049349	NC_049349	6	4311	5492	1	E			YP_009874252.1	YP_009874252.1 minor head protein [Lactococcus lactis phage P475]	True	0.907	746	1.128e-242									VOG02260	sp|D3WAC5|CAPSD_BPLP2 Capsid protein; Xs	Xs	0	False	VF
NC_049349_7	NC_049349	NC_049349	7	5513	5776	1	E			YP_009878625.1	YP_009878625.1 head-tail connector protein [Lactococcus phage 88605]	False	0.951	176	2.723e-51									VOG14468	REFSEQ head-tail connector protein; Xu	Xu	0	False	
NC_049349_8	NC_049349	NC_049349	8	5776	6090	1	E			YP_009874254.1	YP_009874254.1 virion structural protein [Lactococcus lactis phage P475]	False	0.956	211	3.773e-63									VOG14472	sp|D3WAC7|HCP1_BPLP2 Probable head completion protein 1; XpXrXs	Xp;Xs;Xr	0	False	V
NC_049349_9	NC_049349	NC_049349	9	6087	6584	1	D			YP_009874255.1	YP_009874255.1 HNH endonuclease [Lactococcus lactis phage P475]	False	0.963	336	2.3989999999999997e-105								HNH endonuclease [PF13392.9]	VOG37340	REFSEQ HNH endonuclease; Xu	Xu	0	False	
NC_049349_10	NC_049349	NC_049349	10	6574	6912	1	E			YP_009874256.1	YP_009874256.1 virion structural protein [Lactococcus lactis phage P475]	False	1.0	242	1.101e-73									VOG14469	sp|D3WAC8|HCP2_BPLP2 Probable head completion protein 2; XpXrXs	Xp;Xs;Xr	0	False	V
NC_049349_11	NC_049349	NC_049349	11	6903	7268	1	E			YP_009874257.1	YP_009874257.1 virion structural protein [Lactococcus lactis phage P475]	False	0.947	243	9.072e-74									VOG14471	sp|D3WAC9|TTTP_BPLP2 Probable tail terminator protein; Xs	Xs	0	False	V
NC_049349_12	NC_049349	NC_049349	12	7281	8186	1	D			YP_009874258.1	YP_009874258.1 major tail protein [Lactococcus lactis phage P475]	True	0.976	621	2.702e-201								Phage tail tube protein [PF06488.14]; Phage tail tube protein C-terminal domain [PF20608.1]	VOG27343	REFSEQ major tail protein; Xu	Xu	0	False	
NC_049349_13	NC_049349	NC_049349	13	8188	8811	1	E			YP_009874259.1	YP_009874259.1 tail protein [Lactococcus lactis phage P475]	True	1.0	447	5.613e-143									VOG00708	sp|O21879|TUBE_BPLSK Tail tube protein; XpXrXs	Xp;Xs;Xr	0	False	V
NC_049349_14	NC_049349	NC_049349	14	8831	9106	1	E			YP_009875217.1	YP_009875217.1 virion structural protein [Lactococcus phage 936 group phage Phi155]	False	0.936	181	7.453999999999999e-53									VOG14475	sp|D3WAD0|GP12_BPLP2 Chaperone protein gp12; XhXs	Xs;Xh	0	False	V
NC_049349_15	NC_049349	NC_049349	15	9126	9638	1	E			YP_009874199.1	YP_009874199.1 virion structural protein [Lactococcus lactis phage p272]	False	0.914	327	5.928000000000001e-102									VOG14473	REFSEQ virion structural protein; Xu	Xu	0	False	
NC_049349_16	NC_049349	NC_049349	16	9638	12388	1	D			YP_009874262.1	YP_009874262.1 tail length tape measure protein [Lactococcus lactis phage P475]	True	0.92	1763	0.0								Tape measure protein [PF20155.2]	VOG03153	sp|D3WAD2|TMP_BPLP2 Probable tape measure protein; Xs	Xs	0	False	V
NC_049349_17	NC_049349	NC_049349	17	12388	13284	1	E			YP_009874263.1	YP_009874263.1 tail protein [Lactococcus lactis phage P475]	True	0.985	621	2.346e-201												0	False	
NC_049349_18	NC_049349	NC_049349	18	13284	14411	1	D			YP_009874264.1	YP_009874264.1 tail associated lysin [Lactococcus lactis phage P475]	True	0.969	767	1.992e-250								Phage tail base-plate attachment protein of Caudovirales ORF16 [PF16792.8]	VOG14474	sp|D3KFX4|GP16_BPLP2 Baseplate protein gp16; XpXrXs	Xp;Xs;Xr	0	False	V
