	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000541.1_1	QGNH01000541.1	QGNH01000541.1	1	102	704	-1	D			NP_958709.1	NP_958709.1 Gp2.5-like ssDNA binding protein and ssDNA annealing protein [Bordetella phage BPP-1]	False	0.401	138.0	1.0600000000000001e-35	Protein of unknown function (DUF2815) [PF10991.11]					VOG00262	sp|P20313|SSB_BPT3 Single-stranded DNA-binding protein; Xr	Xr	0	False	VF
QGNH01000541.1_2	QGNH01000541.1	QGNH01000541.1	2	795	989	-1	E																	0	False	F
QGNH01000541.1_3	QGNH01000541.1	QGNH01000541.1	3	991	2634	-1	D			NP_958707.1	NP_958707.1 exonuclease [Bordetella phage BPP-1]	False	0.291	167.0	1.3289999999999998e-41	Protein of unknown function (DUF2800) [PF10926.11]					VOG00510	sp|O64262|VG69_BPMD2 Gene 69 protein; Xu	Xu	0	False	F
QGNH01000541.1_4	QGNH01000541.1	QGNH01000541.1	4	2636	2833	-1	E																	0	False	F
QGNH01000541.1_5	QGNH01000541.1	QGNH01000541.1	5	3099	3494	-1	E																	0	False	F
QGNH01000541.1_6	QGNH01000541.1	QGNH01000541.1	6	3638	3922	1	E																	0	False	F
QGNH01000541.1_7	QGNH01000541.1	QGNH01000541.1	7	3922	4215	1	E																	0	False	F
QGNH01000541.1_8	QGNH01000541.1	QGNH01000541.1	8	4516	4917	1	E			YP_009149737.1	YP_009149737.1 endonuclease [Bacillus phage BCP8-2]	False	0.516	69.0	4.485e-13									1	False	F
QGNH01000541.1_9	QGNH01000541.1	QGNH01000541.1	9	4945	5937	1	E			YP_005098260.1	YP_005098260.1 DNA methyltransferase [Pseudomonas phage PMG1]	False	0.32	149.0	6.872e-38						VOG04655	REFSEQ DNA methyltransferase; Xu	Xu	0	False	F
QGNH01000541.1_10	QGNH01000541.1	QGNH01000541.1	10	5930	6520	1	E			YP_024966.1	YP_024966.1 DNA polymerase/primase [Burkholderia phage BcepC6B]	False	0.599	217.0	2.3190000000000002e-63									0	False	
