target	query	e-value	score	length	start	end
NZ_ATCL01000009.1_197087_198178_+	phrog_10027	2.5e-08	30.3	363	5	87
NZ_ATCL01000020.1_28716_30020_+	phrog_10030	1.9e-26	89.2	434	259	433
NZ_ATCL01000014.1_34787_35779_+	phrog_10030	9e-25	83.7	330	152	305
NZ_ATCL01000009.1_19323_20696_+	phrog_10030	1e-23	80.1	457	318	452
NZ_ATCL01000014.1_123981_125516_+	phrog_10030	8.6e-22	73.8	511	377	510
NZ_ATCL01000012.1_93063_94169_+	phrog_10030	1.5e-20	69.5	368	263	363
NZ_ATCL01000014.1_293838_294554_-	phrog_10030	5.1e-20	67.9	238	100	220
NZ_ATCL01000014.1_355297_356331_-	phrog_10030	4.7e-13	44.4	344	198	283
NZ_ATCL01000012.1_43781_44821_-	phrog_10226	7.8e-13	44.9	346	9	118
NZ_ATCL01000015.1_42987_43637_+	phrog_10255	1.7e-08	31.3	216	3	39
NZ_ATCL01000012.1_18840_19517_-	phrog_10276	9.5e-41	136.7	225	96	224
NZ_ATCL01000020.1_129473_130102_+	phrog_10276	6.3e-40	134.2	209	50	207
NZ_ATCL01000009.1_241608_244205_+	phrog_10285	6.6e-36	78.9	865	599	748
NZ_ATCL01000009.1_241608_244205_+	phrog_10285	6.6e-36	40.6	865	767	861
NZ_ATCL01000008.1_62499_62912_+	phrog_10292	2.6e-14	50.7	137	43	108
NZ_ATCL01000021.1_65898_66533_-	phrog_10300	2e-11	41.0	206	141	203
NZ_ATCL01000014.1_676094_676786_+	phrog_10300	2.2e-09	34.1	230	166	220
NZ_ATCL01000020.1_694893_695504_-	phrog_10313	2.6e-10	36.7	203	72	131
NZ_ATCL01000020.1_144041_144817_-	phrog_10313	2.8e-10	36.8	258	111	210
NZ_ATCL01000020.1_742066_742563_-	phrog_10313	4.1e-10	36.4	165	3	107
NZ_ATCL01000021.1_46309_46788_+	phrog_10313	1.2e-08	32.0	159	21	79
NZ_ATCL01000022.1_262870_263373_-	phrog_10313	7.4e-08	29.4	167	42	91
NZ_ATCL01000022.1_144645_145127_-	phrog_10313	1.4e-07	28.6	160	37	145
NZ_ATCL01000020.1_869968_870498_-	phrog_10313	1.2e-06	25.4	176	44	149
NZ_ATCL01000021.1_106076_109051_+	phrog_10341	9.1e-14	48.9	991	832	966
NZ_ATCL01000020.1_899923_901002_+	phrog_10341	5.9e-12	42.4	359	216	348
NZ_ATCL01000023.1_2057_4084_+	phrog_10401	1.5e-31	106.6	675	178	380
NZ_ATCL01000020.1_799620_801881_-	phrog_10401	1.2e-19	38.1	753	267	350
NZ_ATCL01000020.1_799620_801881_-	phrog_10401	1.2e-19	28.3	753	521	694
NZ_ATCL01000020.1_98293_100593_+	phrog_10401	1e-15	52.0	766	317	537
NZ_ATCL01000015.1_2192_4627_+	phrog_10401	7.7e-14	27.0	811	158	287
NZ_ATCL01000020.1_356441_357442_+	phrog_10430	3.4e-114	379.7	333	16	321
NZ_ATCL01000020.1_357874_359214_+	phrog_10430	3.8e-43	145.1	446	5	291
NZ_ATCL01000020.1_392819_393868_+	phrog_10430	1.3e-15	53.7	349	127	320
NZ_ATCL01000022.1_260580_261224_-	phrog_10428	6.4e-19	65.1	214	2	205
NZ_ATCL01000002.1_26558_28354_-	phrog_10428	3e-08	29.6	598	89	210
NZ_ATCL01000023.1_3_1370_+	phrog_10428	1.1e-07	27.8	455	46	105
NZ_ATCL01000005.1_3_320_-	phrog_10428	2e-07	27.2	107	24	103
NZ_ATCL01000023.1_2057_4084_+	phrog_10440	2.4e-16	56.1	675	196	394
NZ_ATCL01000020.1_821660_822271_+	phrog_10470	3e-09	33.4	203	126	198
NZ_ATCL01000022.1_18162_19049_+	phrog_1033	1.5e-29	100.8	295	26	254
NZ_ATCL01000022.1_19096_19881_+	phrog_1033	8.4e-24	82.0	261	9	186
NZ_ATCL01000020.1_372328_372876_+	phrog_1040	5.9e-24	82.4	182	5	179
NZ_ATCL01000009.1_144456_145496_-	phrog_10582	3.2e-22	75.5	318	5	147
NZ_ATCL01000009.1_145989_148388_-	phrog_10616	3.8e-14	42.8	799	719	798
NZ_ATCL01000008.1_62499_62912_+	phrog_10680	3.3e-11	39.8	137	49	108
NZ_ATCL01000014.1_496232_497830_-	phrog_1015	4.7e-08	29.1	532	404	525
NZ_ATCL01000014.1_228896_229597_-	phrog_1015	3.6e-07	26.6	233	138	228
NZ_ATCL01000003.1_40985_41713_-	phrog_10724	1.4e-57	192.1	242	10	236
NZ_ATCL01000014.1_358508_359227_-	phrog_10724	3.5e-48	161.4	239	1	231
NZ_ATCL01000014.1_529304_530020_+	phrog_10724	7.8e-45	150.4	238	9	234
NZ_ATCL01000020.1_431514_432233_+	phrog_10724	2.2e-41	139.1	239	10	233
NZ_ATCL01000022.1_170017_170745_+	phrog_10724	2.8e-41	138.8	242	1	237
NZ_ATCL01000014.1_677779_678486_+	phrog_10724	7.3e-36	121.0	235	3	230
NZ_ATCL01000008.1_4925_5635_+	phrog_10724	1.3e-34	117.0	236	2	219
NZ_ATCL01000020.1_675260_675976_-	phrog_10724	1.2e-32	110.4	238	5	222
NZ_ATCL01000014.1_323597_324721_-	phrog_10724	2.9e-19	66.5	374	3	77
NZ_ATCL01000009.1_229257_229841_+	phrog_10724	2.9e-14	50.4	194	23	88
NZ_ATCL01000019.1_4899_6302_+	phrog_10724	1.1e-13	47.7	467	10	95
NZ_ATCL01000020.1_68759_69160_+	phrog_10724	2.1e-13	47.7	133	7	78
NZ_ATCL01000021.1_80353_80745_-	phrog_10724	8e-13	43.6	130	8	83
NZ_ATCL01000008.1_62499_62912_+	phrog_10772	5.9e-09	33.5	137	54	107
NZ_ATCL01000020.1_904629_905423_-	phrog_10776	5.3e-54	181.0	264	7	260
