	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000983.1_1	QGNH01000983.1	QGNH01000983.1	1	50	295	-1	E													0	False	F
QGNH01000983.1_2	QGNH01000983.1	QGNH01000983.1	2	292	579	-1	E													0	False	F
QGNH01000983.1_3	QGNH01000983.1	QGNH01000983.1	3	576	818	-1	E													0	False	F
QGNH01000983.1_4	QGNH01000983.1	QGNH01000983.1	4	1099	1272	1	E													0	False	F
QGNH01000983.1_5	QGNH01000983.1	QGNH01000983.1	5	1269	1478	1	E													0	False	F
QGNH01000983.1_6	QGNH01000983.1	QGNH01000983.1	6	1438	2073	1	D			YP_009837301.1	YP_009837301.1 HNH endonuclease [Bacillus phage Carmen17]	False	0.478	91.0	1.088e-19	HNH endonuclease [PF13392.9]	VOG00233	REFSEQ HNH endonuclease; Xu	Xu	0	False	F
QGNH01000983.1_7	QGNH01000983.1	QGNH01000983.1	7	2070	3449	1	D			YP_010037877.1	YP_010037877.1 putative DNA helicase [Ralstonia phage phiRSP]	False	0.425	327.0	1.043e-96	Type III restriction enzyme, res subunit [PF04851.18]; Helicase conserved C-terminal domain [PF00271.34]; DEAD/DEAH box helicase [PF00270.32]	VOG00107	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	F
QGNH01000983.1_8	QGNH01000983.1	QGNH01000983.1	8	3470	3628	1	E													0	False	F
QGNH01000983.1_9	QGNH01000983.1	QGNH01000983.1	9	3625	3963	1	E													0	False	F
QGNH01000983.1_10	QGNH01000983.1	QGNH01000983.1	10	3960	4841	1	D									C-5 cytosine-specific DNA methylase [PF00145.20]				0	False	F
QGNH01000983.1_11	QGNH01000983.1	QGNH01000983.1	11	5409	6617	1	D			YP_009823351.1	YP_009823351.1 DNA helicase [Staphylococcus phage vB_SpsS_QT1]	False	0.341	172.0	9.13e-45	Virulence-associated protein E [PF05272.14]	VOG00712	REFSEQ DNA helicase; Xu	Xu	0	False	
QGNH01000983.1_12	QGNH01000983.1	QGNH01000983.1	12	6784	7215	1	C	K07474	phage terminase small subunit											0	False	
QGNH01000983.1_13	QGNH01000983.1	QGNH01000983.1	13	7212	8714	1	E			YP_009007069.1	YP_009007069.1 terminase [Pseudomonas phage vB_PaeP_Tr60_Ab31]	False	0.4	321.0	4.707e-94		VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000983.1_14	QGNH01000983.1	QGNH01000983.1	14	8736	9026	1	E													0	False	F
QGNH01000983.1_15	QGNH01000983.1	QGNH01000983.1	15	9198	9401	1	E													0	False	F
QGNH01000983.1_16	QGNH01000983.1	QGNH01000983.1	16	9398	9613	1	E													1	False	F
QGNH01000983.1_17	QGNH01000983.1	QGNH01000983.1	17	9526	9828	-1	E													0	False	F
QGNH01000983.1_18	QGNH01000983.1	QGNH01000983.1	18	9865	10101	1	E													0	False	F
QGNH01000983.1_19	QGNH01000983.1	QGNH01000983.1	19	10098	11906	1	D			YP_009222589.1	YP_009222589.1 portal protein [Rhodoferax phage P26218]	False	0.213	126.0	3.154e-28	Phage P22-like portal protein [PF16510.8]	VOG02069	sp|Q9T1S9|PORTL_BPAPS Portal protein; XhXpXrXs	Xp;Xh;Xr;Xs	0	False	VF
QGNH01000983.1_20	QGNH01000983.1	QGNH01000983.1	20	11942	12490	1	E													0	False	F
QGNH01000983.1_21	QGNH01000983.1	QGNH01000983.1	21	12474	12656	1	E													0	False	F
