locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
MZ334512.1_1					phrog_19274	VOG23910	VOG:VOG23910	180	2e-113	369.1		REFSEQ HalOD1 domain-containing protein
MZ334512.1_2					phrog_9231	VOG05559	PHROG:phrog_9231	256	1.3e-108	354.9		terminase small subunit
MZ334512.1_3												Hypothetical
MZ334512.1_4					phrog_19453	VOG23913	VOG:VOG23913	65	2.9e-49	157.7		REFSEQ hypothetical protein
MZ334512.1_5		K21523	COG4373		phrog_9	VOG07294	COG:COG4373	564	2.5e-44	143.4		:
MZ334512.1_6					phrog_9232	VOG00562	PHROG:phrog_9232	480	2.2e-215	708.7		portal protein
MZ334512.1_7					phrog_21359	VOG23915	VOG:VOG23915	98	1e-59	191.3		REFSEQ hypothetical protein
MZ334512.1_8					phrog_15680	VOG14382	PHROG:phrog_15680	254	2.4e-150	491.8		head maturation protease
MZ334512.1_9												Hypothetical
MZ334512.1_10												Hypothetical
MZ334512.1_11					phrog_3990	VOG01973	PHROG:phrog_3990	319	3.3e-92	301.7		major head protein
MZ334512.1_12					phrog_12779	VOG14383	VOG:VOG14383	147	5.3e-74	239.7		REFSEQ hypothetical protein
MZ334512.1_13												Hypothetical
MZ334512.1_14					phrog_20771	VOG23916	VOG:VOG23916	823	1.6e-69	227.5		REFSEQ hypothetical protein
MZ334512.1_15												Hypothetical
MZ334512.1_16												Hypothetical
MZ334512.1_17					phrog_12281	VOG04913	VOG:VOG04913	169	1.2e-85	278.2		REFSEQ tail tube protein
MZ334512.1_18			COG4386		phrog_10244	VOG01001	PHROG:phrog_10244	431	7.6e-204	670.2		tail sheath
MZ334512.1_19					phrog_12452	VOG14384	PHROG:phrog_12452	182	5.7e-93	301.9		tail tube protein
MZ334512.1_20					phrog_14268	VOG04953	VOG:VOG04953	157	1e-84	276.6		REFSEQ tail assembly chaperone
MZ334512.1_21					phrog_12163	VOG04953	PHROG:phrog_12163	79	6e-39	125.7		tail assembly chaperone
MZ334512.1_22					phrog_14901	VOG14385	PHROG:phrog_14901	607	0	1043.2		tail length tape measure protein
MZ334512.1_23					phrog_14280	VOG14386	VOG:VOG14386	189	5.6e-96	312.4		REFSEQ hypothetical protein
MZ334512.1_24					phrog_12403	VOG14388	VOG:VOG14388	481	1.6e-247	814.3		REFSEQ hypothetical protein
MZ334512.1_25												Hypothetical
MZ334512.1_26												Hypothetical
MZ334512.1_27												Hypothetical
