locus_tag	ftype	length_bp	gene	EC_number	COG	product
IBMPGPLB_00001	CDS	432				hypothetical protein
IBMPGPLB_00002	CDS	192				hypothetical protein
IBMPGPLB_00003	CDS	201				hypothetical protein
IBMPGPLB_00004	CDS	2652	1	2.7.7.6		T7 RNA polymerase
IBMPGPLB_00005	CDS	981		6.5.1.1		DNA ligase
IBMPGPLB_00006	CDS	126				hypothetical protein
IBMPGPLB_00007	CDS	327				hypothetical protein
IBMPGPLB_00008	CDS	684				hypothetical protein
IBMPGPLB_00009	CDS	174				hypothetical protein
IBMPGPLB_00010	CDS	153				hypothetical protein
IBMPGPLB_00011	CDS	261				hypothetical protein
IBMPGPLB_00012	CDS	144				hypothetical protein
IBMPGPLB_00013	CDS	396				hypothetical protein
IBMPGPLB_00014	CDS	198				hypothetical protein
IBMPGPLB_00015	CDS	1707	4	2.7.7.-		DNA primase/helicase
IBMPGPLB_00016	CDS	315				hypothetical protein
IBMPGPLB_00017	CDS	459				hypothetical protein
IBMPGPLB_00018	CDS	258				hypothetical protein
IBMPGPLB_00019	CDS	2037	5	2.7.7.7		DNA-directed DNA polymerase
IBMPGPLB_00020	CDS	393				hypothetical protein
IBMPGPLB_00021	CDS	171				hypothetical protein
IBMPGPLB_00022	CDS	198				Fusion protein 5.5/5.7
IBMPGPLB_00023	CDS	414				hypothetical protein
IBMPGPLB_00024	CDS	876	6	3.1.11.3		Exonuclease
IBMPGPLB_00025	CDS	672				Single-stranded DNA-binding protein gp2.5
IBMPGPLB_00026	CDS	453	3	3.1.21.2		Endonuclease I
IBMPGPLB_00027	CDS	435		3.5.1.28		Endolysin
IBMPGPLB_00028	CDS	282				hypothetical protein
IBMPGPLB_00029	CDS	252				hypothetical protein
IBMPGPLB_00030	CDS	408				hypothetical protein
IBMPGPLB_00031	CDS	291				hypothetical protein
IBMPGPLB_00032	CDS	1599	8			Portal protein
IBMPGPLB_00033	CDS	861	9			Capsid assembly scaffolding protein
IBMPGPLB_00034	CDS	1125				Minor capsid protein
IBMPGPLB_00035	CDS	594				Tail tubular protein gp11
IBMPGPLB_00036	CDS	2385				Tail tubular protein gp12
IBMPGPLB_00037	CDS	633				hypothetical protein
IBMPGPLB_00038	CDS	519				hypothetical protein
IBMPGPLB_00039	CDS	585				hypothetical protein
IBMPGPLB_00040	CDS	2178				Internal virion protein gp15
IBMPGPLB_00041	CDS	3384		4.2.2.-		Peptidoglycan transglycosylase gp16
IBMPGPLB_00042	CDS	1740				hypothetical protein
IBMPGPLB_00043	CDS	195				hypothetical protein
IBMPGPLB_00044	CDS	444				hypothetical protein
IBMPGPLB_00045	CDS	234				Terminase, small subunit gp18
IBMPGPLB_00046	CDS	144				hypothetical protein
IBMPGPLB_00047	CDS	198				hypothetical protein
IBMPGPLB_00048	CDS	1761		3.1.-.-		Terminase, large subunit gp19
IBMPGPLB_00049	CDS	132				hypothetical protein
