locus_tag	ftype	length_bp	gene	EC_number	COG	product
GOJDPCDI_00001	CDS	150				hypothetical protein
GOJDPCDI_00002	CDS	807				hypothetical protein
GOJDPCDI_00003	CDS	1230				hypothetical protein
GOJDPCDI_00004	CDS	840				hypothetical protein
GOJDPCDI_00005	CDS	1344				hypothetical protein
GOJDPCDI_00006	CDS	2358	btuB_1			Vitamin B12 transporter BtuB
GOJDPCDI_00007	CDS	582				hypothetical protein
GOJDPCDI_00008	CDS	876				hypothetical protein
GOJDPCDI_00009	CDS	753	anoR_1			Transcriptional activator protein AnoR
GOJDPCDI_00010	CDS	1359	gor_1	1.8.1.7	COG1249	Glutathione reductase
GOJDPCDI_00011	CDS	231				hypothetical protein
GOJDPCDI_00012	CDS	342				hypothetical protein
GOJDPCDI_00013	CDS	597				hypothetical protein
GOJDPCDI_00014	CDS	696				hypothetical protein
GOJDPCDI_00015	CDS	342				hypothetical protein
GOJDPCDI_00016	CDS	411	lov	2.7.13.3		Blue-light-activated histidine kinase
GOJDPCDI_00017	CDS	657				hypothetical protein
GOJDPCDI_00018	CDS	762				hypothetical protein
GOJDPCDI_00019	CDS	159				hypothetical protein
GOJDPCDI_00020	CDS	483				hypothetical protein
GOJDPCDI_00021	CDS	213				hypothetical protein
GOJDPCDI_00022	CDS	699	trmB	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
GOJDPCDI_00023	CDS	267				hypothetical protein
GOJDPCDI_00024	CDS	189				hypothetical protein
GOJDPCDI_00025	CDS	330				hypothetical protein
GOJDPCDI_00026	CDS	696	ctrA_1			Cell cycle response regulator CtrA
GOJDPCDI_00027	CDS	945				hypothetical protein
GOJDPCDI_00028	CDS	2583		1.18.1.2		Ferredoxin--NADP reductase
GOJDPCDI_00029	CDS	969				hypothetical protein
GOJDPCDI_00030	CDS	1845				hypothetical protein
GOJDPCDI_00031	CDS	852	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
GOJDPCDI_00032	CDS	165				hypothetical protein
GOJDPCDI_00033	CDS	429			COG3039	IS5 family transposase IS427
GOJDPCDI_00034	CDS	369			COG3039	IS5 family transposase IS869
GOJDPCDI_00035	CDS	426	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
GOJDPCDI_00036	CDS	1443	rpoN2		COG1508	RNA polymerase sigma-54 factor 2
