	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000010.1_1	QGNH01000010.1	QGNH01000010.1	1	186	803	-1	E													0	False	F
QGNH01000010.1_2	QGNH01000010.1	QGNH01000010.1	2	800	1501	-1	E			YP_009602605.1	YP_009602605.1 HNH endonuclease [Arthrobacter phage Glenn]	False	0.335	64.0	3.458e-10					0	False	F
QGNH01000010.1_3	QGNH01000010.1	QGNH01000010.1	3	1533	2684	-1	E													0	False	F
QGNH01000010.1_4	QGNH01000010.1	QGNH01000010.1	4	2665	2994	-1	E													0	False	F
QGNH01000010.1_5	QGNH01000010.1	QGNH01000010.1	5	3063	4355	-1	D			YP_007112018.1	YP_007112018.1 major head protein [Escherichia phage mEp234]	False	0.256	108.0	2.046e-23	Phage capsid family [PF05065.16]	VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	VF
QGNH01000010.1_6	QGNH01000010.1	QGNH01000010.1	6	4783	5220	-1	E													0	False	F
QGNH01000010.1_7	QGNH01000010.1	QGNH01000010.1	7	5233	6324	-1	D			YP_010655496.1	YP_010655496.1 glycosyltransferase [Streptomyces phage Zuko]	False	0.254	117.0	1.053e-26	Glycosyl transferases group 1 [PF13692.9]	VOG04652	REFSEQ glycosyltransferase; Xu	Xu	0	False	
QGNH01000010.1_8	QGNH01000010.1	QGNH01000010.1	8	6285	6830	-1	D			YP_010654999.1	YP_010654999.1 DNA methylase [Gordonia phage Mcklovin]	False	0.479	147.0	1.955e-39	MT-A70 [PF05063.17]	VOG03909	sp|P43641|MTMU_MYCSP Type II methyltransferase M.MunI; XhXp	Xp;Xh	0	False	
QGNH01000010.1_9	QGNH01000010.1	QGNH01000010.1	9	6827	7189	-1	E			YP_010102043.1	YP_010102043.1 hypothetical protein KNU53_gp81 [Gordonia phage SmokingBunny]	False	0.421	64.0	8.857e-12		VOG00485	sp|Q38441|YOR5_BPSPP Uncharacterized 10.3 kDa protein in GP2-GP6 intergenic region; Xu	Xu	0	False	
QGNH01000010.1_10	QGNH01000010.1	QGNH01000010.1	10	7332	7964	-1	E			YP_010670317.1	YP_010670317.1 hypothetical protein PQC13_gp342 [Synechococcus phage S-SRM01]	False	0.269	76.0	1.743e-14					0	False	
QGNH01000010.1_11	QGNH01000010.1	QGNH01000010.1	11	7961	8491	-1	E													0	False	
QGNH01000010.1_12	QGNH01000010.1	QGNH01000010.1	12	8488	9048	-1	D			YP_010651928.1	YP_010651928.1 bifunctional heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase [Streptomyces phage TunaTartare]	False	0.402	114.0	9.224e-28	Cytidylyltransferase-like [PF01467.29]				0	False	MKF
QGNH01000010.1_13	QGNH01000010.1	QGNH01000010.1	13	9048	9635	-1	E													0	False	F
QGNH01000010.1_14	QGNH01000010.1	QGNH01000010.1	14	9632	9811	-1	E													0	False	F
QGNH01000010.1_15	QGNH01000010.1	QGNH01000010.1	15	9808	10365	-1	D			NP_818318.1	NP_818318.1 methyltransferase [Mycobacterium phage Omega]	False	0.315	81.0	1.152e-16	Methyltransferase domain [PF13578.9]; Cephalosporin hydroxylase [PF04989.15]; Methyltransferase domain [PF13489.9]	VOG22952	sp|Q9AJU2|ELMM1_STROV 8-demethyl-8-alpha-L-rhamnosyl tetracenomycin-C 2'-O-methyltransferase; Xh	Xh	0	False	F
QGNH01000010.1_16	QGNH01000010.1	QGNH01000010.1	16	10362	10556	-1	E													0	False	F
QGNH01000010.1_17	QGNH01000010.1	QGNH01000010.1	17	10589	12016	-1	C	K06904	uncharacterized protein							Caudovirus prohead serine protease [PF04586.20]; Family of unknown function (DUF6582) [PF20223.1]				0	False	F
QGNH01000010.1_18	QGNH01000010.1	QGNH01000010.1	18	12099	12764	1	E													0	False	F
QGNH01000010.1_19	QGNH01000010.1	QGNH01000010.1	19	12833	13933	-1	D									ParB/Sulfiredoxin domain [PF02195.21]				0	False	F
