locus_tag	ftype	length_bp	gene	EC_number	COG	product
KMCGOOIH_00001	CDS	390				hypothetical protein
KMCGOOIH_00002	CDS	372				hypothetical protein
KMCGOOIH_00003	CDS	189				hypothetical protein
KMCGOOIH_00004	CDS	1566				hypothetical protein
KMCGOOIH_00005	CDS	1644				hypothetical protein
KMCGOOIH_00006	CDS	1071				hypothetical protein
KMCGOOIH_00007	CDS	600				hypothetical protein
KMCGOOIH_00008	CDS	1161				hypothetical protein
KMCGOOIH_00009	CDS	477				hypothetical protein
KMCGOOIH_00010	CDS	339				hypothetical protein
KMCGOOIH_00011	CDS	417				hypothetical protein
KMCGOOIH_00012	CDS	486				hypothetical protein
KMCGOOIH_00013	CDS	903				hypothetical protein
KMCGOOIH_00014	CDS	276				hypothetical protein
KMCGOOIH_00015	CDS	516				hypothetical protein
KMCGOOIH_00016	CDS	5424				hypothetical protein
KMCGOOIH_00017	CDS	891				Minor tail protein Gp27
KMCGOOIH_00018	CDS	1764				Minor tail protein Gp28
KMCGOOIH_00019	CDS	450				hypothetical protein
KMCGOOIH_00020	CDS	2514				hypothetical protein
KMCGOOIH_00021	CDS	1218				hypothetical protein
KMCGOOIH_00022	CDS	384				hypothetical protein
KMCGOOIH_00023	CDS	942				hypothetical protein
KMCGOOIH_00024	CDS	108				hypothetical protein
KMCGOOIH_00025	CDS	1473				hypothetical protein
KMCGOOIH_00026	CDS	417				Holin
KMCGOOIH_00027	CDS	1044				hypothetical protein
KMCGOOIH_00028	CDS	465				hypothetical protein
KMCGOOIH_00029	CDS	420				hypothetical protein
KMCGOOIH_00030	CDS	267				hypothetical protein
KMCGOOIH_00031	CDS	330				hypothetical protein
KMCGOOIH_00032	CDS	741				hypothetical protein
KMCGOOIH_00033	CDS	438				hypothetical protein
KMCGOOIH_00034	CDS	384				hypothetical protein
KMCGOOIH_00035	CDS	1293				hypothetical protein
KMCGOOIH_00036	CDS	582				hypothetical protein
KMCGOOIH_00037	CDS	420				hypothetical protein
KMCGOOIH_00038	CDS	300				hypothetical protein
KMCGOOIH_00039	CDS	216				hypothetical protein
KMCGOOIH_00040	CDS	396				hypothetical protein
KMCGOOIH_00041	CDS	408				hypothetical protein
KMCGOOIH_00042	CDS	363				hypothetical protein
KMCGOOIH_00043	CDS	162				hypothetical protein
KMCGOOIH_00044	CDS	810				hypothetical protein
KMCGOOIH_00045	CDS	219				hypothetical protein
KMCGOOIH_00046	CDS	315				hypothetical protein
KMCGOOIH_00047	CDS	933				hypothetical protein
KMCGOOIH_00048	tRNA	84				tRNA-Tyr(gta)
KMCGOOIH_00049	CDS	396				hypothetical protein
KMCGOOIH_00050	CDS	246				hypothetical protein
KMCGOOIH_00051	CDS	159				hypothetical protein
KMCGOOIH_00052	CDS	234				hypothetical protein
KMCGOOIH_00053	CDS	1440				hypothetical protein
KMCGOOIH_00054	CDS	342				hypothetical protein
KMCGOOIH_00055	CDS	318				hypothetical protein
KMCGOOIH_00056	CDS	177				hypothetical protein
KMCGOOIH_00057	CDS	192				hypothetical protein
KMCGOOIH_00058	CDS	738				hypothetical protein
KMCGOOIH_00059	CDS	786				hypothetical protein
KMCGOOIH_00060	CDS	273				hypothetical protein
KMCGOOIH_00061	CDS	318				hypothetical protein
KMCGOOIH_00062	CDS	372				hypothetical protein
KMCGOOIH_00063	CDS	144				hypothetical protein
KMCGOOIH_00064	CDS	462				hypothetical protein
KMCGOOIH_00065	CDS	681				hypothetical protein
KMCGOOIH_00066	CDS	1266				hypothetical protein
KMCGOOIH_00067	CDS	282				hypothetical protein
KMCGOOIH_00068	CDS	150				hypothetical protein
KMCGOOIH_00069	CDS	861				hypothetical protein
KMCGOOIH_00070	CDS	1476				hypothetical protein
KMCGOOIH_00071	CDS	939	pseT	2.7.1.78		Polynucleotide kinase
KMCGOOIH_00072	CDS	183				hypothetical protein
KMCGOOIH_00073	CDS	354				hypothetical protein
KMCGOOIH_00074	CDS	270				hypothetical protein
KMCGOOIH_00075	CDS	324				hypothetical protein
KMCGOOIH_00076	CDS	240				hypothetical protein
KMCGOOIH_00077	CDS	255				hypothetical protein
KMCGOOIH_00078	CDS	585				hypothetical protein
KMCGOOIH_00079	CDS	384				hypothetical protein
KMCGOOIH_00080	CDS	1299				hypothetical protein
KMCGOOIH_00081	CDS	651				hypothetical protein
KMCGOOIH_00082	CDS	546				hypothetical protein
KMCGOOIH_00083	CDS	231				hypothetical protein
KMCGOOIH_00084	CDS	339				hypothetical protein
KMCGOOIH_00085	CDS	408				hypothetical protein
KMCGOOIH_00086	CDS	270				hypothetical protein
KMCGOOIH_00087	CDS	342				hypothetical protein
KMCGOOIH_00088	CDS	783				hypothetical protein
KMCGOOIH_00089	CDS	135				hypothetical protein
KMCGOOIH_00090	CDS	243				hypothetical protein
KMCGOOIH_00091	CDS	177				hypothetical protein
KMCGOOIH_00092	CDS	420				hypothetical protein
KMCGOOIH_00093	CDS	231				hypothetical protein
KMCGOOIH_00094	CDS	258				hypothetical protein
KMCGOOIH_00095	tRNA	73				tRNA-Thr(cgt)
KMCGOOIH_00096	CDS	204				hypothetical protein
KMCGOOIH_00097	tRNA	73				tRNA-Pro(tgg)
KMCGOOIH_00098	tRNA	74				tRNA-Trp(cca)
KMCGOOIH_00099	tRNA	75				tRNA-Leu(tag)
KMCGOOIH_00100	tRNA	70				tRNA-His(gtg)
KMCGOOIH_00101	CDS	255				hypothetical protein
KMCGOOIH_00102	tRNA	75				tRNA-Gln(ctg)
KMCGOOIH_00103	tRNA	74				tRNA-Lys(ctt)
KMCGOOIH_00104	CDS	387				hypothetical protein
KMCGOOIH_00105	tRNA	93				tRNA-Pyl(cta)
KMCGOOIH_00106	tRNA	74				tRNA-Lys(ttt)
KMCGOOIH_00107	CDS	249				hypothetical protein
KMCGOOIH_00108	CDS	141				hypothetical protein
KMCGOOIH_00109	CDS	435				hypothetical protein
KMCGOOIH_00110	CDS	252				hypothetical protein
KMCGOOIH_00111	CDS	240				hypothetical protein
KMCGOOIH_00112	CDS	861				hypothetical protein
KMCGOOIH_00113	CDS	381				hypothetical protein
KMCGOOIH_00114	CDS	237				hypothetical protein
KMCGOOIH_00115	CDS	195				hypothetical protein
KMCGOOIH_00116	CDS	285				hypothetical protein
KMCGOOIH_00117	CDS	150				hypothetical protein
KMCGOOIH_00118	CDS	138				hypothetical protein
KMCGOOIH_00119	CDS	456				hypothetical protein
KMCGOOIH_00120	CDS	828				hypothetical protein
KMCGOOIH_00121	CDS	1203				hypothetical protein
KMCGOOIH_00122	CDS	333				hypothetical protein
KMCGOOIH_00123	CDS	324				hypothetical protein
