locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_051603_1												Hypothetical
NC_051603_2												Hypothetical
NC_051603_3					phrog_2074	VOG04388	VOG:VOG04388	87	4.6e-32	102.7		REFSEQ hypothetical protein
NC_051603_4												Hypothetical
NC_051603_5												Hypothetical
NC_051603_6					phrog_1459	VOG01315	VOG:VOG01315	83	1.7e-35	114.0		REFSEQ terminase small subunit
NC_051603_7			COG4626		phrog_9	VOG00230	VOG:VOG00230	476	8.4e-67	218.8		sp|O31952|YONF_BACSU SPbeta prophage-derived uncharacterized protein YonF
NC_051603_8					phrog_104	VOG00109	PHROG:phrog_104	517	2.9e-149	490.2		portal protein
NC_051603_9					phrog_1752, phrog_1752	VOG02585, VOG02585	PHROG:phrog_1752	494	4.3e-226	403.1		head maturation protease
NC_051603_10												Hypothetical
NC_051603_11					phrog_1793	VOG08006	PHROG:phrog_1793	195	6.5e-73	237.5		head scaffolding protein
NC_051603_12			COG4653		phrog_10	VOG00134	VOG:VOG00134	308	2.1e-57	187.7		sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17
NC_051603_13					phrog_137	VOG00419	VOG:VOG00419	128	1.1e-30	99.2		sp|Q05225|VG19_BPML5 Gene 19 protein
NC_051603_14					phrog_763	VOG00901	PHROG:phrog_763	118	6.4e-42	135.3		head-tail adaptor
NC_051603_15					phrog_387	VOG00560	VOG:VOG00560	96	5.4e-28	90.2		sp|Q05227|VG21_BPML5 Gene 21 protein
NC_051603_16					phrog_123	VOG00096	VOG:VOG00096	141	5e-29	94.1		sp|O64216|VG22_BPMD2 Gene 22 protein
NC_051603_17					phrog_117	VOG00135	PHROG:phrog_117	205	7.1e-63	204.8		major tail protein
NC_051603_18												Hypothetical
NC_051603_19					phrog_1326	VOG00515	PHROG:phrog_1326	121	9.2e-51	165.1		tail assembly chaperone
NC_051603_20			COG5280		phrog_971	VOG05486, VOG05486	PHROG:phrog_971	1335	0	1315.8		endolysin
NC_051603_21					phrog_106	VOG08022	PHROG:phrog_106	380	2.7e-96	314.6		minor tail protein
NC_051603_22					phrog_110	VOG02068	VOG:VOG02068	589	3.5e-211	694.2		sp|Q05235|VG28_BPML5 Minor tail protein Gp28
NC_051603_23					phrog_1697	VOG08343	PHROG:phrog_1697	161	1.3e-74	241.7		minor tail protein
NC_051603_24					phrog_1565	VOG08267	PHROG:phrog_1565	361	9.8e-189	618.7		minor tail protein
NC_051603_25					phrog_1736	VOG04601	PHROG:phrog_1736	104	1.6e-48	156.3		minor tail protein
NC_051603_26					phrog_746	VOG04076	PHROG:phrog_746	777	2.3e-283	934.5		minor tail protein
NC_051603_27					phrog_3901	VOG16111	VOG:VOG16111	96	6.1e-58	185.6		REFSEQ hypothetical protein
NC_051603_28					phrog_416	VOG08021	PHROG:phrog_416	332	1.5e-96	316.5		minor tail protein
NC_051603_29					phrog_240	VOG04042	VOG:VOG04042	119	1.5e-47	155.3		REFSEQ head protein
NC_051603_30		K07273			phrog_317	VOG07281	PHROG:phrog_317	549	3.4e-90	294.8		endolysin
NC_051603_31				CE5	phrog_102	VOG00985	PHROG:phrog_102	248	3.5e-88	288.7		endolysin
NC_051603_32					phrog_565	VOG00090	VOG:VOG00090	155	9.2e-59	189.7		REFSEQ holin
NC_051603_33					phrog_404	VOG00752	PHROG:phrog_404	119	4.1e-31	100.1		minor tail protein
NC_051603_34												Hypothetical
NC_051603_35					phrog_284	VOG02246	PHROG:phrog_284	378	7.2e-93	304.1		exonuclease
NC_051603_36					phrog_1042	VOG03554	VOG:VOG03554	77	1.9e-36	116.7		REFSEQ hypothetical protein
NC_051603_37					phrog_2311	VOG00369	PHROG:phrog_2311	146	1.1e-68	222.5		HTH DNA binding protein
NC_051603_38					phrog_4112	VOG08344	VOG:VOG08344	89	1.4e-45	146.4		REFSEQ hypothetical protein
NC_051603_39												Hypothetical
NC_051603_40												Hypothetical
NC_051603_41												Hypothetical
NC_051603_42												Hypothetical
NC_051603_43					phrog_12017	VOG19542	VOG:VOG19542	56	3e-34	109.8		REFSEQ hypothetical protein
NC_051603_44		K14059, K14059	COG0582		phrog_1	VOG00056	VOG:VOG00056	463	3.1e-85	279.5		sp|P22877|INTR_SACER Integrase
NC_051603_45					phrog_8155	VOG18446	VOG:VOG18446	90	1.9e-48	155.3		REFSEQ hypothetical protein
NC_051603_46					phrog_950	VOG01678	VOG:VOG01678	294	1.4e-84	275.9		REFSEQ hypothetical protein
NC_051603_47					phrog_1746	VOG00002	PHROG:phrog_1746	130	4e-53	171.3		transcriptional repressor
