	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001447.1_1	QGNH01001447.1	QGNH01001447.1	1	3	1298	-1	D			YP_003344922.1	YP_003344922.1 portal protein [Xylella phage Xfas53]	False	0.18	72.0	4.506e-12	Phage P22-like portal protein [PF16510.8]					VOG02069	sp|Q9T1S9|PORTL_BPAPS Portal protein; XhXpXrXs	Xp;Xh;Xr;Xs	0	False	VTF
QGNH01001447.1_2	QGNH01001447.1	QGNH01001447.1	2	1324	2862	-1	E			YP_007003063.1	YP_007003063.1 terminase large subunit [Vibrio phage CP-T1]	False	0.298	203.0	9.056e-54						VOG00331	sp|P10310|TERL_BPT3 Terminase, large subunit; XhXr	Xh;Xr	0	False	VTF
QGNH01001447.1_3	QGNH01001447.1	QGNH01001447.1	3	2855	3016	-1	E																	0	False	TF
QGNH01001447.1_4	QGNH01001447.1	QGNH01001447.1	4	3294	3485	-1	E																	0	False	TF
QGNH01001447.1_5	QGNH01001447.1	QGNH01001447.1	5	3664	3855	-1	E																	0	False	TF
QGNH01001447.1_6	QGNH01001447.1	QGNH01001447.1	6	4008	4376	-1	E																	0	False	TF
QGNH01001447.1_7	QGNH01001447.1	QGNH01001447.1	7	4376	5611	-1	D			YP_007673350.1	YP_007673350.1 DNA methyltransferase [Psychrobacter phage pOW20-A]	False	0.414	281.0	1.302e-81	DNA methylase [PF01555.21]; ParB/Sulfiredoxin domain [PF02195.21]					VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xp;Xh	0	False	TF
QGNH01001447.1_8	QGNH01001447.1	QGNH01001447.1	8	5614	5835	-1	E																	0	False	T
QGNH01001447.1_9	QGNH01001447.1	QGNH01001447.1	9	6013	6165	1	E																	0	False	T
QGNH01001447.1_10	QGNH01001447.1	QGNH01001447.1	10	6360	6545	1	E																	0	False	T
