	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001802.1_1	QGNH01001802.1	QGNH01001802.1	1	694	1023	-1	E											0	False	TF
QGNH01001802.1_2	QGNH01001802.1	QGNH01001802.1	2	1038	1271	-1	E											0	False	TF
QGNH01001802.1_3	QGNH01001802.1	QGNH01001802.1	3	1258	1512	-1	E											0	False	TF
QGNH01001802.1_4	QGNH01001802.1	QGNH01001802.1	4	1473	1715	-1	E											0	False	TF
QGNH01001802.1_5	QGNH01001802.1	QGNH01001802.1	5	1712	1918	-1	E											0	False	TF
QGNH01001802.1_6	QGNH01001802.1	QGNH01001802.1	6	1903	2394	-1	E											0	False	TF
QGNH01001802.1_7	QGNH01001802.1	QGNH01001802.1	7	2391	3296	-1	E											0	False	TF
QGNH01001802.1_8	QGNH01001802.1	QGNH01001802.1	8	3507	4427	1	D	YP_003257400.1	YP_003257400.1 integrase/recombinase [Streptomyces phage ZL12]	False	0.199	65.0	2.948e-10	Phage integrase family [PF00589.25]; Phage integrase, N-terminal SAM-like domain [PF02899.20]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xh;Xr	0	True	VTF
QGNH01001802.1_9	QGNH01001802.1	QGNH01001802.1	9	4846	5178	-1	E											0	False	TF
QGNH01001802.1_10	QGNH01001802.1	QGNH01001802.1	10	5180	5326	-1	E											0	False	T
QGNH01001802.1_11	QGNH01001802.1	QGNH01001802.1	11	5377	5526	1	E											0	False	T
QGNH01001802.1_12	QGNH01001802.1	QGNH01001802.1	12	5572	5922	-1	E											0	False	T
QGNH01001802.1_13	QGNH01001802.1	QGNH01001802.1	13	6013	6123	-1	E											0	False	TF
QGNH01001802.1_14	QGNH01001802.1	QGNH01001802.1	14	6120	6737	-1	D	YP_009803168.1	YP_009803168.1 SprT-like protease [Microbacterium phage Zeta1847]	False	0.45	157.0	2.7040000000000002e-42	SprT-like family [PF10263.12]	VOG18148	REFSEQ SprT-like protease; Xu	Xu	0	False	TF
QGNH01001802.1_15	QGNH01001802.1	QGNH01001802.1	15	6734	7099	-1	E											0	False	TF
QGNH01001802.1_16	QGNH01001802.1	QGNH01001802.1	16	7096	7785	-1	E											0	False	TF
QGNH01001802.1_17	QGNH01001802.1	QGNH01001802.1	17	7875	8438	-1	E											0	False	TF
QGNH01001802.1_18	QGNH01001802.1	QGNH01001802.1	18	8568	9053	1	E											0	False	TF
QGNH01001802.1_19	QGNH01001802.1	QGNH01001802.1	19	9055	9795	1	D	YP_008059213.1	YP_008059213.1 terminase large subunit [Halogranum tailed virus 1]	False	0.285	98.0	1.1340000000000001e-21	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]				0	False	TF
QGNH01001802.1_20	QGNH01001802.1	QGNH01001802.1	20	9792	10517	1	E											0	False	TF
QGNH01001802.1_21	QGNH01001802.1	QGNH01001802.1	21	10521	10784	-1	E											0	False	TF
QGNH01001802.1_22	QGNH01001802.1	QGNH01001802.1	22	10800	10952	-1	E											1	False	TF
