	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000171.1_1	QGNH01000171.1	QGNH01000171.1	1	22	198	-1	E											0	False	F
QGNH01000171.1_2	QGNH01000171.1	QGNH01000171.1	2	532	828	-1	E											0	False	F
QGNH01000171.1_3	QGNH01000171.1	QGNH01000171.1	3	852	1400	-1	D							Transglycosylase SLT domain [PF01464.23]				0	False	F
QGNH01000171.1_4	QGNH01000171.1	QGNH01000171.1	4	1410	1571	-1	E											0	False	F
QGNH01000171.1_5	QGNH01000171.1	QGNH01000171.1	5	1574	1834	-1	E	YP_009190850.1	YP_009190850.1 hypothetical protein AU097_gp269 [Klebsiella phage JD18]	False	0.562	95.0	3.994e-23		VOG01627	sp|Q01435|Y00C_BPT4 Uncharacterized 7.2 kDa protein in Gp39-comCA intergenic region; Xu	Xu	0	False	F
QGNH01000171.1_6	QGNH01000171.1	QGNH01000171.1	6	1884	2285	-1	E											0	False	F
QGNH01000171.1_7	QGNH01000171.1	QGNH01000171.1	7	2485	2847	-1	E											0	False	F
QGNH01000171.1_8	QGNH01000171.1	QGNH01000171.1	8	2879	3325	-1	E											0	False	F
QGNH01000171.1_9	QGNH01000171.1	QGNH01000171.1	9	3379	4230	1	E											0	False	F
QGNH01000171.1_10	QGNH01000171.1	QGNH01000171.1	10	4248	6482	1	E											0	False	F
QGNH01000171.1_11	QGNH01000171.1	QGNH01000171.1	11	6463	6636	-1	E											0	False	
QGNH01000171.1_12	QGNH01000171.1	QGNH01000171.1	12	6645	7178	-1	D	YP_009904816.1	YP_009904816.1 metal-dependent phosphohydrolase [Burkholderia phage BcepSauron]	False	0.505	147.0	1.661e-39	HD domain [PF13328.9]	VOG00925	sp|O87331|RELA_CORGL GTP pyrophosphokinase; Xh	Xh	0	False	
QGNH01000171.1_13	QGNH01000171.1	QGNH01000171.1	13	7650	7760	-1	E											0	False	
QGNH01000171.1_14	QGNH01000171.1	QGNH01000171.1	14	7946	8410	1	E											0	False	
QGNH01000171.1_15	QGNH01000171.1	QGNH01000171.1	15	8450	9388	1	E											0	False	
QGNH01000171.1_16	QGNH01000171.1	QGNH01000171.1	16	9415	10809	1	E								VOG02591	sp|Q6Y7S3|CAPSD_BPPGK Major capsid protein; Xs	Xs	0	False	V
QGNH01000171.1_17	QGNH01000171.1	QGNH01000171.1	17	10828	11403	1	E											0	False	
QGNH01000171.1_18	QGNH01000171.1	QGNH01000171.1	18	11823	12239	-1	E											0	False	
QGNH01000171.1_19	QGNH01000171.1	QGNH01000171.1	19	12372	12965	1	E	YP_009797242.1	YP_009797242.1 nucleoside 2-deoxyribosyltransferase [Faecalibacterium phage FP_Lagaffe]	False	0.418	72.0	2.681e-13					0	False	
