locus_tag	ftype	length_bp	gene	EC_number	COG	product
ILOMEFMG_00001	tRNA	72				tRNA-Pro(ggg)
ILOMEFMG_00002	CDS	858	truB	5.4.99.25		tRNA pseudouridine synthase B
ILOMEFMG_00003	CDS	579	cmk	2.7.4.25		Cytidylate kinase
ILOMEFMG_00004	CDS	891				hypothetical protein
ILOMEFMG_00005	CDS	651	adk	2.7.4.3	COG0563	Adenylate kinase
ILOMEFMG_00006	CDS	297				hypothetical protein
ILOMEFMG_00007	CDS	876	thrB	2.7.1.39	COG0083	Homoserine kinase
ILOMEFMG_00008	CDS	2196				hypothetical protein
ILOMEFMG_00009	CDS	1317				hypothetical protein
ILOMEFMG_00010	CDS	1146				hypothetical protein
ILOMEFMG_00011	CDS	594				hypothetical protein
ILOMEFMG_00012	CDS	1296	hcaD_1	1.18.1.3		3-phenylpropionate/cinnamic acid dioxygenase ferredoxin--NAD(+) reductase component
ILOMEFMG_00013	CDS	204				hypothetical protein
ILOMEFMG_00014	CDS	381	eif5a		COG0231	Translation initiation factor 5A
ILOMEFMG_00015	CDS	771				hypothetical protein
ILOMEFMG_00016	CDS	1341	mntH			Divalent metal cation transporter MntH
ILOMEFMG_00017	CDS	549				hypothetical protein
ILOMEFMG_00018	CDS	1659	ubiB_1	2.7.-.-		protein kinase UbiB
ILOMEFMG_00019	CDS	357				hypothetical protein
ILOMEFMG_00020	CDS	765				hypothetical protein
ILOMEFMG_00021	CDS	930				hypothetical protein
ILOMEFMG_00022	CDS	1929				hypothetical protein
ILOMEFMG_00023	CDS	1038				hypothetical protein
ILOMEFMG_00024	CDS	834				hypothetical protein
ILOMEFMG_00025	CDS	1662	pyrG	6.3.4.2	COG0504	CTP synthase
ILOMEFMG_00026	CDS	918	guaAB	6.3.5.2	COG0519	GMP synthase [glutamine-hydrolyzing] subunit B
ILOMEFMG_00027	CDS	312				hypothetical protein
ILOMEFMG_00028	CDS	747	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
ILOMEFMG_00029	CDS	825				hypothetical protein
ILOMEFMG_00030	CDS	960				hypothetical protein
ILOMEFMG_00031	CDS	756				hypothetical protein
ILOMEFMG_00032	CDS	162				hypothetical protein
ILOMEFMG_00033	CDS	294				hypothetical protein
ILOMEFMG_00034	CDS	552	idi	5.3.3.2		Isopentenyl-diphosphate Delta-isomerase
