locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_053504_84_473_+												Hypothetical
NC_053504_481_852_+					phrog_1496	VOG08207	PHROG:phrog_1496	123	2.7e-42	136.4		terminase small subunit
NC_053504_860_1048_+												Hypothetical
NC_053504_1190_2755_+			COG4626		phrog_9	VOG07294	PHROG:phrog_9	521	1.7e-73	240.5		terminase large subunit
NC_053504_2756_4399_+					phrog_104	VOG00109	PHROG:phrog_104	547	6.6e-119	387.1		portal protein
NC_053504_4416_5486_+					phrog_193	VOG00912	VOG:VOG00912	356	1.6e-74	244.8		sp|O64208|VG15_BPMD2 Gene 15 protein
NC_053504_5542_6141_+					phrog_3760	VOG08006	PHROG:phrog_3760	199	5.3e-79	257.7		head scaffolding protein
NC_053504_6200_7360_+			COG5492		phrog_283	VOG00529	VOG:VOG00529	386	4e-63	206.0		sp|P19727|CAPSB_BPT7 Minor capsid protein
NC_053504_7371_7847_+					phrog_137	VOG00419	VOG:VOG00419	158	5.7e-32	103.6		sp|Q05225|VG19_BPML5 Gene 19 protein
NC_053504_7844_8182_+					phrog_5309	VOG02016	PHROG:phrog_5309	112	5.7e-63	203.1		head-tail adaptor
NC_053504_8275_8598_+					phrog_5775	VOG08208	PHROG:phrog_5775	107	4.7e-63	204.3		head-tail connector protein
NC_053504_8608_9093_+					phrog_123	VOG00096	PHROG:phrog_123	161	3.1e-27	88.3		tail terminator
NC_053504_9123_10025_+			COG5492		phrog_476	VOG00135	PHROG:phrog_476	300	3.5e-107	350.9		major tail protein
NC_053504_10124_10399_+					phrog_4464	VOG00515	PHROG:phrog_4464	91	1.6e-45	146.7		tail assembly chaperone
NC_053504_10329_10946_+					phrog_18272	VOG00515	PHROG:phrog_18272	205	2.9e-91	295.7		tail assembly chaperone
NC_053504_10975_16398_+		K06243	COG5412		phrog_3547	VOG06223, VOG06223	PHROG:phrog_3547	1807	0	2154.9		tail length tape measure protein
NC_053504_16487_17377_+					phrog_106	VOG08022	PHROG:phrog_106	296	1.9e-92	302.2		minor tail protein
NC_053504_17370_19133_+					phrog_110	VOG02068	VOG:VOG02068	587	1.7e-172	566.8		sp|Q05235|VG28_BPML5 Minor tail protein Gp28
NC_053504_19272_19721_+					phrog_4413	VOG01373	PHROG:phrog_4413	149	1.7e-73	238.4		minor tail protein
NC_053504_19721_22234_+					phrog_746	VOG04076	PHROG:phrog_746	837	5.7e-245	807.5		minor tail protein
NC_053504_22244_23461_+					phrog_416	VOG08021	PHROG:phrog_416	405	7.8e-102	332.4		minor tail protein
NC_053504_23491_23874_+					phrog_240	VOG04042	PHROG:phrog_240	127	1.2e-51	168.7		head protein
NC_053504_23886_24827_+					phrog_3856	VOG00204	PHROG:phrog_3856	313	5.1e-135	442.0		minor tail protein
NC_053504_24959_26431_+		K03791	COG3179	GH19	phrog_317	VOG31896, VOG31896	PHROG:phrog_317	490	2.7e-191	629.3		endolysin
NC_053504_26431_26847_+					phrog_526	VOG03716	PHROG:phrog_526	138	7.9e-58	187.5		holin
NC_053504_26847_27890_+					phrog_102	VOG00985	PHROG:phrog_102	347	6.8e-84	274.9		endolysin
NC_053504_27904_28368_+					phrog_5963	VOG15649	PHROG:phrog_5963	154	3.8e-81	263.3		holin
NC_053504_28371_28790_+												Hypothetical
NC_053504_28826_29047_+		K06191			phrog_22		KEGG:K06191	73	7.7e-14	44.8		nrdH; glutaredoxin-like protein NrdH
NC_053504_29358_29633_-												Hypothetical
NC_053504_29644_30384_-		K07074	COG3541		phrog_388	VOG01053	PHROG:phrog_388	246	1.3e-66	217.1		nucleotidyltransferase
NC_053504_30481_30918_-					phrog_1223	VOG08198	PHROG:phrog_1223	145	1.5e-40	130.7		nucloid associated Lsr2-like
NC_053504_31005_31388_-												Hypothetical
NC_053504_31895_33187_+		K14059, K14059	COG0582		phrog_1	VOG00056	VOG:VOG00056	430	1.3e-84	277.6		sp|P22877|INTR_SACER Integrase
NC_053504_33364_33543_+												Hypothetical
NC_053504_33707_33898_+												Hypothetical
NC_053504_34130_34513_-					phrog_1746	VOG02003	PHROG:phrog_1746	127	2.9e-46	149.2		transcriptional repressor
NC_053504_34652_34951_+					phrog_1702		PHROG:phrog_1702	99	8.1e-38	121.2		transcriptional repressor
NC_053504_34948_35163_+			COG3311		phrog_66	VOG00006	PHROG:phrog_66	71	1.5e-15	50.7		excisionase and transcriptional regulator
NC_053504_35160_35555_+												Hypothetical
NC_053504_35727_36050_+												Hypothetical
NC_053504_36473_36835_+												Hypothetical
NC_053504_36886_37047_+						VOG29162	VOG:VOG29162	53	8.2e-43	137.2		REFSEQ hypothetical protein
