locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
QGNH01000484.1_1												Hypothetical
QGNH01000484.1_2												Hypothetical
QGNH01000484.1_3					phrog_578	VOG10156	PHROG:phrog_578	407	3.8e-68	222.0		head closure Hc3
QGNH01000484.1_4												Hypothetical
QGNH01000484.1_5		K24496	COG3401		phrog_578, phrog_6977	VOG10156	PHROG:phrog_578	468	3.5e-23	73.7		head closure Hc3
QGNH01000484.1_6												Hypothetical
QGNH01000484.1_7												Hypothetical
QGNH01000484.1_8												Hypothetical
QGNH01000484.1_9												Hypothetical
QGNH01000484.1_10												Hypothetical
QGNH01000484.1_11												Hypothetical
QGNH01000484.1_12					phrog_371	VOG04241	PHROG:phrog_371	303	3.1e-15	47.4		major head protein
QGNH01000484.1_13												Hypothetical
QGNH01000484.1_14												Hypothetical
QGNH01000484.1_15												Hypothetical
QGNH01000484.1_16		K04078	COG0234		phrog_3188		COG:COG0234	155	8.1e-16	49.9		GroES; 
QGNH01000484.1_17												Hypothetical
QGNH01000484.1_18												Hypothetical
QGNH01000484.1_19			COG1372		phrog_1216	VOG00184	VOG:VOG00184	1144	3.2e-43	140.0		sp|P46850|RTCB_ECOLI RNA-splicing ligase RtcB
QGNH01000484.1_20												Hypothetical
QGNH01000484.1_21												Hypothetical
QGNH01000484.1_22		K06909	COG1783			VOG00230	VOG:VOG00230	497	2.7e-36	117.9		sp|O31952|YONF_BACSU SPbeta prophage-derived uncharacterized protein YonF
QGNH01000484.1_23												Hypothetical
QGNH01000484.1_24												Hypothetical
QGNH01000484.1_25												Hypothetical
QGNH01000484.1_26												Hypothetical
QGNH01000484.1_27												Hypothetical
QGNH01000484.1_28					phrog_2423	VOG03878	VOG:VOG03878	166	1e-16	52.4		REFSEQ hypothetical protein
QGNH01000484.1_29												Hypothetical
QGNH01000484.1_30		K06075	COG1846				COG:COG1846	114	9.9e-11	34.3		MarR; 
QGNH01000484.1_31												Hypothetical
QGNH01000484.1_32												Hypothetical
QGNH01000484.1_33												Hypothetical
QGNH01000484.1_34		K14060	COG1961		phrog_125	VOG00303	COG:COG1961	133	1.3e-17	56.1		SpoIVCA; 
QGNH01000484.1_35		K07474	COG3728		phrog_51	VOG01634	KEGG:K07474	186	9.9e-14	44.3		xtmA; phage terminase small subunit
QGNH01000484.1_36												Hypothetical
QGNH01000484.1_37												Hypothetical
QGNH01000484.1_38												Hypothetical
QGNH01000484.1_39												Hypothetical
QGNH01000484.1_40												Hypothetical
QGNH01000484.1_41		K07496	COG0675		phrog_506	VOG00072	PHROG:phrog_506	378	5e-130	426.5		transposase
QGNH01000484.1_42												Hypothetical
QGNH01000484.1_43												Hypothetical
QGNH01000484.1_44												Hypothetical
QGNH01000484.1_45												Hypothetical
QGNH01000484.1_46												Hypothetical
QGNH01000484.1_47												Hypothetical
QGNH01000484.1_48												Hypothetical
QGNH01000484.1_49		K13583	COG5352		phrog_16311	VOG13648	COG:COG5352	210	7.2e-40	129.4		; 
QGNH01000484.1_50												Hypothetical
QGNH01000484.1_51												Hypothetical
QGNH01000484.1_52												Hypothetical
QGNH01000484.1_53												Hypothetical
QGNH01000484.1_54												Hypothetical
QGNH01000484.1_55												Hypothetical
QGNH01000484.1_56					phrog_1032	VOG00234	PHROG:phrog_1032	325	7.5e-28	89.7		replication initiation protein
QGNH01000484.1_57												Hypothetical
QGNH01000484.1_58		K02314	COG0305		phrog_19	VOG04360	COG:COG0305	509	1.7e-85	279.8		DnaB; 
QGNH01000484.1_59												Hypothetical
QGNH01000484.1_60					phrog_1770	VOG00053	PHROG:phrog_1770	176	5.8e-26	83.6		Holliday junction resolvase
QGNH01000484.1_61												Hypothetical
QGNH01000484.1_62												Hypothetical
QGNH01000484.1_63												Hypothetical
QGNH01000484.1_64												Hypothetical
QGNH01000484.1_65												Hypothetical
QGNH01000484.1_66												Hypothetical
QGNH01000484.1_67												Hypothetical
QGNH01000484.1_68												Hypothetical
QGNH01000484.1_69												Hypothetical
QGNH01000484.1_70												Hypothetical
QGNH01000484.1_71												Hypothetical
QGNH01000484.1_72												Hypothetical
QGNH01000484.1_73												Hypothetical
QGNH01000484.1_74												Hypothetical
QGNH01000484.1_75		K07496	COG0675		phrog_12300	VOG00072	COG:COG0675	358	8.5e-75	244.5		InsQ; 
QGNH01000484.1_76												Hypothetical
QGNH01000484.1_77												Hypothetical
QGNH01000484.1_78												Hypothetical
QGNH01000484.1_79												Hypothetical
QGNH01000484.1_80												Hypothetical
QGNH01000484.1_81		K07496	COG0675		phrog_506	VOG00072	KEGG:K07496	541	1.9e-105	346.4		K07496; putative transposase
QGNH01000484.1_82		K20269	COG4675		phrog_8763	VOG00191	PHROG:phrog_8763	303	1.3e-39	128.6		tail protein
QGNH01000484.1_83												Hypothetical
QGNH01000484.1_84												Hypothetical
QGNH01000484.1_85												Hypothetical
QGNH01000484.1_86												Hypothetical
QGNH01000484.1_87					phrog_598		PHROG:phrog_598	203	4.8e-11	34.8		DNA ejection
QGNH01000484.1_88			COG1917		phrog_12032	VOG01980	VOG:VOG01980	122	2e-19	62.2		REFSEQ short tail fiber protein
QGNH01000484.1_89		K12979	COG3555			VOG00767	COG:COG3555	185	1e-14	46.7		LpxO2; 
QGNH01000484.1_90												Hypothetical
QGNH01000484.1_91												Hypothetical
