	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000080.1_1	QGNH01000080.1	QGNH01000080.1	1	3	113	-1	E													0	False	F
QGNH01000080.1_2	QGNH01000080.1	QGNH01000080.1	2	317	709	1	E													0	False	F
QGNH01000080.1_3	QGNH01000080.1	QGNH01000080.1	3	675	1892	1	C	K06909	phage terminase large subunit	YP_009322318.1	YP_009322318.1 terminase large subunit [Flavobacterium phage Fpv8]	False	0.401	266.0	1.463e-76	Terminase RNAseH like domain [PF17288.5]; Phage terminase large subunit [PF04466.16]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000080.1_4	QGNH01000080.1	QGNH01000080.1	4	1879	2007	1	E													0	False	F
QGNH01000080.1_5	QGNH01000080.1	QGNH01000080.1	5	1992	4088	1	C	K09961	uncharacterized protein	YP_005098311.1	YP_005098311.1 portal protein [Synechococcus phage S-CBS4]	False	0.281	193.0	3.177e-49	Protein of unknown function (DUF1073) [PF06381.14]	VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	F
QGNH01000080.1_6	QGNH01000080.1	QGNH01000080.1	6	4088	5368	1	C	K09960	uncharacterized protein	YP_004327310.1	YP_004327310.1 head maturation protease [Erwinia phage phiEt88]	False	0.322	189.0	3.303e-50	Uncharacterized protein conserved in bacteria (DUF2213) [PF09979.12]	VOG02460	sp|P44180|Y1405_HAEIN Uncharacterized protein HI_1405; Xu	Xu	0	False	F
QGNH01000080.1_7	QGNH01000080.1	QGNH01000080.1	7	5388	5900	1	E													0	False	
QGNH01000080.1_8	QGNH01000080.1	QGNH01000080.1	8	5932	7098	1	D			YP_005098323.1	YP_005098323.1 major head protein [Synechococcus phage S-CBS4]	False	0.368	190.0	4.488e-51	Uncharacterized protein conserved in bacteria (DUF2184) [PF09950.12]	VOG02112	sp|A0A0U5AF03|CAPSD_BPK22 Major capsid protein; Xs	Xs	0	False	V
QGNH01000080.1_9	QGNH01000080.1	QGNH01000080.1	9	7121	7618	1	E													0	False	
QGNH01000080.1_10	QGNH01000080.1	QGNH01000080.1	10	7643	8065	1	E													0	False	
QGNH01000080.1_11	QGNH01000080.1	QGNH01000080.1	11	8065	8469	1	E													0	False	
QGNH01000080.1_12	QGNH01000080.1	QGNH01000080.1	12	8466	9347	1	D			YP_009797055.1	YP_009797055.1 head morphogenesis [Faecalibacterium phage FP_Brigit]	False	0.283	113.0	6.234e-26	Phage Mu protein F like protein [PF04233.17]				0	False	
QGNH01000080.1_13	QGNH01000080.1	QGNH01000080.1	13	9344	9865	1	E			YP_007673363.1	YP_007673363.1 tail completion or Neck1 protein [Psychrobacter phage pOW20-A]	False	0.339	60.0	1.967e-09		VOG02678	REFSEQ tail completion or Neck1 protein; Xu	Xu	0	False	
QGNH01000080.1_14	QGNH01000080.1	QGNH01000080.1	14	9979	10314	1	E										VOG00405	REFSEQ minor head protein; Xu	Xu	0	False	
QGNH01000080.1_15	QGNH01000080.1	QGNH01000080.1	15	10311	10814	1	E										VOG01549	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000080.1_16	QGNH01000080.1	QGNH01000080.1	16	10827	12230	1	D			YP_010766223.1	YP_010766223.1 putative structural protein [Pseudomonas phage PPSC2]	False	0.212	112.0	2.281e-24	Protein of unknown function (DUF3383) [PF11863.11]	VOG03778	REFSEQ tail sheath; Xu	Xu	0	False	F
QGNH01000080.1_17	QGNH01000080.1	QGNH01000080.1	17	12242	12688	1	D			YP_010762735.1	YP_010762735.1 DUF3277 family protein [Pseudomonas phage PaZq-1]	False	0.341	74.0	9.443e-15	Bacteriophage KPP10, Structural protein ORF10 [PF11681.11]	VOG03723	sp|D6RRG7|ORF10_BPKPP Structural protein ORF10; Xs	Xs	0	False	VF
QGNH01000080.1_18	QGNH01000080.1	QGNH01000080.1	18	12719	13168	1	E										VOG00091	REFSEQ tail assembly chaperone; Xu	Xu	0	False	F
QGNH01000080.1_19	QGNH01000080.1	QGNH01000080.1	19	13168	13317	1	E													0	False	F
QGNH01000080.1_20	QGNH01000080.1	QGNH01000080.1	20	13341	14684	1	D									Prophage tail length tape measure protein [PF06791.16]				0	False	F
QGNH01000080.1_21	QGNH01000080.1	QGNH01000080.1	21	14684	15322	1	E			YP_009845868.1	YP_009845868.1 tail fiber protein [Pantoea phage vB_PagM_AAM37]	False	0.27	75.0	4.593e-14		VOG01485	REFSEQ tail fiber protein; Xu	Xu	0	False	F
QGNH01000080.1_22	QGNH01000080.1	QGNH01000080.1	22	15309	15632	1	E										VOG00258	REFSEQ virion structural protein; Xu	Xu	0	False	F
QGNH01000080.1_23	QGNH01000080.1	QGNH01000080.1	23	15616	16581	1	E			YP_009845870.1	YP_009845870.1 baseplate hub [Pantoea phage vB_PagM_AAM37]	False	0.273	119.0	6.927000000000001e-28		VOG01442	REFSEQ baseplate hub; Xu	Xu	0	False	F
QGNH01000080.1_24	QGNH01000080.1	QGNH01000080.1	24	16542	17162	1	D			YP_010738146.1	YP_010738146.1 hypothetical protein P9A27_gp70 [Hafnia phage yong1]	False	0.284	72.0	2.482e-13	Phage protein Gp138 N-terminal domain [PF18352.4]	VOG00324	sp|P31340|SPIKE_BPP2 Spike protein; XhXpXs	Xp;Xh;Xs	0	False	VF
