locus_tag	ftype	length_bp	gene	EC_number	COG	product
DIPIBCNF_00001	CDS	1209	yegT_1			Putative nucleoside transporter YegT
DIPIBCNF_00002	CDS	1167				hypothetical protein
DIPIBCNF_00003	CDS	1386	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
DIPIBCNF_00004	CDS	1359				hypothetical protein
DIPIBCNF_00005	CDS	1338	gdh	1.4.1.2	COG0334	NAD-specific glutamate dehydrogenase
DIPIBCNF_00006	CDS	738	trmB	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
DIPIBCNF_00007	CDS	1110				Iron-sulfur cluster carrier protein
DIPIBCNF_00008	CDS	564	nudC	3.6.1.22		NADH pyrophosphatase
DIPIBCNF_00009	CDS	2988	cpoB_1			Cell division coordinator CpoB
DIPIBCNF_00010	CDS	1710				hypothetical protein
DIPIBCNF_00011	CDS	2400	mrcA		COG5009	Penicillin-binding protein 1A
DIPIBCNF_00012	CDS	1665				hypothetical protein
DIPIBCNF_00013	CDS	363				hypothetical protein
DIPIBCNF_00014	CDS	123				hypothetical protein
DIPIBCNF_00015	CDS	1080	serC	2.6.1.52		Phosphoserine aminotransferase
DIPIBCNF_00016	CDS	933	pdxB_1	1.1.1.290		Erythronate-4-phosphate dehydrogenase
DIPIBCNF_00017	CDS	174				hypothetical protein
DIPIBCNF_00018	CDS	690	recR		COG0353	Recombination protein RecR
DIPIBCNF_00019	CDS	510				hypothetical protein
DIPIBCNF_00020	CDS	555				hypothetical protein
DIPIBCNF_00021	CDS	564	tsaC	2.7.7.87		Threonylcarbamoyl-AMP synthase
DIPIBCNF_00022	CDS	1818	clcB			Voltage-gated ClC-type chloride channel ClcB
DIPIBCNF_00023	CDS	1014	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
DIPIBCNF_00024	CDS	1611				hypothetical protein
DIPIBCNF_00025	CDS	936	miaA_1	2.5.1.75	COG0324	tRNA dimethylallyltransferase
DIPIBCNF_00026	CDS	1158	lysA_1	4.1.1.20	COG0019	Diaminopimelate decarboxylase
DIPIBCNF_00027	CDS	1176				hypothetical protein
DIPIBCNF_00028	CDS	1527	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
DIPIBCNF_00029	CDS	861	sigA			RNA polymerase sigma factor SigA
DIPIBCNF_00030	CDS	1155				Outer membrane protein 40
DIPIBCNF_00031	CDS	2469		5.1.1.1		Alanine racemase
DIPIBCNF_00032	CDS	993				hypothetical protein
DIPIBCNF_00033	CDS	1194	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
DIPIBCNF_00034	CDS	576	rnd	3.1.13.5		Ribonuclease D
DIPIBCNF_00035	CDS	588				hypothetical protein
DIPIBCNF_00036	CDS	234				hypothetical protein
DIPIBCNF_00037	CDS	834				hypothetical protein
DIPIBCNF_00038	CDS	1338				hypothetical protein
DIPIBCNF_00039	CDS	231				hypothetical protein
DIPIBCNF_00040	CDS	468	rimP			Ribosome maturation factor RimP
DIPIBCNF_00041	CDS	1359	nusA			Transcription termination/antitermination protein NusA
DIPIBCNF_00042	CDS	3108	infB			Translation initiation factor IF-2
DIPIBCNF_00043	CDS	528				hypothetical protein
DIPIBCNF_00044	CDS	840	murI	5.1.1.3		Glutamate racemase
DIPIBCNF_00045	CDS	612				hypothetical protein
DIPIBCNF_00046	CDS	678	psd	4.1.1.65		Phosphatidylserine decarboxylase proenzyme
DIPIBCNF_00047	CDS	720				hypothetical protein
DIPIBCNF_00048	CDS	243				hypothetical protein
DIPIBCNF_00049	CDS	987				hypothetical protein
DIPIBCNF_00050	CDS	1419	egtB_1	1.14.99.50		Hercynine oxygenase
DIPIBCNF_00051	CDS	783				hypothetical protein
DIPIBCNF_00052	CDS	1551				hypothetical protein
DIPIBCNF_00053	CDS	948				hypothetical protein
DIPIBCNF_00054	CDS	1644				hypothetical protein
DIPIBCNF_00055	CDS	3171				TonB-dependent receptor P3
DIPIBCNF_00056	CDS	1524				SusD-like protein P2
DIPIBCNF_00057	CDS	285				hypothetical protein
DIPIBCNF_00058	CDS	603	lysO_1		COG2431	Lysine exporter LysO
DIPIBCNF_00059	CDS	3162	lacZ_1	3.2.1.23		Beta-galactosidase
DIPIBCNF_00060	CDS	1986	ygjK	3.2.1.-		Glucosidase YgjK
DIPIBCNF_00061	CDS	147				hypothetical protein
DIPIBCNF_00062	CDS	990				hypothetical protein
DIPIBCNF_00063	CDS	642				hypothetical protein
DIPIBCNF_00064	CDS	996				hypothetical protein
DIPIBCNF_00065	CDS	2451				hypothetical protein
DIPIBCNF_00066	CDS	90				hypothetical protein
DIPIBCNF_00067	CDS	1320	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
DIPIBCNF_00068	CDS	1233	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
DIPIBCNF_00069	CDS	339	rbfA			Ribosome-binding factor A
DIPIBCNF_00070	CDS	636	trmR	2.1.1.-	COG4122	tRNA 5-hydroxyuridine methyltransferase
DIPIBCNF_00071	CDS	1473	pyk	2.7.1.40	COG0469	Pyruvate kinase
DIPIBCNF_00072	CDS	429	yqhS	4.2.1.10	COG0757	3-dehydroquinate dehydratase
DIPIBCNF_00073	CDS	3585		1.2.7.1	COG0674	Pyruvate:ferredoxin oxidoreductase
DIPIBCNF_00074	CDS	2169				hypothetical protein
DIPIBCNF_00075	CDS	1104				hypothetical protein
DIPIBCNF_00076	CDS	1794		3.2.1.28	COG3387	Trehalase
DIPIBCNF_00077	CDS	735			COG0217	putative transcriptional regulatory protein
DIPIBCNF_00078	CDS	2463	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
