	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000873.1_1	QGNH01000873.1	QGNH01000873.1	1	1	1914	1	E											0	False	F
QGNH01000873.1_2	QGNH01000873.1	QGNH01000873.1	2	1911	2402	1	E											0	False	F
QGNH01000873.1_3	QGNH01000873.1	QGNH01000873.1	3	2418	3212	1	E								VOG01562	REFSEQ major tail protein with Ig-like domain; Xu	Xu	0	False	F
QGNH01000873.1_4	QGNH01000873.1	QGNH01000873.1	4	3272	3781	1	E											0	False	F
QGNH01000873.1_5	QGNH01000873.1	QGNH01000873.1	5	3941	4441	1	E	YP_009055461.1	YP_009055461.1 HNH endonuclease [Acinetobacter phage YMC-13-01-C62]	False	0.517	150.0	1.591e-40		VOG01554	REFSEQ HNH endonuclease; Xu	Xu	0	False	F
QGNH01000873.1_6	QGNH01000873.1	QGNH01000873.1	6	4434	7385	1	E											0	False	F
QGNH01000873.1_7	QGNH01000873.1	QGNH01000873.1	7	7385	8323	1	E	YP_010719661.1	YP_010719661.1 virion structural protein [Pseudomonas phage vB_PaeS_PAJD-1]	False	0.305	149.0	7.554e-38		VOG02361	REFSEQ structural protein; Xu	Xu	0	False	
QGNH01000873.1_8	QGNH01000873.1	QGNH01000873.1	8	8326	9327	1	E	YP_010738432.1	YP_010738432.1 hypothetical protein P9A45_gp53 [Stenotrophomonas phage A1432]	False	0.294	102.0	7.115999999999999e-22		VOG02361	REFSEQ structural protein; Xu	Xu	0	False	
QGNH01000873.1_9	QGNH01000873.1	QGNH01000873.1	9	9340	9810	1	E	YP_009055461.1	YP_009055461.1 HNH endonuclease [Acinetobacter phage YMC-13-01-C62]	False	0.461	125.0	3.1790000000000003e-32		VOG00117	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01000873.1_10	QGNH01000873.1	QGNH01000873.1	10	9814	11514	1	E	YP_010000119.1	YP_010000119.1 tail assembly protein [Pseudomonas phage vB_Pae-SS2019XI]	False	0.306	178.0	4.494e-45		VOG01961	REFSEQ tail assembly protein; Xu	Xu	0	False	F
QGNH01000873.1_11	QGNH01000873.1	QGNH01000873.1	11	11511	12296	1	D	YP_006561134.1	YP_006561134.1 tail assembly protein [Burkholderia phage vB_BceS_AH2]	False	0.276	106.0	4.96e-24	Uncharacterized conserved protein (DUF2163) [PF09931.12]	VOG04054	REFSEQ tail assembly protein; Xu	Xu	0	False	F
QGNH01000873.1_12	QGNH01000873.1	QGNH01000873.1	12	12309	12827	1	E	YP_009605377.1	YP_009605377.1 HNH endonuclease [Erwinia phage vB_EamM_Deimos-Minion]	False	0.448	126.0	4.419e-32		VOG00117	REFSEQ HNH endonuclease; Xu	Xu	0	False	F
QGNH01000873.1_13	QGNH01000873.1	QGNH01000873.1	13	12827	16087	1	E	YP_009639176.1	YP_009639176.1 tail protein [Xylella phage Salvo]	False	0.269	337.0	2.212e-93		VOG01652	REFSEQ tail protein; Xu	Xu	0	False	F
