locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
QGNH01001486.1_1												Hypothetical
QGNH01001486.1_2					phrog_686	VOG10487	VOG:VOG10487	68	6.4e-13	39.4		REFSEQ HTH DNA binding protein
QGNH01001486.1_3												Hypothetical
QGNH01001486.1_4												Hypothetical
QGNH01001486.1_5												Hypothetical
QGNH01001486.1_6												Hypothetical
QGNH01001486.1_7		K21523	COG4373		phrog_38407	VOG07294	VOG:VOG07294	572	2.9e-28	89.6		sp|Q05219|VG13_BPML5 Gene 13 protein
QGNH01001486.1_8												Hypothetical
QGNH01001486.1_9					phrog_156	VOG06990	PHROG:phrog_156	616	1.1e-52	168.9		portal protein
QGNH01001486.1_10												Hypothetical
QGNH01001486.1_11												Hypothetical
QGNH01001486.1_12												Hypothetical
QGNH01001486.1_13												Hypothetical
QGNH01001486.1_14					phrog_9953	VOG11300	PHROG:phrog_9953	322	2.9e-37	119.1		major head protein
QGNH01001486.1_15												Hypothetical
QGNH01001486.1_16												Hypothetical
QGNH01001486.1_17												Hypothetical
QGNH01001486.1_18												Hypothetical
QGNH01001486.1_19												Hypothetical
QGNH01001486.1_20					phrog_399	VOG14134	PHROG:phrog_399	229	2.1e-13	40.5		structural protein
QGNH01001486.1_21												Hypothetical
QGNH01001486.1_22												Hypothetical
QGNH01001486.1_23												Hypothetical
QGNH01001486.1_24												Hypothetical
QGNH01001486.1_25												Hypothetical
QGNH01001486.1_26												Hypothetical
QGNH01001486.1_27												Hypothetical
