	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000457.1_1	QGNH01000457.1	QGNH01000457.1	1	3	278	-1	D			YP_009004279.1	YP_009004279.1 HNH endonuclease [Clavibacter phage CN1A]	False	0.652	112.0	6.119999999999998e-29								HNH endonuclease [PF13392.9]	VOG01981	REFSEQ HNH endonuclease; Xu	Xu	0	False	F
QGNH01000457.1_2	QGNH01000457.1	QGNH01000457.1	2	275	628	-1	E																				0	False	F
QGNH01000457.1_3	QGNH01000457.1	QGNH01000457.1	3	671	838	-1	E																				0	False	F
QGNH01000457.1_4	QGNH01000457.1	QGNH01000457.1	4	996	2021	-1	C	K00590	site-specific DNA-methyltransferase (cytosine-N4-specific) [EC:2.1.1.113]	YP_009792716.1	YP_009792716.1 DNA methyltransferase [Bordetella phage vB_BbrM_PHB04]	False	0.533	324.0	1.008e-97								DNA methylase [PF01555.21]; N-6 DNA Methylase [PF02384.19]; Putative RNA methylase family UPF0020 [PF01170.21]	VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xp;Xh	0	False	F
QGNH01000457.1_5	QGNH01000457.1	QGNH01000457.1	5	2014	2337	-1	D																Domain of unknown function (DUF4406) [PF14359.9]				0	False	F
QGNH01000457.1_6	QGNH01000457.1	QGNH01000457.1	6	2372	2719	-1	E																				0	False	F
QGNH01000457.1_7	QGNH01000457.1	QGNH01000457.1	7	2721	3032	-1	E																				0	False	F
QGNH01000457.1_8	QGNH01000457.1	QGNH01000457.1	8	3132	3536	-1	E																				0	False	F
QGNH01000457.1_9	QGNH01000457.1	QGNH01000457.1	9	3675	4316	-1	D																Domain of unknown function (DUF6745) [PF20530.1]				0	False	F
QGNH01000457.1_10	QGNH01000457.1	QGNH01000457.1	10	4356	4610	-1	E																				0	False	F
QGNH01000457.1_11	QGNH01000457.1	QGNH01000457.1	11	4607	4969	-1	E			YP_009125433.1	YP_009125433.1 hypothetical protein VC74_gp72 [Mycobacterium phage Sparky]	False	0.445	76.0	1.303e-15									VOG06135	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000457.1_12	QGNH01000457.1	QGNH01000457.1	12	5073	5315	-1	E																				0	False	
QGNH01000457.1_13	QGNH01000457.1	QGNH01000457.1	13	5312	5488	-1	E																				0	False	
QGNH01000457.1_14	QGNH01000457.1	QGNH01000457.1	14	5535	5828	-1	E																				0	False	
QGNH01000457.1_15	QGNH01000457.1	QGNH01000457.1	15	5828	6712	-1	C	K07455	recombination protein RecT	YP_009801678.1	YP_009801678.1 RecT-like ssDNA annealing protein [Gordonia phage Jace]	False	0.422	165.0	1.305e-43								RecT family [PF03837.17]	VOG08192	sp|P03698|VBET_LAMBD Recombination protein bet; Xr	Xr	0	False	V
QGNH01000457.1_16	QGNH01000457.1	QGNH01000457.1	16	6705	7652	-1	D			YP_001425585.1	YP_001425585.1 RecE-like recombination exonuclease [Bacillus phage 1]	False	0.318	156.0	2.333e-40								YqaJ-like viral recombinase domain [PF09588.13]				0	False	
QGNH01000457.1_17	QGNH01000457.1	QGNH01000457.1	17	7789	8013	-1	E																				0	False	
QGNH01000457.1_18	QGNH01000457.1	QGNH01000457.1	18	8194	8679	-1	E																				0	False	
QGNH01000457.1_19	QGNH01000457.1	QGNH01000457.1	19	8676	9050	-1	E																				0	False	
QGNH01000457.1_20	QGNH01000457.1	QGNH01000457.1	20	9139	9519	-1	E																				0	False	
QGNH01000457.1_21	QGNH01000457.1	QGNH01000457.1	21	9519	9794	-1	E																				0	False	
QGNH01000457.1_22	QGNH01000457.1	QGNH01000457.1	22	9791	10321	-1	E																				0	False	
