	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_028796_1	NC_028796	NC_028796	1	55	432	1	E			YP_009965044.1	YP_009965044.1 terminase small subunit [Mycobacterium phage ThulaThula]	False	0.935	247.0	3.4099999999999997e-75									VOG08207	REFSEQ terminase small subunit; Xu	Xu	0	False	F
NC_028796_2	NC_028796	NC_028796	2	401	2080	1	D			YP_009198346.1	YP_009198346.1 terminase large subunit [Mycobacterium phage Phayonce]	True	0.975	1150.0	0.0								Terminase large subunit, ATPase domain [PF03354.18]; Terminase large subunit, endonuclease domain [PF20441.1]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
NC_028796_3	NC_028796	NC_028796	3	2097	3524	1	D			YP_009198347.1	YP_009198347.1 portal protein [Mycobacterium phage Phayonce]	True	0.971	973.0	1.102e-319								Protein of unknown function (DUF935) [PF06074.15]	VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	F
NC_028796_4	NC_028796	NC_028796	4	3515	4858	1	C	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	YP_009198348.1	YP_009198348.1 head maturation protease [Mycobacterium phage Phayonce]	True	0.925	867.0	1.892e-283	MER1015658	S14	MER1015658 - family S14 non-peptidase homologues () [S14.UNW]#S14#{peptidase unit: 86-221}~source W0LIJ6~	False	262.0	1.842e-74	0.915	Clp protease [PF00574.26]; Serine dehydrogenase proteinase [PF01972.19]	VOG07465	sp|P03711|SCAF_LAMBD Capsid assembly protease C; XhXs	Xs;Xh	0	False	VPF
NC_028796_5	NC_028796	NC_028796	5	4861	5226	1	D			YP_009198349.1	YP_009198349.1 scaffolding protein [Mycobacterium phage Phayonce]	False	0.875	222.0	1.236e-66								Uncharacterized conserved protein (DUF2190) [PF09956.12]	VOG00395	REFSEQ head scaffolding protein; Xu	Xu	0	False	F
NC_028796_6	NC_028796	NC_028796	6	5268	6224	1	E			YP_009198350.1	YP_009198350.1 major head protein [Mycobacterium phage Phayonce]	True	0.966	649.0	1.5740000000000002e-210									VOG08005	sp|A0A0H5AXT3|CAPSD_BPK21 Major capsid protein; Xs	Xs	0	False	V
NC_028796_7	NC_028796	NC_028796	7	6224	6577	1	E			YP_009198351.1	YP_009198351.1 head-tail connector protein [Mycobacterium phage Phayonce]	False	0.97	241.0	2.643e-73									VOG00973	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028796_8	NC_028796	NC_028796	8	6581	6943	1	E			YP_009198352.1	YP_009198352.1 head-to-tail adaptor [Mycobacterium phage Phayonce]	False	0.99	253.0	2.342e-77									VOG00419	sp|Q05225|VG19_BPML5 Gene 19 protein; Xu	Xu	0	False	
NC_028796_9	NC_028796	NC_028796	9	6943	7293	1	E			YP_009965052.1	YP_009965052.1 head closure Hc1 [Mycobacterium phage ThulaThula]	False	0.999	247.0	2.203e-75									VOG01437	REFSEQ head closure; Xu	Xu	0	False	
NC_028796_10	NC_028796	NC_028796	10	7308	7601	1	E			YP_009198354.1	YP_009198354.1 head-to-tail connector [Mycobacterium phage Phayonce]	False	0.916	188.0	3.375e-55									VOG09636	REFSEQ head-tail connector protein; Xu	Xu	0	False	
