locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
QGNH01001299.1_1												Hypothetical
QGNH01001299.1_2												Hypothetical
QGNH01001299.1_3												Hypothetical
QGNH01001299.1_4		K05516	COG0484				COG:COG0484	164	1.9e-09	28.8		DnaJ; 
QGNH01001299.1_5												Hypothetical
QGNH01001299.1_6												Hypothetical
QGNH01001299.1_7												Hypothetical
QGNH01001299.1_8												Hypothetical
QGNH01001299.1_9												Hypothetical
QGNH01001299.1_10												Hypothetical
QGNH01001299.1_11												Hypothetical
QGNH01001299.1_12												Hypothetical
QGNH01001299.1_13												Hypothetical
QGNH01001299.1_14			COG5362		phrog_38	VOG00331	PHROG:phrog_38	567	5.5e-52	165.7		terminase large subunit
QGNH01001299.1_15												Hypothetical
QGNH01001299.1_16												Hypothetical
QGNH01001299.1_17												Hypothetical
QGNH01001299.1_18					phrog_1216	VOG00516	PHROG:phrog_1216	666	2.7e-14	43.6		portal protein
QGNH01001299.1_19												Hypothetical
QGNH01001299.1_20												Hypothetical
QGNH01001299.1_21												Hypothetical
QGNH01001299.1_22			COG4397		phrog_371	VOG04241	VOG:VOG04241	318	7e-16	49.5		sp|Q9T1W1|CAPSD_BPMU Major capsid protein
QGNH01001299.1_23												Hypothetical
QGNH01001299.1_24												Hypothetical
QGNH01001299.1_25												Hypothetical
QGNH01001299.1_26												Hypothetical
QGNH01001299.1_27												Hypothetical
QGNH01001299.1_28												Hypothetical
QGNH01001299.1_29												Hypothetical
QGNH01001299.1_30												Hypothetical
QGNH01001299.1_31												Hypothetical
QGNH01001299.1_32												Hypothetical
QGNH01001299.1_33												Hypothetical
QGNH01001299.1_34												Hypothetical
QGNH01001299.1_35												Hypothetical
QGNH01001299.1_36												Hypothetical
QGNH01001299.1_37	K01945	K01945	COG0151				COG:COG0151	417	1.5e-52	170.4		PurD; Purine biosynthesis
QGNH01001299.1_38												Hypothetical
QGNH01001299.1_39												Hypothetical
QGNH01001299.1_40		K06882	COG3401		phrog_1062		COG:COG3401	121	6.6e-16	49.5		FN3; 
QGNH01001299.1_41			COG1694		phrog_229	VOG00200	PHROG:phrog_229	114	5.9e-23	73.4		MazG-like pyrophosphatase
QGNH01001299.1_42		K04078	COG0234		phrog_3188		KEGG:K04078	221	7.1e-10	29.8		groES, HSPE1; chaperonin GroES
QGNH01001299.1_43					phrog_873		PHROG:phrog_873	138	9.9e-19	59.4		endolysin
QGNH01001299.1_44					phrog_14296	VOG01267	PHROG:phrog_14296	408	2.3e-44	143.2		DNA primase
QGNH01001299.1_45	K02335	K02335	COG0749		phrog_17	VOG00075	PHROG:phrog_17	475	2e-45	147.0		DNA polymerase
QGNH01001299.1_46												Hypothetical
QGNH01001299.1_47					phrog_17	VOG00075	VOG:VOG00075	378	1.3e-16	51.8		sp|O64235|DPOL_BPMD2 DNA polymerase
QGNH01001299.1_48												Hypothetical
QGNH01001299.1_49												Hypothetical
QGNH01001299.1_50												Hypothetical
QGNH01001299.1_51					phrog_124	VOG00709	PHROG:phrog_124	273	3.3e-18	57.8		Sak4-like ssDNA annealing protein
QGNH01001299.1_52												Hypothetical
QGNH01001299.1_53			COG2887		phrog_1218	VOG00510	PHROG:phrog_1218	357	9.4e-16	44.3		exonuclease
QGNH01001299.1_54												Hypothetical
QGNH01001299.1_55												Hypothetical
QGNH01001299.1_56		K03466	COG1674		phrog_1358	VOG04831	COG:COG1674	392	6.2e-94	307.4		FtsK; 
QGNH01001299.1_57												Hypothetical
QGNH01001299.1_58		K07114	COG1240				COG:COG1240	238	3.6e-17	53.8		ChlD; 
QGNH01001299.1_59												Hypothetical
