	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001007.1_1	QGNH01001007.1	QGNH01001007.1	1	2	361	1	E											0	False	F
QGNH01001007.1_2	QGNH01001007.1	QGNH01001007.1	2	889	1059	-1	E											0	False	F
QGNH01001007.1_3	QGNH01001007.1	QGNH01001007.1	3	1164	1628	1	E											0	False	F
QGNH01001007.1_4	QGNH01001007.1	QGNH01001007.1	4	1644	3134	-1	D	NP_813693.1	NP_813693.1 terminase large subunit [Lomovskayavirus BT1]	False	0.407	331.0	1.7189999999999999e-97	Terminase large subunit, ATPase domain [PF03354.18]; Terminase large subunit, endonuclease domain [PF20441.1]	VOG00185	sp|O64206|VG13_BPMD2 Gene 13 protein; Xu	Xu	0	False	F
QGNH01001007.1_5	QGNH01001007.1	QGNH01001007.1	5	3134	3703	-1	D							Phage terminase, small subunit [PF05119.15]	VOG00738	REFSEQ terminase small subunit; Xu	Xu	0	False	F
QGNH01001007.1_6	QGNH01001007.1	QGNH01001007.1	6	4189	4407	-1	E											0	False	F
QGNH01001007.1_7	QGNH01001007.1	QGNH01001007.1	7	4408	4590	-1	E											0	False	F
QGNH01001007.1_8	QGNH01001007.1	QGNH01001007.1	8	4587	4970	-1	E											0	False	F
QGNH01001007.1_9	QGNH01001007.1	QGNH01001007.1	9	5123	5413	-1	D							Helix-turn-helix domain [PF13730.9]				0	False	
QGNH01001007.1_10	QGNH01001007.1	QGNH01001007.1	10	5468	5851	-1	E											0	False	
QGNH01001007.1_11	QGNH01001007.1	QGNH01001007.1	11	5844	6044	-1	E											0	False	
QGNH01001007.1_12	QGNH01001007.1	QGNH01001007.1	12	6140	6382	-1	E											0	False	
QGNH01001007.1_13	QGNH01001007.1	QGNH01001007.1	13	6552	7100	-1	E											0	False	F
QGNH01001007.1_14	QGNH01001007.1	QGNH01001007.1	14	7181	7570	-1	E											0	False	F
QGNH01001007.1_15	QGNH01001007.1	QGNH01001007.1	15	7567	8244	-1	D	YP_009618451.1	YP_009618451.1 DNA modification methyltransferase [Vibrio phage JSF10]	False	0.436	116.0	7.458000000000001e-28	DNA N-6-adenine-methyltransferase (Dam) [PF05869.14]				0	False	F
QGNH01001007.1_16	QGNH01001007.1	QGNH01001007.1	16	8247	8555	-1	E											0	False	F
QGNH01001007.1_17	QGNH01001007.1	QGNH01001007.1	17	8545	8814	-1	E											0	False	F
QGNH01001007.1_18	QGNH01001007.1	QGNH01001007.1	18	8801	10057	-1	E	YP_009284828.1	YP_009284828.1 ssDNA binding protein [Gordonia phage Twister6]	False	0.615	296.0	8.736000000000001e-87		VOG17624	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001007.1_19	QGNH01001007.1	QGNH01001007.1	19	10054	10908	-1	D	YP_010652681.1	YP_010652681.1 exonuclease VIII [Gordonia phage Madeline]	False	0.432	216.0	2.961e-61	PDDEXK-like domain of unknown function (DUF3799) [PF12684.10]				0	False	F
QGNH01001007.1_20	QGNH01001007.1	QGNH01001007.1	20	10905	11225	-1	E											0	False	F
QGNH01001007.1_21	QGNH01001007.1	QGNH01001007.1	21	11378	11707	-1	E											0	False	F
