locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
MZ334511.1_1_201_+												Hypothetical
MZ334511.1_351_917_-					phrog_19274	VOG23910	VOG:VOG23910	188	9.2e-107	347.2		REFSEQ HalOD1 domain-containing protein
MZ334511.1_1325_2101_+					phrog_9231	VOG05559	PHROG:phrog_9231	258	2.7e-115	376.7		terminase small subunit
MZ334511.1_2088_2357_+												Hypothetical
MZ334511.1_2578_2772_+					phrog_19453	VOG23913	VOG:VOG23913	64	2.5e-49	157.8		REFSEQ hypothetical protein
MZ334511.1_2810_3016_+					phrog_19186	VOG23914	VOG:VOG23914	68	2.8e-50	160.8		REFSEQ hypothetical protein
MZ334511.1_3108_4799_+		K21523	COG4373		phrog_9	VOG07294	COG:COG4373	563	1.7e-43	140.5		; 
MZ334511.1_4814_6253_+					phrog_9232	VOG00562	PHROG:phrog_9232	479	3.2e-219	721.2		portal protein
MZ334511.1_6537_7301_+					phrog_15680	VOG14382	PHROG:phrog_15680	254	1.7e-156	511.8		head maturation protease
MZ334511.1_7308_7736_+												Hypothetical
MZ334511.1_7759_8274_+												Hypothetical
MZ334511.1_8316_9272_+					phrog_3990	VOG01973	PHROG:phrog_3990	318	3e-94	308.3		major head protein
MZ334511.1_9318_9761_+												Hypothetical
MZ334511.1_9761_10099_+												Hypothetical
MZ334511.1_10102_13218_+												Hypothetical
MZ334511.1_13220_13441_+												Hypothetical
MZ334511.1_13478_13987_+					phrog_12281	VOG04913	PHROG:phrog_12281	169	5e-86	279.1		tail tube protein
MZ334511.1_13996_15288_+			COG3497		phrog_10244	VOG01001	PHROG:phrog_10244	430	4.9e-205	674.0		tail sheath
MZ334511.1_15317_15862_+					phrog_12452	VOG14384	PHROG:phrog_12452	181	2.8e-93	302.7		tail tube protein
MZ334511.1_15919_16389_+					phrog_14268	VOG04953	PHROG:phrog_14268	156	4.4e-85	275.8		tail assembly chaperone
MZ334511.1_16487_16699_+					phrog_12163	VOG04953	PHROG:phrog_12163	70	1.1e-35	115.0		tail assembly chaperone
MZ334511.1_16702_18519_+			COG5283		phrog_14901	VOG14385	PHROG:phrog_14901	605	0	1111.8		tail length tape measure protein
MZ334511.1_18520_19050_+												Hypothetical
MZ334511.1_19047_20489_+					phrog_12403	VOG14388	VOG:VOG14388	480	1.8e-239	787.6		REFSEQ hypothetical protein
MZ334511.1_20491_20928_+												Hypothetical
MZ334511.1_20925_21290_+												Hypothetical
MZ334511.1_21355_21681_+												Hypothetical
MZ334511.1_21678_22913_+			COG3299		phrog_6	VOG00735	VOG:VOG00735	411	4.5e-118	385.4		REFSEQ baseplate wedge subunit
MZ334511.1_22918_23568_+					phrog_1160	VOG00207	PHROG:phrog_1160	216	5.1e-62	202.0		baseplate protein
MZ334511.1_23572_24963_+												Hypothetical
MZ334511.1_24970_26031_+												Hypothetical
MZ334511.1_26034_26408_+												Hypothetical
MZ334511.1_26430_26921_+												Hypothetical
MZ334511.1_26937_27770_-					phrog_7084	VOG14391	VOG:VOG14391	277	2.4e-144	471.9		REFSEQ hypothetical protein
MZ334511.1_28204_30624_+	K00525	K00525	COG0209		phrog_84	VOG00122	FOAM:K00525	806	6.7e-209	688.1	1.17.4.1	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain
MZ334511.1_30676_31716_+												Hypothetical
MZ334511.1_31718_35584_-		K07317, K07504	COG1002, COG4748		phrog_16674	VOG00788	VOG:VOG00788	1288	0	2044.4		sp|P10835|MTC3_PBCVC Modification methylase CviBIII
MZ334511.1_35682_35870_-												Hypothetical
MZ334511.1_36326_37519_+		K04763	COG4974		phrog_1	VOG00056	COG:COG4974	397	1.4e-32	103.9		XerD; 
MZ334511.1_38167_38742_+												Hypothetical
MZ334511.1_38748_39215_-												Hypothetical
MZ334511.1_39309_40670_-		K14415	COG1690		phrog_1075	VOG00184, VOG00184	PHROG:phrog_1075	453	1.5e-125	412.2		tRNA splicing ligase
MZ334511.1_40917_41129_-												Hypothetical
MZ334511.1_41307_41735_-												Hypothetical
MZ334511.1_41836_42249_+												Hypothetical
MZ334511.1_42276_42902_-	K03465	K03465	COG1351		phrog_85	VOG03899	VOG:VOG03899	208	1.3e-61	202.0		sp|Q05259|THYX_BPML5 Probable flavin-dependent thymidylate synthase
MZ334511.1_42977_43144_-												Hypothetical
MZ334511.1_43234_45798_-	K02319	K02319	COG0417		phrog_262	VOG00345	PHROG:phrog_262	854	1.4e-177	584.7		DNA polymerase
MZ334511.1_45916_46389_-												Hypothetical
MZ334511.1_46571_47485_-												Hypothetical
MZ334511.1_47499_47672_-												Hypothetical
MZ334511.1_47981_48997_-		K07465	COG2887		phrog_69	VOG04544, VOG04544	VOG:VOG04544	338	1.4e-101	251.5		REFSEQ exonuclease
MZ334511.1_49145_49306_-												Hypothetical
MZ334511.1_49568_49951_-												Hypothetical
MZ334511.1_49973_50323_-												Hypothetical
MZ334511.1_50325_50750_-												Hypothetical
