locus_tag	ftype	length_bp	gene	EC_number	COG	product
KAPNHANO_00001	CDS	1770				hypothetical protein
KAPNHANO_00002	CDS	402				hypothetical protein
KAPNHANO_00003	CDS	213				hypothetical protein
KAPNHANO_00004	CDS	318				hypothetical protein
KAPNHANO_00005	CDS	117				hypothetical protein
KAPNHANO_00006	CDS	459				hypothetical protein
KAPNHANO_00007	CDS	219	nicP_1			Porin-like protein NicP
KAPNHANO_00008	CDS	900				hypothetical protein
KAPNHANO_00009	tRNA	76				tRNA-Thr(ggt)
KAPNHANO_00010	tRNA	74				tRNA-Gly(tcc)
KAPNHANO_00011	tRNA	85				tRNA-Tyr(gta)
KAPNHANO_00012	CDS	672				hypothetical protein
KAPNHANO_00013	CDS	741	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
KAPNHANO_00014	CDS	966	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
KAPNHANO_00015	CDS	90				hypothetical protein
KAPNHANO_00016	CDS	447				hypothetical protein
KAPNHANO_00017	CDS	264				hypothetical protein
KAPNHANO_00018	CDS	456				hypothetical protein
KAPNHANO_00019	CDS	264				hypothetical protein
KAPNHANO_00020	CDS	219				hypothetical protein
KAPNHANO_00021	CDS	165				hypothetical protein
KAPNHANO_00022	CDS	276				hypothetical protein
KAPNHANO_00023	CDS	309				hypothetical protein
KAPNHANO_00024	CDS	210				hypothetical protein
KAPNHANO_00025	CDS	858				hypothetical protein
KAPNHANO_00026	CDS	459				hypothetical protein
KAPNHANO_00027	CDS	402				hypothetical protein
KAPNHANO_00028	CDS	480				hypothetical protein
KAPNHANO_00029	CDS	591				hypothetical protein
KAPNHANO_00030	CDS	468				hypothetical protein
KAPNHANO_00031	CDS	303				hypothetical protein
KAPNHANO_00032	CDS	171				hypothetical protein
KAPNHANO_00033	CDS	369				hypothetical protein
KAPNHANO_00034	CDS	150				hypothetical protein
KAPNHANO_00035	CDS	297				hypothetical protein
KAPNHANO_00036	CDS	1029	smc_1			Chromosome partition protein Smc
KAPNHANO_00037	CDS	699	repE			Replication initiation protein
KAPNHANO_00038	CDS	375				hypothetical protein
KAPNHANO_00039	CDS	1320	noc			Nucleoid occlusion protein
KAPNHANO_00040	CDS	780	soj_1	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
KAPNHANO_00041	CDS	828				hypothetical protein
KAPNHANO_00042	CDS	216				hypothetical protein
KAPNHANO_00043	CDS	513				hypothetical protein
KAPNHANO_00044	CDS	420				Single-stranded DNA-binding protein
KAPNHANO_00045	CDS	240				hypothetical protein
KAPNHANO_00046	CDS	279				hypothetical protein
KAPNHANO_00047	CDS	291				hypothetical protein
KAPNHANO_00048	CDS	468				hypothetical protein
KAPNHANO_00049	CDS	228				hypothetical protein
KAPNHANO_00050	CDS	252				hypothetical protein
KAPNHANO_00051	CDS	192				hypothetical protein
KAPNHANO_00052	CDS	192				hypothetical protein
KAPNHANO_00053	CDS	645				hypothetical protein
KAPNHANO_00054	CDS	438	bdbC_1			disulfide formation protein
KAPNHANO_00055	CDS	453	merR1_1			Mercuric resistance operon regulatory protein
KAPNHANO_00056	CDS	2436	kdpB_1	7.2.2.6		Potassium-transporting ATPase ATP-binding subunit
KAPNHANO_00057	CDS	363				hypothetical protein
KAPNHANO_00058	CDS	477				hypothetical protein
KAPNHANO_00059	CDS	201				hypothetical protein
KAPNHANO_00060	CDS	1326	oprD_1	3.4.21.-		Porin D
KAPNHANO_00061	CDS	237				hypothetical protein
KAPNHANO_00062	CDS	960				hypothetical protein
KAPNHANO_00063	CDS	3123	czcA			Cobalt-zinc-cadmium resistance protein CzcA
KAPNHANO_00064	CDS	342	glnK_1		COG0347	Nitrogen regulatory protein P-II 2
KAPNHANO_00065	CDS	1590	czcB			Cobalt-zinc-cadmium resistance protein CzcB
KAPNHANO_00066	CDS	1284	czcC			Cobalt-zinc-cadmium resistance protein CzcC
KAPNHANO_00067	CDS	675	czcR_1			Transcriptional activator protein CzcR
KAPNHANO_00068	CDS	1404	czcS_1	2.7.13.3		Sensor protein CzcS
KAPNHANO_00069	tRNA	76				tRNA-Trp(cca)
KAPNHANO_00070	CDS	369	secE		COG0690	Protein translocase subunit SecE
KAPNHANO_00071	CDS	480	nusG		COG0250	Transcription termination/antitermination protein NusG
KAPNHANO_00072	CDS	432	rplK		COG0080	50S ribosomal protein L11
KAPNHANO_00073	CDS	696	rplA		COG0081	50S ribosomal protein L1
KAPNHANO_00074	CDS	501	rplJ		COG0244	50S ribosomal protein L10
KAPNHANO_00075	CDS	366	rplL			50S ribosomal protein L7/L12
KAPNHANO_00076	CDS	4074	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
KAPNHANO_00077	CDS	4200	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
KAPNHANO_00078	CDS	372	rpsL		COG0048	30S ribosomal protein S12
KAPNHANO_00079	CDS	471	rpsG		COG0049	30S ribosomal protein S7
KAPNHANO_00080	CDS	2106	fusA		COG0480	Elongation factor G 1
KAPNHANO_00081	CDS	336				hypothetical protein
KAPNHANO_00082	CDS	984	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
KAPNHANO_00083	CDS	927	tal	2.2.1.2		Transaldolase
KAPNHANO_00084	CDS	495				hypothetical protein
KAPNHANO_00085	CDS	1185	rssB_1		COG0784	Regulator of RpoS
KAPNHANO_00086	CDS	300				hypothetical protein
KAPNHANO_00087	CDS	702	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
KAPNHANO_00088	CDS	711	phnX	3.11.1.1		Phosphonoacetaldehyde hydrolase
KAPNHANO_00089	CDS	267				hypothetical protein
KAPNHANO_00090	CDS	831	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
KAPNHANO_00091	CDS	699	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
KAPNHANO_00092	CDS	234				hypothetical protein
KAPNHANO_00093	CDS	855	hdfR_1			HTH-type transcriptional regulator HdfR
KAPNHANO_00094	CDS	756				hypothetical protein
KAPNHANO_00095	CDS	957	dmlR_1			HTH-type transcriptional regulator DmlR
KAPNHANO_00096	CDS	573	efp		COG0231	Elongation factor P
KAPNHANO_00097	CDS	1134				hypothetical protein
KAPNHANO_00098	CDS	249				hypothetical protein
KAPNHANO_00099	CDS	573				hypothetical protein
KAPNHANO_00100	CDS	108				hypothetical protein
KAPNHANO_00101	CDS	243				hypothetical protein
KAPNHANO_00102	CDS	582				hypothetical protein
KAPNHANO_00103	CDS	774				hypothetical protein
KAPNHANO_00104	CDS	510				hypothetical protein
KAPNHANO_00105	CDS	225				hypothetical protein
