	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
MZ334514.1_1	MZ334514	MZ334514.1	1	373	927	-1	D			YP_010357598.1	YP_010357598.1 HalOD1 domain-containing protein [Haloarcula virus HJTV-2]	True	0.929	360.0	3.556e-113								Halobacterial output domain 1 [PF18545.4]	VOG23910	REFSEQ HalOD1 domain-containing protein; Xu	Xu	0	False	F
MZ334514.1_2	MZ334514	MZ334514.1	2	1284	2063	1	E			YP_010357599.1	YP_010357599.1 terminase small subunit [Haloarcula virus HJTV-2]	True	0.956	522.0	6.293e-168									VOG05559	REFSEQ terminase small subunit; Xu	Xu	0	False	F
MZ334514.1_3	MZ334514	MZ334514.1	3	2056	2319	1	E			YP_010357600.1	YP_010357600.1 hypothetical protein M1M33_gp003 [Haloarcula virus HJTV-2]	False	0.972	181.0	8.393e-53									VOG04981	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334514.1_4	MZ334514	MZ334514.1	4	2430	2537	1	E			YP_010357601.1	YP_010357601.1 hypothetical protein M1M33_gp004 [Haloarcula virus HJTV-2]	False	0.898	68.0	1.013e-14									VOG23911	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334514.1_5	MZ334514	MZ334514.1	5	2771	2977	1	E			YP_010357603.1	YP_010357603.1 hypothetical protein M1M33_gp006 [Haloarcula virus HJTV-2]	False	1.0	150.0	1.7e-42									VOG23914	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334514.1_6	MZ334514	MZ334514.1	6	3070	4761	1	E			YP_010357604.1	YP_010357604.1 terminase large subunit [Haloarcula virus HJTV-2]	True	0.946	1120.0	0.0									VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
MZ334514.1_7	MZ334514	MZ334514.1	7	4776	6215	1	E			YP_010357605.1	YP_010357605.1 portal protein [Haloarcula virus HJTV-2]	True	0.957	966.0	3.85e-317									VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	F
MZ334514.1_8	MZ334514	MZ334514.1	8	6218	6508	1	E			YP_010357606.1	YP_010357606.1 hypothetical protein M1M33_gp138 [Haloarcula virus HJTV-2]	False	0.886	179.0	3.375e-52									VOG23915	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334514.1_9	MZ334514	MZ334514.1	9	6505	7266	1	E			YP_010357607.1	YP_010357607.1 head maturation protease [Haloarcula virus HJTV-2]	True	0.971	519.0	5.907e-167									VOG14382	REFSEQ head maturation protease; Xu	Xu	0	False	
MZ334514.1_10	MZ334514	MZ334514.1	10	7273	7701	1	E			YP_010357608.1	YP_010357608.1 hypothetical protein M1M33_gp136 [Haloarcula virus HJTV-2]	False	0.878	261.0	8.904999999999999e-80												0	False	
MZ334514.1_11	MZ334514	MZ334514.1	11	7724	8239	1	E			YP_010357609.1	YP_010357609.1 putative lambda gpD-like head decoration protein [Haloarcula virus HJTV-2]	True	0.966	350.0	6.998e-110									VOG14381	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334514.1_12	MZ334514	MZ334514.1	12	8281	9237	1	E			YP_010357610.1	YP_010357610.1 major head protein [Haloarcula virus HJTV-2]	True	0.975	655.0	7.414e-213									VOG01973	REFSEQ major head protein; Xu	Xu	0	False	
MZ334514.1_13	MZ334514	MZ334514.1	13	9283	9723	1	E			YP_010357611.1	YP_010357611.1 hypothetical protein M1M33_gp133 [Haloarcula virus HJTV-2]	False	0.945	292.0	2.985e-90									VOG14383	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334514.1_14	MZ334514	MZ334514.1	14	9723	10067	1	E			YP_010357612.1	YP_010357612.1 SPP1 gp16-like head completion protein [Haloarcula virus HJTV-2]	False	1.0	244.0	1.824e-74									VOG00125	REFSEQ head closure Hc1; Xu	Xu	0	False	
MZ334514.1_15	MZ334514	MZ334514.1	15	10070	12535	1	E			YP_010357613.1	YP_010357613.1 hypothetical protein M1M33_gp131 [Haloarcula virus HJTV-2]	True	0.969	1677.0	0.0												0	False	
MZ334514.1_16	MZ334514	MZ334514.1	16	12532	12831	1	E			YP_010357614.1	YP_010357614.1 hypothetical protein M1M33_gp130 [Haloarcula virus HJTV-2]	False	0.992	210.0	1.045e-62												0	False	
MZ334514.1_17	MZ334514	MZ334514.1	17	12837	13058	1	E			YP_010357615.1	YP_010357615.1 hypothetical protein M1M33_gp129 [Haloarcula virus HJTV-2]	False	1.0	163.0	4.634999999999999e-47									VOG05018	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334514.1_18	MZ334514	MZ334514.1	18	13095	13601	1	E			YP_010357616.1	YP_010357616.1 tail tube protein [Haloarcula virus HJTV-2]	False	0.955	340.0	2.218e-106									VOG04913	REFSEQ tail tube protein; Xu	Xu	0	False	
