locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_009603.1_1		K04763	COG4974		phrog_1	VOG00657	VOG:VOG00657	204	1.2e-39	128.7		sp|P08320|VINT_BPP4 Integrase
NC_009603.1_2												Hypothetical
NC_009603.1_3					phrog_4583		PHROG:phrog_4583	116	1.7e-09	29.3		transcriptional repressor
NC_009603.1_4			COG2856		phrog_3		PHROG:phrog_3	93	2.9e-12	38.7		transcriptional repressor
NC_009603.1_5												Hypothetical
NC_009603.1_6												Hypothetical
NC_009603.1_7												Hypothetical
NC_009603.1_8												Hypothetical
NC_009603.1_9												Hypothetical
NC_009603.1_10		K07741	COG3617		phrog_130	VOG01289, VOG28903	PHROG:phrog_130	251	1.3e-63	207.4		anti-repressor Ant
NC_009603.1_11												Hypothetical
NC_009603.1_12												Hypothetical
NC_009603.1_13						VOG33247	VOG:VOG33247	127	3.1e-73	236.0		REFSEQ hypothetical protein
NC_009603.1_14												Hypothetical
NC_009603.1_15			COG5377		phrog_434	VOG22420	COG:COG5377	185	3.5e-12	38.2		:
NC_009603.1_16												Hypothetical
NC_009603.1_17					phrog_1389	VOG01103	VOG:VOG01103	154	1.3e-13	43.0		REFSEQ hypothetical protein
NC_009603.1_18	K00558	K00558	COG0270		phrog_116	VOG00281	VOG:VOG00281	318	4.2e-45	146.3		sp|P34877|MTSA_LACLC Type II methyltransferase M1.ScrFI
NC_009603.1_19	K00558	K00558	COG0270				COG:COG0270	99	2e-09	28.7		Dcm:
NC_009603.1_20												Hypothetical
NC_009603.1_21												Hypothetical
NC_009603.1_22												Hypothetical
NC_009603.1_23												Hypothetical
NC_009603.1_24												Hypothetical
NC_009603.1_25		K03111	COG0629		phrog_44	VOG00906	COG:COG0629	155	4.4e-49	159.5		Ssb:
NC_009603.1_26												Hypothetical
NC_009603.1_27												Hypothetical
NC_009603.1_28					phrog_66	VOG00006	VOG:VOG00006	117	1.3e-08	27.4		sp|O22001|VXIS_BPMD2 Excisionase
NC_009603.1_29												Hypothetical
NC_009603.1_30												Hypothetical
NC_009603.1_31												Hypothetical
NC_009603.1_32												Hypothetical
NC_009603.1_33					phrog_1384	VOG04476	PHROG:phrog_1384	158	5.6e-39	126.3		Mom-like DNA modification protein
NC_009603.1_34												Hypothetical
NC_009603.1_35												Hypothetical
NC_009603.1_36					phrog_338	VOG01580	PHROG:phrog_338	107	1.5e-23	75.4		HNH endonuclease
NC_009603.1_37												Hypothetical
NC_009603.1_38					phrog_10639	VOG00758	PHROG:phrog_10639	127	8.8e-48	153.6		DNA binding protein
NC_009603.1_39			COG4626		phrog_9	VOG07294	PHROG:phrog_9	531	4e-67	218.9		terminase large subunit
NC_009603.1_40												Hypothetical
NC_009603.1_41			COG4383		phrog_113	VOG00562	VOG:VOG00562	356	2.3e-70	230.7		sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29
NC_009603.1_42		K01358	COG0740		phrog_2976	VOG07465	PHROG:phrog_2976	400	2.9e-129	423.9		head maturation protease
NC_009603.1_43					phrog_673	VOG00395	VOG:VOG00395	120	1.2e-31	101.6		REFSEQ head scaffolding protein
NC_009603.1_44					phrog_1650	VOG08005	PHROG:phrog_1650	202	7e-34	109.3		major head protein
NC_009603.1_45					phrog_1650		PHROG:phrog_1650	124	2.1e-17	55.2		major head protein
NC_009603.1_46												Hypothetical
NC_009603.1_47					phrog_501	VOG00125	PHROG:phrog_501	237	5.2e-16	50.7		head closure Hc1
NC_009603.1_48					phrog_387	VOG04260	PHROG:phrog_387	93	3.8e-18	57.9		neck protein
NC_009603.1_49					phrog_6485	VOG00096	PHROG:phrog_6485	140	3.9e-39	125.7		tail terminator
NC_009603.1_50					phrog_10909	VOG00135	PHROG:phrog_10909	258	3.7e-102	333.7		major tail protein
NC_009603.1_51					phrog_18582		PHROG:phrog_18582	123	4.8e-57	183.5		tail assembly chaperone
NC_009603.1_52					phrog_33372		PHROG:phrog_33372	119	2.9e-23	74.6		tail assembly chaperone
NC_009603.1_53			COG5412		phrog_971	VOG06180, VOG28638, VOG28638, VOG05486	PHROG:phrog_971	1011	1.9e-68	222.5		endolysin
NC_009603.1_54			COG4722		phrog_1885, phrog_5577	VOG01538	VOG:VOG01538	624	7.1e-193	634.8		REFSEQ minor tail protein
NC_009603.1_55												Hypothetical
NC_009603.1_56		K20269	COG4675		phrog_9116	VOG06635	COG:COG4675	251	1.2e-27	89.7		MdpB:
NC_009603.1_57			COG4675		phrog_24267		COG:COG4675	51	6.8e-10	31.2		MdpB:
NC_009603.1_58		K16364			phrog_5073		KEGG:K16364	224	6.5e-09	27.0		GLDN; gliomedin
NC_009603.1_59				GH28			CAZy:GH28	388	8.2e-13	37.1	3.2.1.15	polygalacturonase
NC_009603.1_60												Hypothetical
NC_009603.1_61												Hypothetical
NC_009603.1_62					phrog_12298	VOG06835	VOG:VOG06835	143	3.2e-84	274.3		REFSEQ membrane associated protein
NC_009603.1_63												Hypothetical
NC_009603.1_64					phrog_2658	VOG08024	VOG:VOG08024	113	7.5e-09	27.6		REFSEQ hypothetical protein
NC_009603.1_65												Hypothetical
NC_009603.1_66												Hypothetical
NC_009603.1_67												Hypothetical
NC_009603.1_68												Hypothetical
NC_009603.1_69			COG4957				COG:COG4957	189	1.9e-10	32.8		:
NC_009603.1_70		K22300	COG2944		phrog_955	VOG00002	PHROG:phrog_955	112	1.8e-28	91.3		HTH DNA binding protein
NC_009603.1_71												Hypothetical
NC_009603.1_72		K23269	COG0046			VOG05614	KEGG:K23269	776	0	1120.3	6.3.5.3	purL; phosphoribosylformylglycinamidine synthase subunit PurL
NC_009603.1_73												Hypothetical
NC_009603.1_74		K21737	COG3239			VOG29693	VOG:VOG29693	366	2.5e-210	690.3		sp|O59715|DEGS_SCHPO Sphingolipid delta(4)-desaturase
NC_009603.1_75												Hypothetical
NC_009603.1_76												Hypothetical
NC_009603.1_77					phrog_301	VOG20716	VOG:VOG20716	158	7.2e-66	213.5		REFSEQ hypothetical protein
NC_009603.1_78					phrog_7115	VOG25439	VOG:VOG25439	124	2.1e-71	230.2		REFSEQ PH domain-containing protein
