	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000755.1_1	QGNH01000755.1	QGNH01000755.1	1	307	579	1	E													0	False	F
QGNH01000755.1_2	QGNH01000755.1	QGNH01000755.1	2	576	758	1	E													0	False	F
QGNH01000755.1_3	QGNH01000755.1	QGNH01000755.1	3	821	1093	1	E													0	False	F
QGNH01000755.1_4	QGNH01000755.1	QGNH01000755.1	4	1090	1206	1	E													0	False	F
QGNH01000755.1_5	QGNH01000755.1	QGNH01000755.1	5	1215	1337	1	E													0	False	F
QGNH01000755.1_6	QGNH01000755.1	QGNH01000755.1	6	1324	1527	1	E													0	False	F
QGNH01000755.1_7	QGNH01000755.1	QGNH01000755.1	7	1524	1802	1	E													0	False	F
QGNH01000755.1_8	QGNH01000755.1	QGNH01000755.1	8	1774	2016	1	E													0	False	F
QGNH01000755.1_9	QGNH01000755.1	QGNH01000755.1	9	2414	2743	1	D			YP_010670297.1	YP_010670297.1 endonuclease VII [Synechococcus phage S-SRM01]	False	0.541	94.0	2.93e-22	Recombination endonuclease VII [PF02945.18]	VOG00650	sp|O64250|VG59_BPMD2 Gene 59 protein; Xu	Xu	0	False	F
QGNH01000755.1_10	QGNH01000755.1	QGNH01000755.1	10	2772	3425	1	E													0	False	F
QGNH01000755.1_11	QGNH01000755.1	QGNH01000755.1	11	3425	4165	1	E													0	False	F
QGNH01000755.1_12	QGNH01000755.1	QGNH01000755.1	12	4170	4913	1	E													0	False	F
QGNH01000755.1_13	QGNH01000755.1	QGNH01000755.1	13	5090	5632	1	E													0	False	
QGNH01000755.1_14	QGNH01000755.1	QGNH01000755.1	14	6006	6698	1	E													1	False	
QGNH01000755.1_15	QGNH01000755.1	QGNH01000755.1	15	6701	8185	1	C	K06909	phage terminase large subunit	YP_009021754.1	YP_009021754.1 terminase large subunit [Vibrio phage CHOED]	False	0.21	92.0	6.225e-18	Phage terminase large subunit [PF04466.16]	VOG00705	REFSEQ terminase large subunit; Xu	Xu	0	False	
QGNH01000755.1_16	QGNH01000755.1	QGNH01000755.1	16	8210	8587	1	E													0	False	
QGNH01000755.1_17	QGNH01000755.1	QGNH01000755.1	17	8584	10659	1	E			YP_010755430.1	YP_010755430.1 portal protein [Microbacterium phage Shocker]	False	0.237	159.0	2.425e-38		VOG06990	REFSEQ portal protein; Xu	Xu	0	False	
QGNH01000755.1_18	QGNH01000755.1	QGNH01000755.1	18	11148	12029	1	E													0	False	
QGNH01000755.1_19	QGNH01000755.1	QGNH01000755.1	19	12077	13330	1	E			YP_009594305.1	YP_009594305.1 major head protein [Arthrobacter phage Jasmine]	False	0.251	140.0	6.1599999999999995e-34		VOG29419	REFSEQ major head protein; Xu	Xu	0	False	
QGNH01000755.1_20	QGNH01000755.1	QGNH01000755.1	20	13502	14011	1	D			YP_009786119.1	YP_009786119.1 endonuclease VII [Escherichia phage ECA2]	False	0.528	85.0	3.056e-18	Recombination endonuclease VII [PF02945.18]	VOG00650	sp|O64250|VG59_BPMD2 Gene 59 protein; Xu	Xu	0	False	
QGNH01000755.1_21	QGNH01000755.1	QGNH01000755.1	21	14016	14474	1	E													0	False	
QGNH01000755.1_22	QGNH01000755.1	QGNH01000755.1	22	14474	14650	1	E													0	False	
QGNH01000755.1_23	QGNH01000755.1	QGNH01000755.1	23	15096	15620	1	E										VOG02048	REFSEQ tail protein; Xu	Xu	0	False	
QGNH01000755.1_24	QGNH01000755.1	QGNH01000755.1	24	15620	18646	1	E													0	False	F
QGNH01000755.1_25	QGNH01000755.1	QGNH01000755.1	25	18669	18935	1	E													0	False	F
QGNH01000755.1_26	QGNH01000755.1	QGNH01000755.1	26	19234	19614	1	E													0	False	F
QGNH01000755.1_27	QGNH01000755.1	QGNH01000755.1	27	19614	21083	1	E													0	False	F
QGNH01000755.1_28	QGNH01000755.1	QGNH01000755.1	28	21083	22714	1	E													0	False	F
QGNH01000755.1_29	QGNH01000755.1	QGNH01000755.1	29	22714	23406	1	E													0	False	F
