	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001871.1_1	QGNH01001871.1	QGNH01001871.1	1	2	958	1	C	K10563	formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	YP_009015595.1	YP_009015595.1 gp292 [Bacillus phage G]	False	0.258	90.0	4.224e-18								Formamidopyrimidine-DNA glycosylase H2TH domain [PF06831.17]; Formamidopyrimidine-DNA glycosylase N-terminal domain [PF01149.27]; Zinc finger found in FPG and IleRS [PF06827.17]	VOG02966	sp|Q5UQ00|FPG_MIMIV Probable formamidopyrimidine-DNA glycosylase; Xh	Xh	0	False	F
QGNH01001871.1_2	QGNH01001871.1	QGNH01001871.1	2	967	2532	1	E																				0	False	F
QGNH01001871.1_3	QGNH01001871.1	QGNH01001871.1	3	2677	3024	1	E																				0	False	F
QGNH01001871.1_4	QGNH01001871.1	QGNH01001871.1	4	3114	3773	1	E																	VOG04755	REFSEQ DNA topoisomerase; Xu	Xu	0	False	F
QGNH01001871.1_5	QGNH01001871.1	QGNH01001871.1	5	3795	4820	1	E			YP_009904537.1	YP_009904537.1 hypothetical protein H1O17_gp159 [Burkholderia phage BcepSauron]	False	0.35	61.0	9.498e-09									VOG03720	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001871.1_6	QGNH01001871.1	QGNH01001871.1	6	4866	5744	1	E			YP_004421751.1	YP_004421751.1 RNA polymerase sigma factor [Synechococcus phage S-CBS3]	False	0.219	70.0	5.603e-12												0	False	F
QGNH01001871.1_7	QGNH01001871.1	QGNH01001871.1	7	5879	6628	1	E																				0	False	
QGNH01001871.1_8	QGNH01001871.1	QGNH01001871.1	8	6708	7730	1	E																				0	False	
QGNH01001871.1_9	QGNH01001871.1	QGNH01001871.1	9	7702	8148	1	E																				0	False	
QGNH01001871.1_10	QGNH01001871.1	QGNH01001871.1	10	8145	8618	1	E																				0	False	
QGNH01001871.1_11	QGNH01001871.1	QGNH01001871.1	11	8615	9847	1	D			YP_009813601.1	YP_009813601.1 putative DNA repair helicase [Dickeya phage vB_DsoM_JA11]	False	0.237	120.0	2.244e-27								Pretoxin HINT domain [PF07591.14]	VOG32872	REFSEQ DNA helicase; Xu	Xu	0	False	
QGNH01001871.1_12	QGNH01001871.1	QGNH01001871.1	12	9901	10887	1	E			YP_008433532.1	YP_008433532.1 ATP-dependent DNA repair recombination helicase [Pseudomonas phage PaBG]	False	0.272	82.0	1.818e-15												0	False	
QGNH01001871.1_13	QGNH01001871.1	QGNH01001871.1	13	10898	11419	1	D			YP_006906731.1	YP_006906731.1 metal-dependent phosphohydrolase [Salmonella phage SSU5]	False	0.434	137.0	6.9e-36								HD domain [PF13328.9]	VOG00925	sp|O87331|RELA_CORGL GTP pyrophosphokinase; Xh	Xh	0	False	
QGNH01001871.1_14	QGNH01001871.1	QGNH01001871.1	14	11428	11622	1	E																				0	False	
QGNH01001871.1_15	QGNH01001871.1	QGNH01001871.1	15	11615	12628	1	C	K07074	uncharacterized protein	YP_009098866.1	YP_009098866.1 nucleotidyltransferase [Caulobacter phage Cr30]	False	0.439	254.0	1.975e-73								RNA repair pathway DNA polymerase beta family [PF10127.12]	VOG01053	sp|P39242|Y05G_BPT4 Uncharacterized 38.9 kDa protein in nrdC-mobD intergenic region; Xu	Xu	0	False	
QGNH01001871.1_16	QGNH01001871.1	QGNH01001871.1	16	12621	12863	1	E																				0	False	
QGNH01001871.1_17	QGNH01001871.1	QGNH01001871.1	17	12860	13279	1	E			YP_009125456.1	YP_009125456.1 hypothetical protein VC74_gp49 [Mycobacterium phage Sparky]	False	0.412	99.0	1.701e-23												0	False	
QGNH01001871.1_18	QGNH01001871.1	QGNH01001871.1	18	13327	13530	1	E																				0	False	
QGNH01001871.1_19	QGNH01001871.1	QGNH01001871.1	19	13546	13977	1	E																				0	False	
