locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_009603.1_1_771_-		K04763	COG4974		phrog_1	VOG00657	VOG:VOG00657	256	3.2e-51	166.4		sp|P08320|VINT_BPP4 Integrase
NC_009603.1_1587_1820_+			COG2856		phrog_3		PHROG:phrog_3	77	4.3e-11	34.6		transcriptional repressor
NC_009603.1_1937_2098_-												Hypothetical
NC_009603.1_2983_3147_+												Hypothetical
NC_009603.1_3210_3497_-												Hypothetical
NC_009603.1_3144_3737_+												Hypothetical
NC_009603.1_3734_4495_+		K07741	COG3617		phrog_130	VOG01289, VOG28903	PHROG:phrog_130	253	3.5e-65	212.2		anti-repressor Ant
NC_009603.1_4564_4818_+												Hypothetical
NC_009603.1_4956_5102_+												Hypothetical
NC_009603.1_5102_5482_+						VOG33247	VOG:VOG33247	126	2.4e-73	236.0		REFSEQ hypothetical protein
NC_009603.1_5906_6460_+			COG5377		phrog_434	VOG22420	COG:COG5377	184	2.8e-12	38.2		; 
NC_009603.1_6457_7119_+												Hypothetical
NC_009603.1_7119_7580_+					phrog_1389	VOG01103	VOG:VOG01103	153	1e-13	43.0		REFSEQ hypothetical protein
NC_009603.1_7577_8530_+	K00558	K00558	COG0270		phrog_116	VOG00281	VOG:VOG00281	317	3.3e-45	146.3		sp|P34877|MTSA_LACLC Type II methyltransferase M1.ScrFI
NC_009603.1_8914_9393_+												Hypothetical
NC_009603.1_9390_9608_+												Hypothetical
NC_009603.1_10003_10623_+												Hypothetical
NC_009603.1_11006_11470_+		K03111	COG0629		phrog_44	VOG00906	COG:COG0629	154	3.4e-49	159.5		Ssb; 
NC_009603.1_11410_12522_+												Hypothetical
NC_009603.1_12874_13305_+												Hypothetical
NC_009603.1_13574_13771_+												Hypothetical
NC_009603.1_13877_14011_+												Hypothetical
NC_009603.1_14448_14741_+												Hypothetical
NC_009603.1_15198_15587_+												Hypothetical
NC_009603.1_16047_16238_-												Hypothetical
NC_009603.1_16506_16799_+					phrog_338	VOG01580	PHROG:phrog_338	97	6.6e-22	69.8		HNH endonuclease
NC_009603.1_16811_17047_+												Hypothetical
NC_009603.1_17154_17543_+					phrog_10639	VOG00758	PHROG:phrog_10639	129	4.9e-48	154.1		DNA binding protein
NC_009603.1_17540_19132_+			COG4626		phrog_9	VOG07294	PHROG:phrog_9	530	3.1e-67	218.9		terminase large subunit
NC_009603.1_19528_20595_+			COG4383		phrog_113	VOG00562	VOG:VOG00562	355	1.8e-70	230.7		sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29
NC_009603.1_20605_21804_+		K01358	COG0740		phrog_2976	VOG07465	PHROG:phrog_2976	399	2.3e-129	423.9		head maturation protease
NC_009603.1_21806_22165_+					phrog_673	VOG00395	VOG:VOG00395	119	9e-32	101.7		REFSEQ head scaffolding protein
NC_009603.1_22179_22784_+					phrog_1650	VOG08005	PHROG:phrog_1650	201	5.5e-34	109.4		major head protein
NC_009603.1_22666_23106_+					phrog_1650	VOG08005	PHROG:phrog_1650	146	4.7e-22	70.2		major head protein
NC_009603.1_23106_23372_+												Hypothetical
NC_009603.1_23391_24101_+					phrog_501	VOG00125	PHROG:phrog_501	236	4.1e-16	50.7		head closure Hc1
