	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001533.1_1	QGNH01001533.1	QGNH01001533.1	1	2	1039	1	E													0	False	F
QGNH01001533.1_2	QGNH01001533.1	QGNH01001533.1	2	1258	2103	1	D									GlcNAc-PI de-N-acetylase [PF02585.20]				0	False	MKF
QGNH01001533.1_3	QGNH01001533.1	QGNH01001533.1	3	2215	2664	-1	C	K07560	D-aminoacyl-tRNA deacylase [EC:3.1.1.96]							D-Tyr-tRNA(Tyr) deacylase [PF02580.19]				0	False	F
QGNH01001533.1_4	QGNH01001533.1	QGNH01001533.1	4	2695	2874	-1	E													0	False	F
QGNH01001533.1_5	QGNH01001533.1	QGNH01001533.1	5	3529	3750	1	E													0	False	F
QGNH01001533.1_6	QGNH01001533.1	QGNH01001533.1	6	3750	4700	1	E													0	False	F
QGNH01001533.1_7	QGNH01001533.1	QGNH01001533.1	7	4697	5179	1	E													0	False	F
QGNH01001533.1_8	QGNH01001533.1	QGNH01001533.1	8	5200	5514	1	E													0	False	
QGNH01001533.1_9	QGNH01001533.1	QGNH01001533.1	9	5511	6305	1	E													0	False	
QGNH01001533.1_10	QGNH01001533.1	QGNH01001533.1	10	6289	8355	1	D			YP_009285918.1	YP_009285918.1 terminase large subunit [Rhodovulum phage vB_RhkS_P1]	False	0.303	224.0	2.133e-59	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01001533.1_11	QGNH01001533.1	QGNH01001533.1	11	8440	8814	1	E													0	False	
QGNH01001533.1_12	QGNH01001533.1	QGNH01001533.1	12	8853	10388	1	D			YP_010654786.1	YP_010654786.1 portal protein [Gordonia phage Denise]	False	0.33	197.0	8.361e-52	Protein of unknown function (DUF935) [PF06074.15]	VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	
QGNH01001533.1_13	QGNH01001533.1	QGNH01001533.1	13	10385	11074	1	E													0	False	
QGNH01001533.1_14	QGNH01001533.1	QGNH01001533.1	14	11137	11685	1	E													0	False	
QGNH01001533.1_15	QGNH01001533.1	QGNH01001533.1	15	11879	13360	1	D									Mu-like prophage I protein [PF10123.12]	VOG01958	sp|Q01267|PRO_BPMU Protease I; XhXs	Xh;Xs	0	False	V
QGNH01001533.1_16	QGNH01001533.1	QGNH01001533.1	16	13543	14022	1	E													0	False	F
QGNH01001533.1_17	QGNH01001533.1	QGNH01001533.1	17	14241	15170	1	D			YP_009603870.1	YP_009603870.1 major head protein [Roseobacter phage RDJL Phi 2]	False	0.253	115.0	1.48e-26	Phage major capsid protein E [PF03864.18]	VOG10432	sp|Q6QIB5|CAPSD_BPBMU Major capsid protein; XhXs	Xh;Xs	0	False	VF
QGNH01001533.1_18	QGNH01001533.1	QGNH01001533.1	18	15326	15535	1	E													0	False	F
QGNH01001533.1_19	QGNH01001533.1	QGNH01001533.1	19	15640	15927	1	E													0	False	F
QGNH01001533.1_20	QGNH01001533.1	QGNH01001533.1	20	16004	16498	1	E													0	False	F
QGNH01001533.1_21	QGNH01001533.1	QGNH01001533.1	21	16650	17204	1	E													0	False	F
QGNH01001533.1_22	QGNH01001533.1	QGNH01001533.1	22	17270	18058	1	E													0	False	F
QGNH01001533.1_23	QGNH01001533.1	QGNH01001533.1	23	18198	18380	1	E													0	False	F
QGNH01001533.1_24	QGNH01001533.1	QGNH01001533.1	24	18479	18652	1	E													0	False	F
