	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001227.1_1	QGNH01001227.1	QGNH01001227.1	1	1	111	1	D									Siphovirus Gp157 [PF05565.14]								0	False	F
QGNH01001227.1_2	QGNH01001227.1	QGNH01001227.1	2	122	598	1	D									Protein of unknown function (DUF669) [PF05037.16]								0	False	F
QGNH01001227.1_3	QGNH01001227.1	QGNH01001227.1	3	710	1378	-1	E			YP_009612130.1	YP_009612130.1 HNH endonuclease [Agrobacterium phage Atu_ph07]	False	0.292	63.0	5.141e-10						VOG01246	REFSEQ HNH endonuclease; Xu	Xu	1	False	F
QGNH01001227.1_4	QGNH01001227.1	QGNH01001227.1	4	1465	3243	-1	E			YP_024939.1	YP_024939.1 tail fiber protein [Burkholderia phage BcepC6B]	False	0.31	71.0	2.612e-11						VOG32022	REFSEQ tail fiber protein; Xu	Xu	0	False	F
QGNH01001227.1_5	QGNH01001227.1	QGNH01001227.1	5	3433	3729	-1	E																	0	False	F
QGNH01001227.1_6	QGNH01001227.1	QGNH01001227.1	6	3743	5215	-1	C	K06909	phage terminase large subunit	YP_010668053.1	YP_010668053.1 terminase large subunit [Alteromonas phage ZP6]	False	0.327	203.0	2.894e-54						VOG30053	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001227.1_7	QGNH01001227.1	QGNH01001227.1	7	5243	6328	-1	D			YP_009785687.1	YP_009785687.1 tail fiber protein [Dickeya phage BF25/12]	False	0.286	61.0	8.205e-09	Phage T7 tail fibre protein [PF03906.17]								0	False	
QGNH01001227.1_8	QGNH01001227.1	QGNH01001227.1	8	6341	8722	-1	E			YP_009007083.1	YP_009007083.1 virion structural protein [Pseudomonas phage vB_PaeP_Tr60_Ab31]	False	0.206	83.0	1.027e-14						VOG09681	REFSEQ virion structural protein; Xu	Xu	0	False	
QGNH01001227.1_9	QGNH01001227.1	QGNH01001227.1	9	8719	11760	-1	E																	0	False	
QGNH01001227.1_10	QGNH01001227.1	QGNH01001227.1	10	11750	13852	-1	E																	0	False	
QGNH01001227.1_11	QGNH01001227.1	QGNH01001227.1	11	13855	14286	-1	E																	0	False	
QGNH01001227.1_12	QGNH01001227.1	QGNH01001227.1	12	14300	16318	-1	E			YP_009007078.1	YP_009007078.1 tail protein [Pseudomonas phage vB_PaeP_Tr60_Ab31]	False	0.194	92.0	9.836e-18									0	False	
QGNH01001227.1_13	QGNH01001227.1	QGNH01001227.1	13	16532	17104	-1	E																	0	False	
QGNH01001227.1_14	QGNH01001227.1	QGNH01001227.1	14	17147	18508	-1	E																	0	False	
QGNH01001227.1_15	QGNH01001227.1	QGNH01001227.1	15	18533	19420	-1	E																	0	False	
QGNH01001227.1_16	QGNH01001227.1	QGNH01001227.1	16	19596	20225	-1	E																	0	False	
QGNH01001227.1_17	QGNH01001227.1	QGNH01001227.1	17	20203	20472	-1	E																	0	False	
QGNH01001227.1_18	QGNH01001227.1	QGNH01001227.1	18	20469	22052	-1	D									Bacteriophage head to tail connecting protein [PF12236.11]					VOG00516	sp|P03728|PORTL_BPT7 Portal protein; XpXrXs	Xs;Xp;Xr	0	False	V
QGNH01001227.1_19	QGNH01001227.1	QGNH01001227.1	19	22055	22321	-1	E																	0	False	
QGNH01001227.1_20	QGNH01001227.1	QGNH01001227.1	20	22299	22793	-1	E																	0	False	
QGNH01001227.1_21	QGNH01001227.1	QGNH01001227.1	21	22751	22951	-1	E																	0	False	
QGNH01001227.1_22	QGNH01001227.1	QGNH01001227.1	22	22941	23159	-1	E																	0	False	
QGNH01001227.1_23	QGNH01001227.1	QGNH01001227.1	23	23134	23328	-1	D									Restriction alleviation protein Lar [PF14354.9]								0	False	
QGNH01001227.1_24	QGNH01001227.1	QGNH01001227.1	24	23337	23537	-1	E																	0	False	
QGNH01001227.1_25	QGNH01001227.1	QGNH01001227.1	25	23534	23761	-1	E																	0	False	
QGNH01001227.1_26	QGNH01001227.1	QGNH01001227.1	26	23754	23990	-1	E																	0	False	
QGNH01001227.1_27	QGNH01001227.1	QGNH01001227.1	27	24573	24776	-1	E																	0	False	
QGNH01001227.1_28	QGNH01001227.1	QGNH01001227.1	28	24757	24939	-1	E																	0	False	
QGNH01001227.1_29	QGNH01001227.1	QGNH01001227.1	29	24911	25231	-1	E																	0	False	
QGNH01001227.1_30	QGNH01001227.1	QGNH01001227.1	30	25228	25512	-1	E																	0	False	
QGNH01001227.1_31	QGNH01001227.1	QGNH01001227.1	31	25718	26407	-1	E																	0	False	
QGNH01001227.1_32	QGNH01001227.1	QGNH01001227.1	32	26404	26595	-1	D									Antitoxin Xre/MbcA/ParS C-terminal toxin-binding domain [PF09722.13]								0	False	
QGNH01001227.1_33	QGNH01001227.1	QGNH01001227.1	33	26598	27044	-1	E																	0	False	
QGNH01001227.1_34	QGNH01001227.1	QGNH01001227.1	34	27049	27228	-1	E																	0	False	
QGNH01001227.1_35	QGNH01001227.1	QGNH01001227.1	35	27200	27652	-1	E																	0	False	
QGNH01001227.1_36	QGNH01001227.1	QGNH01001227.1	36	27866	28009	1	E																	0	False	
QGNH01001227.1_37	QGNH01001227.1	QGNH01001227.1	37	27991	28089	1	E																	0	False	
QGNH01001227.1_38	QGNH01001227.1	QGNH01001227.1	38	28125	28346	-1	E																	0	False	
QGNH01001227.1_39	QGNH01001227.1	QGNH01001227.1	39	28368	28841	-1	E														VOG04164	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001227.1_40	QGNH01001227.1	QGNH01001227.1	40	28810	29385	-1	D			YP_007006466.1	YP_007006466.1 endolysin [Agrobacterium phage 7-7-1]	False	0.297	86.0	4.558e-18	Glycosyl hydrolase 108 [PF05838.15]; Predicted Peptidoglycan domain [PF09374.13]	GH108	GH108 N-acetylmuramidase (EC 3.2.1.17)	3.2.1.17	GH108.hmm	VOG04462	REFSEQ endolysin; Xu	Xu	0	False	
QGNH01001227.1_41	QGNH01001227.1	QGNH01001227.1	41	29388	29819	-1	E																	0	False	F
QGNH01001227.1_42	QGNH01001227.1	QGNH01001227.1	42	29824	30231	-1	D			YP_009855886.1	YP_009855886.1 nuclease [Butyrivibrio phage Arawn]	False	0.409	64.0	2.835e-11	VRR-NUC domain [PF08774.14]					VOG00231	sp|Q9T1Q4|VP44_BPAPS Putative nuclease p44; Xu	Xu	0	False	F
QGNH01001227.1_43	QGNH01001227.1	QGNH01001227.1	43	30359	30682	-1	E																	0	False	F
QGNH01001227.1_44	QGNH01001227.1	QGNH01001227.1	44	30639	31508	-1	E																	0	False	F
QGNH01001227.1_45	QGNH01001227.1	QGNH01001227.1	45	31712	31834	1	E																	0	False	F
