	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001305.1_1	QGNH01001305.1	QGNH01001305.1	1	1	732	1	E																		0	False	F
QGNH01001305.1_2	QGNH01001305.1	QGNH01001305.1	2	985	1503	1	D	YP_009822330.1	YP_009822330.1 DUF5131 family protein [Gordonia phage Fairfaxidum]	False	0.607	189.0	4.2399999999999996e-54								Protein of unknown function (DUF5131) [PF07505.14]	VOG04018	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001305.1_3	QGNH01001305.1	QGNH01001305.1	3	2092	2991	1	E																		0	False	F
QGNH01001305.1_4	QGNH01001305.1	QGNH01001305.1	4	2996	3385	-1	D														Protein of unknown function (DUF1353) [PF07087.14]	VOG00916	REFSEQ tail assembly chaperone; Xu	Xu	0	False	F
QGNH01001305.1_5	QGNH01001305.1	QGNH01001305.1	5	3538	4161	-1	E																		0	False	F
QGNH01001305.1_6	QGNH01001305.1	QGNH01001305.1	6	4304	5176	-1	E																		0	False	F
QGNH01001305.1_7	QGNH01001305.1	QGNH01001305.1	7	5179	5421	-1	E																		0	False	
QGNH01001305.1_8	QGNH01001305.1	QGNH01001305.1	8	5490	5654	-1	E																		0	False	
QGNH01001305.1_9	QGNH01001305.1	QGNH01001305.1	9	5666	5989	-1	E																		0	False	
QGNH01001305.1_10	QGNH01001305.1	QGNH01001305.1	10	5995	6312	-1	E																		0	False	
QGNH01001305.1_11	QGNH01001305.1	QGNH01001305.1	11	6457	8673	-1	E																		0	False	
QGNH01001305.1_12	QGNH01001305.1	QGNH01001305.1	12	8715	8987	-1	E																		0	False	
QGNH01001305.1_13	QGNH01001305.1	QGNH01001305.1	13	9202	9504	-1	E																		0	False	
QGNH01001305.1_14	QGNH01001305.1	QGNH01001305.1	14	9578	10207	-1	E																		0	False	
QGNH01001305.1_15	QGNH01001305.1	QGNH01001305.1	15	10247	12928	-1	D	YP_009284269.1	YP_009284269.1 major head protein [Enterobacter phage Arya]	False	0.274	153.0	3.4730000000000005e-36	MER0194231	S78	MER0194231 - family S78 non-peptidase homologues (Neisseria meningitidis) [S78.UNW]#S78#{peptidase unit: 24-163}~source CBA05300~	False	64.0	1.299e-08	0.33	Phage capsid family [PF05065.16]	VOG02241	sp|B0ZSF3|CAPSD_BPHA1 Major capsid protein; XhXs	Xs;Xh	0	False	VP
QGNH01001305.1_16	QGNH01001305.1	QGNH01001305.1	16	13437	15464	-1	D	YP_004934603.1	YP_004934603.1 portal protein [Synechococcus phage S-CBS1]	False	0.193	103.0	5.371e-21								Phage portal protein, lambda family [PF05136.16]	VOG01401	sp|P36272|PORTL_BPP21 Portal protein B; XpXrXs	Xp;Xr;Xs	0	False	V
QGNH01001305.1_17	QGNH01001305.1	QGNH01001305.1	17	15461	15628	-1	E																		0	False	
QGNH01001305.1_18	QGNH01001305.1	QGNH01001305.1	18	15633	16232	-1	E																		0	False	
QGNH01001305.1_19	QGNH01001305.1	QGNH01001305.1	19	16268	18274	-1	D														Phage terminase large subunit gpA, ATPase domain [PF05876.15]				0	False	
QGNH01001305.1_20	QGNH01001305.1	QGNH01001305.1	20	18271	18993	-1	E																		0	False	
QGNH01001305.1_21	QGNH01001305.1	QGNH01001305.1	21	19412	20053	-1	E																		0	False	
QGNH01001305.1_22	QGNH01001305.1	QGNH01001305.1	22	20050	20670	-1	E																		0	False	
QGNH01001305.1_23	QGNH01001305.1	QGNH01001305.1	23	20667	20774	-1	E																		0	False	
QGNH01001305.1_24	QGNH01001305.1	QGNH01001305.1	24	20827	21003	-1	E																		0	False	
QGNH01001305.1_25	QGNH01001305.1	QGNH01001305.1	25	21000	21896	-1	D	YP_009448329.1	YP_009448329.1 RNA ligase [Orpheovirus IHUMI-LCC2]	False	0.263	115.0	1.534e-26								RNA ligase [PF09414.13]				0	False	
QGNH01001305.1_26	QGNH01001305.1	QGNH01001305.1	26	21893	22795	-1	D														Phage integrase family [PF00589.25]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	V
QGNH01001305.1_27	QGNH01001305.1	QGNH01001305.1	27	22815	23060	1	E																		0	False	
QGNH01001305.1_28	QGNH01001305.1	QGNH01001305.1	28	23180	23572	1	E																		0	False	
QGNH01001305.1_29	QGNH01001305.1	QGNH01001305.1	29	23690	23980	-1	E																		0	False	
QGNH01001305.1_30	QGNH01001305.1	QGNH01001305.1	30	24049	24663	-1	D	YP_002117655.1	YP_002117655.1 methyltransferase [Rhizobium phage 16-3]	False	0.369	122.0	2.4740000000000002e-30								DNA methylase [PF01555.21]; tRNA (Uracil-5-)-methyltransferase [PF05958.14]; N-6 DNA Methylase [PF02384.19]	VOG06731	sp|P14751|MTR1_CERSP Type II methyltransferase M.RsrI; XhXp	Xp;Xh	0	False	
QGNH01001305.1_31	QGNH01001305.1	QGNH01001305.1	31	24799	25194	-1	E																		0	False	
QGNH01001305.1_32	QGNH01001305.1	QGNH01001305.1	32	25257	26381	-1	D	YP_009217915.1	YP_009217915.1 radical SAM domain protein (endogenous virus) [Clostridium phage phiCT453B]	False	0.274	121.0	6.487e-28								Radical SAM superfamily [PF04055.24]				0	False	
QGNH01001305.1_33	QGNH01001305.1	QGNH01001305.1	33	26378	26632	-1	E																		0	False	
QGNH01001305.1_34	QGNH01001305.1	QGNH01001305.1	34	26748	27203	-1	E																		0	False	
QGNH01001305.1_35	QGNH01001305.1	QGNH01001305.1	35	27315	27698	1	E																		0	False	
QGNH01001305.1_36	QGNH01001305.1	QGNH01001305.1	36	27785	28042	-1	E																		0	False	
QGNH01001305.1_37	QGNH01001305.1	QGNH01001305.1	37	28165	28341	-1	E																		0	False	
QGNH01001305.1_38	QGNH01001305.1	QGNH01001305.1	38	28679	29140	1	E																		0	False	
QGNH01001305.1_39	QGNH01001305.1	QGNH01001305.1	39	29059	32562	-1	E																		0	False	
QGNH01001305.1_40	QGNH01001305.1	QGNH01001305.1	40	32559	33083	-1	E																		0	False	
QGNH01001305.1_41	QGNH01001305.1	QGNH01001305.1	41	33083	33949	-1	E																		0	False	
QGNH01001305.1_42	QGNH01001305.1	QGNH01001305.1	42	33953	35746	-1	E																		0	False	
QGNH01001305.1_43	QGNH01001305.1	QGNH01001305.1	43	35749	36360	-1	E																		0	False	
QGNH01001305.1_44	QGNH01001305.1	QGNH01001305.1	44	36487	36954	-1	E																		0	False	
QGNH01001305.1_45	QGNH01001305.1	QGNH01001305.1	45	36958	37128	-1	E																		0	False	
QGNH01001305.1_46	QGNH01001305.1	QGNH01001305.1	46	37142	37528	-1	E																		0	False	
QGNH01001305.1_47	QGNH01001305.1	QGNH01001305.1	47	37568	37753	-1	E																		0	False	
QGNH01001305.1_48	QGNH01001305.1	QGNH01001305.1	48	37896	38468	-1	E																		0	False	F
QGNH01001305.1_49	QGNH01001305.1	QGNH01001305.1	49	38491	39336	-1	E																		0	False	F
QGNH01001305.1_50	QGNH01001305.1	QGNH01001305.1	50	39630	40193	-1	E																		0	False	F
QGNH01001305.1_51	QGNH01001305.1	QGNH01001305.1	51	40842	41231	1	E																		0	False	F
QGNH01001305.1_52	QGNH01001305.1	QGNH01001305.1	52	41296	41583	1	E																		0	False	F
QGNH01001305.1_53	QGNH01001305.1	QGNH01001305.1	53	41580	42980	1	E																		0	False	F
QGNH01001305.1_54	QGNH01001305.1	QGNH01001305.1	54	43051	43203	1	E																		0	False	F
