	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001757.1_1	QGNH01001757.1	QGNH01001757.1	1	2	160	-1	E											1	False	F
QGNH01001757.1_2	QGNH01001757.1	QGNH01001757.1	2	263	388	1	E											0	False	F
QGNH01001757.1_3	QGNH01001757.1	QGNH01001757.1	3	385	714	-1	E											0	False	F
QGNH01001757.1_4	QGNH01001757.1	QGNH01001757.1	4	711	872	-1	E											0	False	F
QGNH01001757.1_5	QGNH01001757.1	QGNH01001757.1	5	1211	1648	1	E											0	False	F
QGNH01001757.1_6	QGNH01001757.1	QGNH01001757.1	6	1857	2024	1	E											0	False	F
QGNH01001757.1_7	QGNH01001757.1	QGNH01001757.1	7	2031	2150	1	E											0	False	F
QGNH01001757.1_8	QGNH01001757.1	QGNH01001757.1	8	2137	2313	1	E											0	False	F
QGNH01001757.1_9	QGNH01001757.1	QGNH01001757.1	9	2297	2509	1	E											0	False	F
QGNH01001757.1_10	QGNH01001757.1	QGNH01001757.1	10	2509	4212	1	E											0	False	F
QGNH01001757.1_11	QGNH01001757.1	QGNH01001757.1	11	4212	4670	1	E	NP_958693.1	NP_958693.1 GNAT family N-acetyltransferase [Bordetella phage BPP-1]	False	0.323	79.0	3.467e-16					0	False	F
QGNH01001757.1_12	QGNH01001757.1	QGNH01001757.1	12	4667	5125	1	E	NP_958692.1	NP_958692.1 short tail fiber protein [Bordetella phage BPP-1]	False	0.465	122.0	4.593e-31		VOG01980	REFSEQ short tail fiber protein; Xu	Xu	0	False	F
QGNH01001757.1_13	QGNH01001757.1	QGNH01001757.1	13	5125	5418	1	E											0	False	
QGNH01001757.1_14	QGNH01001757.1	QGNH01001757.1	14	5418	5807	1	D	YP_010678253.1	YP_010678253.1 endonuclease VII [Arthrobacter phage Crewmate]	False	0.585	85.0	7.026e-19	Recombination endonuclease VII [PF02945.18]	VOG00650	sp|O64250|VG59_BPMD2 Gene 59 protein; Xu	Xu	0	False	
QGNH01001757.1_15	QGNH01001757.1	QGNH01001757.1	15	5809	7701	1	D	YP_007517703.1	YP_007517703.1 head-tail adaptor [Pelagibacter phage HTVC010P]	False	0.284	230.0	1.079e-61	Bacteriophage head to tail connecting protein [PF12236.11]	VOG00516	sp|P03728|PORTL_BPT7 Portal protein; XpXrXs	Xs;Xr;Xp	0	False	VF
QGNH01001757.1_16	QGNH01001757.1	QGNH01001757.1	16	7698	7886	1	E											0	False	F
QGNH01001757.1_17	QGNH01001757.1	QGNH01001757.1	17	7886	8116	1	E											0	False	F
QGNH01001757.1_18	QGNH01001757.1	QGNH01001757.1	18	8118	8510	1	E											0	False	F
QGNH01001757.1_19	QGNH01001757.1	QGNH01001757.1	19	8594	8815	1	E											0	False	F
QGNH01001757.1_20	QGNH01001757.1	QGNH01001757.1	20	8818	9360	1	E											0	False	F
QGNH01001757.1_21	QGNH01001757.1	QGNH01001757.1	21	9419	10165	1	E								VOG03646	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001757.1_22	QGNH01001757.1	QGNH01001757.1	22	10199	11248	1	E	YP_512264.1	YP_512264.1 major head protein [Escherichia phage phiV10]	False	0.29	135.0	6.98e-33					0	False	F
QGNH01001757.1_23	QGNH01001757.1	QGNH01001757.1	23	11261	11875	1	E											0	False	F
