	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
MZ334496.1_1	MZ334496	MZ334496.1	1	364	918	-1	D			YP_010357953.1	YP_010357953.1 HalOD1 domain-containing protein [Halorubrum tailed virus 10]	True	1.0	391.0	5.3260000000000006e-124								Halobacterial output domain 1 [PF18545.4]	VOG23910	REFSEQ HalOD1 domain-containing protein; Xu	Xu	0	False	F
MZ334496.1_2	MZ334496	MZ334496.1	2	1327	2103	1	E			YP_008058450.1	YP_008058450.1 terminase small subunit [Halorubrum tailed phage 5]	True	0.957	521.0	1.546e-167									VOG05559	REFSEQ terminase small subunit; Xu	Xu	0	False	F
MZ334496.1_3	MZ334496	MZ334496.1	3	2096	2359	1	E			YP_010357955.1	YP_010357955.1 hypothetical protein M1M36_gp003 [Halorubrum tailed virus 10]	False	0.984	183.0	1.2579999999999998e-53									VOG04981	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334496.1_4	MZ334496	MZ334496.1	4	2470	2577	1	E			YP_010358448.1	YP_010358448.1 hypothetical protein M1M41_gp003 [Halorubrum sodomense tailed virus 4]	False	0.898	68.0	1.013e-14									VOG23911	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334496.1_5	MZ334496	MZ334496.1	5	2580	2774	1	E			YP_010357957.1	YP_010357957.1 hypothetical protein M1M36_gp005 [Halorubrum tailed virus 10]	False	1.0	141.0	2.02e-39									VOG23913	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334496.1_6	MZ334496	MZ334496.1	6	3111	4802	1	E			YP_010357959.1	YP_010357959.1 terminase large subunit [Halorubrum tailed virus 10]	True	0.95	1125.0	0.0									VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
MZ334496.1_7	MZ334496	MZ334496.1	7	4817	6256	1	E			YP_008058456.1	YP_008058456.1 portal protein [Halorubrum tailed phage 5]	True	0.96	968.0	4.245e-318									VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	F
MZ334496.1_8	MZ334496	MZ334496.1	8	6259	6543	1	E			YP_008058457.1	YP_008058457.1 hypothetical protein M194_gp116 [Halorubrum tailed phage 5]	False	0.899	179.0	5.761e-52									VOG23915	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334496.1_9	MZ334496	MZ334496.1	9	6540	7304	1	E			YP_010357962.1	YP_010357962.1 head maturation protease [Halorubrum tailed virus 10]	True	0.966	518.0	1.163e-166									VOG14382	REFSEQ head maturation protease; Xu	Xu	0	False	
MZ334496.1_10	MZ334496	MZ334496.1	10	7311	7736	1	E			YP_010357963.1	YP_010357963.1 hypothetical protein M1M36_gp121 [Halorubrum tailed virus 10]	False	0.881	261.0	1.596e-79												0	False	
