	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_009603.1_1	NC_009603.1	NC_009603.1	1	1	771	-1	D			YP_001294761.1	YP_001294761.1 probable phage-family integrase [Microbacterium phage Min1]	True	0.96	519.0	6.805e-167								Phage integrase family [PF00589.25]	VOG00657	sp|P08320|VINT_BPP4 Integrase; Xr	Xr	0	False	VF
NC_009603.1_2	NC_009603.1	NC_009603.1	2	1066	1359	-1	D			YP_001294762.1	YP_001294762.1 probable c1 repressor [Microbacterium phage Min1]	False	0.912	187.0	6.3520000000000006e-55								Protein of unknown function (DUF739) [PF05339.14]; BetR domain [PF08667.13]				0	False	F
NC_009603.1_3	NC_009603.1	NC_009603.1	3	1542	1820	1	D			YP_001294763.1	YP_001294763.1 probable cro protein [Microbacterium phage Min1]	False	0.949	186.0	1.76e-54								Protein of unknown function (DUF739) [PF05339.14]				0	False	F
NC_009603.1_4	NC_009603.1	NC_009603.1	4	1937	2098	-1	E			YP_001294764.1	YP_001294764.1 hypothetical protein MPMin1_gp04 [Microbacterium phage Min1]	False	0.884	100.0	1.74e-25												0	False	F
NC_009603.1_5	NC_009603.1	NC_009603.1	5	2279	2986	1	E																				0	False	F
NC_009603.1_6	NC_009603.1	NC_009603.1	6	2983	3147	1	E			YP_001294767.1	YP_001294767.1 hypothetical protein MPMin1_gp07 [Microbacterium phage Min1]	False	0.913	106.0	2.157e-27												0	False	F
NC_009603.1_7	NC_009603.1	NC_009603.1	7	3210	3497	-1	E			YP_001294768.1	YP_001294768.1 hypothetical protein MPMin1_gp08 [Microbacterium phage Min1]	False	0.912	183.0	1.36e-53												0	False	F
NC_009603.1_8	NC_009603.1	NC_009603.1	8	3576	3737	1	E			YP_001294769.1	YP_001294769.1 hypothetical protein MPMin1_gp09 [Microbacterium phage Min1]	False	0.938	107.0	7.909e-28												0	False	F
NC_009603.1_9	NC_009603.1	NC_009603.1	9	3734	4495	1	C	K07741	anti-repressor protein	YP_001294770.1	YP_001294770.1 anti-repressor Ant [Microbacterium phage Min1]	True	0.95	501.0	1.175e-160								BRO family, N-terminal domain [PF02498.20]; Phage antirepressor protein KilAC domain [PF03374.17]	VOG01289	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_009603.1_10	NC_009603.1	NC_009603.1	10	4564	4818	1	E			YP_001294771.1	YP_001294771.1 hypothetical protein MPMin1_gp11 [Microbacterium phage Min1]	False	0.89	158.0	4.91e-45												0	False	F
