	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000723.1_1	QGNH01000723.1	QGNH01000723.1	1	2	70	-1	E											0	False	F
QGNH01000723.1_2	QGNH01000723.1	QGNH01000723.1	2	201	656	-1	E											0	False	F
QGNH01000723.1_3	QGNH01000723.1	QGNH01000723.1	3	705	1028	-1	E											0	False	F
QGNH01000723.1_4	QGNH01000723.1	QGNH01000723.1	4	1029	1688	-1	E											0	False	F
QGNH01000723.1_5	QGNH01000723.1	QGNH01000723.1	5	1706	3394	-1	E											0	False	F
QGNH01000723.1_6	QGNH01000723.1	QGNH01000723.1	6	3396	4499	-1	E											0	False	F
QGNH01000723.1_7	QGNH01000723.1	QGNH01000723.1	7	4513	4716	-1	E											0	False	F
QGNH01000723.1_8	QGNH01000723.1	QGNH01000723.1	8	4718	5143	-1	E											0	False	F
QGNH01000723.1_9	QGNH01000723.1	QGNH01000723.1	9	5147	5902	-1	E											0	False	
QGNH01000723.1_10	QGNH01000723.1	QGNH01000723.1	10	5902	6780	-1	E											0	False	
QGNH01000723.1_11	QGNH01000723.1	QGNH01000723.1	11	6925	7131	-1	E											0	False	
QGNH01000723.1_12	QGNH01000723.1	QGNH01000723.1	12	7146	8099	-1	E	NP_203462.1	NP_203462.1 major head protein [Myxococcus phage Mx8]	False	0.257	93.0	5.156e-19		VOG11300	REFSEQ major head protein; Xu	Xu	0	False	
QGNH01000723.1_13	QGNH01000723.1	QGNH01000723.1	13	8113	9282	-1	E											0	False	
QGNH01000723.1_14	QGNH01000723.1	QGNH01000723.1	14	9365	9550	-1	E											0	False	
QGNH01000723.1_15	QGNH01000723.1	QGNH01000723.1	15	9624	9962	-1	E											0	False	
QGNH01000723.1_16	QGNH01000723.1	QGNH01000723.1	16	9979	12117	-1	E								VOG02069	sp|Q9T1S9|PORTL_BPAPS Portal protein; XhXpXrXs	Xs;Xp;Xr;Xh	0	False	V
QGNH01000723.1_17	QGNH01000723.1	QGNH01000723.1	17	12133	12870	-1	E											0	False	
QGNH01000723.1_18	QGNH01000723.1	QGNH01000723.1	18	12867	13091	-1	E											0	False	
QGNH01000723.1_19	QGNH01000723.1	QGNH01000723.1	19	13297	15216	-1	E	YP_007877435.1	YP_007877435.1 large subunit terminase [Vibrio phage douglas 12A4]	False	0.169	76.0	6.073e-13		VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01000723.1_20	QGNH01000723.1	QGNH01000723.1	20	15217	15429	-1	E											0	False	
QGNH01000723.1_21	QGNH01000723.1	QGNH01000723.1	21	15816	16304	-1	E											0	False	
QGNH01000723.1_22	QGNH01000723.1	QGNH01000723.1	22	16285	16713	-1	E											0	False	
QGNH01000723.1_23	QGNH01000723.1	QGNH01000723.1	23	16722	18296	-1	E											0	False	
QGNH01000723.1_24	QGNH01000723.1	QGNH01000723.1	24	18369	19082	-1	E											0	False	
QGNH01000723.1_25	QGNH01000723.1	QGNH01000723.1	25	19082	20167	-1	E											0	False	
QGNH01000723.1_26	QGNH01000723.1	QGNH01000723.1	26	20358	20723	-1	E											0	False	
QGNH01000723.1_27	QGNH01000723.1	QGNH01000723.1	27	20720	20809	-1	E											0	False	
QGNH01000723.1_28	QGNH01000723.1	QGNH01000723.1	28	20806	21138	-1	E											0	False	F
QGNH01000723.1_29	QGNH01000723.1	QGNH01000723.1	29	21135	21359	-1	E											0	False	F
QGNH01000723.1_30	QGNH01000723.1	QGNH01000723.1	30	21575	22396	-1	E											0	False	F
QGNH01000723.1_31	QGNH01000723.1	QGNH01000723.1	31	23383	23580	1	E											0	False	F
QGNH01000723.1_32	QGNH01000723.1	QGNH01000723.1	32	23577	23774	1	E											0	False	F
QGNH01000723.1_33	QGNH01000723.1	QGNH01000723.1	33	23771	24280	1	E											0	False	F
QGNH01000723.1_34	QGNH01000723.1	QGNH01000723.1	34	24316	24975	1	E											0	False	F
QGNH01000723.1_35	QGNH01000723.1	QGNH01000723.1	35	24972	25484	1	E											0	False	F
QGNH01000723.1_36	QGNH01000723.1	QGNH01000723.1	36	25466	25729	1	E											0	False	F
QGNH01000723.1_37	QGNH01000723.1	QGNH01000723.1	37	25897	26019	1	E											0	False	F
