	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001462.1_1	QGNH01001462.1	QGNH01001462.1	1	2	244	-1	E													0	False	F
QGNH01001462.1_2	QGNH01001462.1	QGNH01001462.1	2	267	824	-1	E													0	False	F
QGNH01001462.1_3	QGNH01001462.1	QGNH01001462.1	3	833	1162	-1	E													0	False	F
QGNH01001462.1_4	QGNH01001462.1	QGNH01001462.1	4	1165	1443	-1	E													0	False	F
QGNH01001462.1_5	QGNH01001462.1	QGNH01001462.1	5	1454	3580	-1	E													0	False	F
QGNH01001462.1_6	QGNH01001462.1	QGNH01001462.1	6	3709	3936	1	E													0	False	F
QGNH01001462.1_7	QGNH01001462.1	QGNH01001462.1	7	3958	4140	1	E													0	False	F
QGNH01001462.1_8	QGNH01001462.1	QGNH01001462.1	8	4140	4376	1	E													0	False	F
QGNH01001462.1_9	QGNH01001462.1	QGNH01001462.1	9	4378	4566	-1	E													0	False	F
QGNH01001462.1_10	QGNH01001462.1	QGNH01001462.1	10	4648	6075	-1	E													0	False	F
QGNH01001462.1_11	QGNH01001462.1	QGNH01001462.1	11	6072	7580	-1	E													0	False	
QGNH01001462.1_12	QGNH01001462.1	QGNH01001462.1	12	7580	8188	-1	E													0	False	
QGNH01001462.1_13	QGNH01001462.1	QGNH01001462.1	13	8191	8673	-1	E													0	False	
QGNH01001462.1_14	QGNH01001462.1	QGNH01001462.1	14	8673	11540	-1	D			YP_007517711.1	YP_007517711.1 tail protein [Pelagibacter phage HTVC010P]	False	0.256	62.0	2.313e-08	Ubiquitin-activating enzyme E1 FCCH domain [PF16190.8]				0	False	
QGNH01001462.1_15	QGNH01001462.1	QGNH01001462.1	15	11541	12206	-1	E													0	False	
QGNH01001462.1_16	QGNH01001462.1	QGNH01001462.1	16	12217	12402	-1	E													0	False	
QGNH01001462.1_17	QGNH01001462.1	QGNH01001462.1	17	12399	13499	-1	E													0	False	
QGNH01001462.1_18	QGNH01001462.1	QGNH01001462.1	18	13499	13873	-1	E													0	False	
QGNH01001462.1_19	QGNH01001462.1	QGNH01001462.1	19	13923	14939	-1	E													0	False	
QGNH01001462.1_20	QGNH01001462.1	QGNH01001462.1	20	14951	15901	-1	E													0	False	
QGNH01001462.1_21	QGNH01001462.1	QGNH01001462.1	21	15917	16657	-1	E													0	False	
QGNH01001462.1_22	QGNH01001462.1	QGNH01001462.1	22	16803	17165	-1	E													0	False	
QGNH01001462.1_23	QGNH01001462.1	QGNH01001462.1	23	17165	17710	-1	E													0	False	
QGNH01001462.1_24	QGNH01001462.1	QGNH01001462.1	24	17703	17906	-1	E													0	False	
QGNH01001462.1_25	QGNH01001462.1	QGNH01001462.1	25	17919	19916	-1	D			YP_005098411.1	YP_005098411.1 portal protein [Erwinia phage PEp14]	False	0.164	72.0	1.817e-11	Phage P22-like portal protein [PF16510.8]	VOG02069	sp|Q9T1S9|PORTL_BPAPS Portal protein; XhXpXrXs	Xp;Xs;Xh;Xr	0	False	VF
QGNH01001462.1_26	QGNH01001462.1	QGNH01001462.1	26	19953	20246	-1	E													0	False	F
QGNH01001462.1_27	QGNH01001462.1	QGNH01001462.1	27	20243	20437	-1	E													0	False	F
QGNH01001462.1_28	QGNH01001462.1	QGNH01001462.1	28	20440	20625	-1	E													0	False	F
QGNH01001462.1_29	QGNH01001462.1	QGNH01001462.1	29	20625	21743	-1	C	K06909	phage terminase large subunit	YP_010668053.1	YP_010668053.1 terminase large subunit [Alteromonas phage ZP6]	False	0.395	256.0	8.043e-74		VOG30053	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001462.1_30	QGNH01001462.1	QGNH01001462.1	30	21856	22275	-1	E													0	False	F
QGNH01001462.1_31	QGNH01001462.1	QGNH01001462.1	31	22262	23500	-1	D			YP_009147004.1	YP_009147004.1 DNA methyltransferase [Aurantimonas phage AmM-1]	False	0.377	267.0	1.002e-76	DNA methylase [PF01555.21]; ParB/Sulfiredoxin domain [PF02195.21]	VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xp;Xh	0	False	F
QGNH01001462.1_32	QGNH01001462.1	QGNH01001462.1	32	23759	23878	1	E													0	False	F
