	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000597.1_1	QGNH01000597.1	QGNH01000597.1	1	1	267	-1	D									PD-(D/E)XK nuclease superfamily [PF12705.10]				0	False	F
QGNH01000597.1_2	QGNH01000597.1	QGNH01000597.1	2	264	1475	-1	E			YP_010653995.1	YP_010653995.1 RecT-like ssDNA binding protein [Gordonia phage Powerball]	False	0.215	71.0	1.183e-11		VOG08192	sp|P03698|VBET_LAMBD Recombination protein bet; Xr	Xr	0	False	VF
QGNH01000597.1_3	QGNH01000597.1	QGNH01000597.1	3	1567	1836	-1	E													0	False	F
QGNH01000597.1_4	QGNH01000597.1	QGNH01000597.1	4	1877	1990	-1	E													0	False	F
QGNH01000597.1_5	QGNH01000597.1	QGNH01000597.1	5	1987	2157	-1	E													0	False	F
QGNH01000597.1_6	QGNH01000597.1	QGNH01000597.1	6	2157	2336	-1	E													0	False	F
QGNH01000597.1_7	QGNH01000597.1	QGNH01000597.1	7	2437	2667	-1	E													0	False	F
QGNH01000597.1_8	QGNH01000597.1	QGNH01000597.1	8	2783	2905	-1	E													0	False	F
QGNH01000597.1_9	QGNH01000597.1	QGNH01000597.1	9	2902	3048	-1	E													0	False	F
QGNH01000597.1_10	QGNH01000597.1	QGNH01000597.1	10	4454	4693	1	E													0	False	F
QGNH01000597.1_11	QGNH01000597.1	QGNH01000597.1	11	4707	4934	1	E													0	False	F
QGNH01000597.1_12	QGNH01000597.1	QGNH01000597.1	12	5132	5326	1	E													0	False	
QGNH01000597.1_13	QGNH01000597.1	QGNH01000597.1	13	5504	5716	1	E													0	False	
QGNH01000597.1_14	QGNH01000597.1	QGNH01000597.1	14	5718	6083	1	C	K04078	chaperonin GroES							Chaperonin 10 Kd subunit [PF00166.24]				0	False	
QGNH01000597.1_15	QGNH01000597.1	QGNH01000597.1	15	6086	6400	1	E													0	False	
QGNH01000597.1_16	QGNH01000597.1	QGNH01000597.1	16	6400	6678	1	E													0	False	
QGNH01000597.1_17	QGNH01000597.1	QGNH01000597.1	17	6675	7211	1	E													0	False	
QGNH01000597.1_18	QGNH01000597.1	QGNH01000597.1	18	7156	7560	1	E													0	False	
QGNH01000597.1_19	QGNH01000597.1	QGNH01000597.1	19	7548	7772	1	E													0	False	
QGNH01000597.1_20	QGNH01000597.1	QGNH01000597.1	20	7733	7888	1	E													0	False	
QGNH01000597.1_21	QGNH01000597.1	QGNH01000597.1	21	7889	8182	1	E													0	False	
