locus_tag	ftype	length_bp	gene	EC_number	COG	product
GLPCDHGI_00001	CDS	1356	N			Nucleoprotein
GLPCDHGI_00002	CDS	717				hypothetical protein
GLPCDHGI_00003	CDS	483				hypothetical protein
GLPCDHGI_00004	CDS	474				hypothetical protein
GLPCDHGI_00005	CDS	507				hypothetical protein
GLPCDHGI_00006	CDS	486				hypothetical protein
GLPCDHGI_00007	CDS	660				hypothetical protein
GLPCDHGI_00008	CDS	1902				hypothetical protein
GLPCDHGI_00009	CDS	342				hypothetical protein
GLPCDHGI_00010	CDS	6330	L			RNA-directed RNA polymerase L
