locus_tag	ftype	length_bp	gene	EC_number	COG	product
LFEMGNJB_00001	CDS	525	gap	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
LFEMGNJB_00002	CDS	1521	nuoN_1	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
LFEMGNJB_00003	CDS	1506	nuoM_1	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
LFEMGNJB_00004	CDS	1881	nuoL_1	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
LFEMGNJB_00005	CDS	300		7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit 11
LFEMGNJB_00006	CDS	804				hypothetical protein
LFEMGNJB_00007	CDS	429	nuoI_1	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
LFEMGNJB_00008	CDS	1218	nuoH_1	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
LFEMGNJB_00009	CDS	2301	nuoG_1	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
LFEMGNJB_00010	CDS	1317	nuoF_1	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
LFEMGNJB_00011	CDS	723	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
LFEMGNJB_00012	CDS	1293	nuoD	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit D
LFEMGNJB_00013	CDS	654	nuoC	7.1.1.-	COG0852	NADH-quinone oxidoreductase subunit C
LFEMGNJB_00014	CDS	555	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
LFEMGNJB_00015	CDS	378	nuoA	7.1.1.-	COG0838	NADH-quinone oxidoreductase subunit A
LFEMGNJB_00016	CDS	402			COG0784	putative response regulatory protein
LFEMGNJB_00017	CDS	537	yceI			Protein YceI
LFEMGNJB_00018	CDS	402				hypothetical protein
LFEMGNJB_00019	CDS	342				hypothetical protein
LFEMGNJB_00020	CDS	999				hypothetical protein
LFEMGNJB_00021	CDS	1239	carC_1	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
LFEMGNJB_00022	CDS	618				hypothetical protein
LFEMGNJB_00023	CDS	897	ccl	4.1.3.46	COG0119	(R)-citramalyl-CoA lyase
LFEMGNJB_00024	CDS	1200	smtB_1	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
LFEMGNJB_00025	CDS	1176				hypothetical protein
LFEMGNJB_00026	CDS	1092	hmgA	1.13.11.5	COG3508	Homogentisate 1,2-dioxygenase
LFEMGNJB_00027	CDS	972	qorA_1	1.6.5.5	COG0604	Quinone oxidoreductase 1
LFEMGNJB_00028	CDS	522	bar_1	2.3.1.183		Phosphinothricin N-acetyltransferase
LFEMGNJB_00029	CDS	1206	caiA_1	1.3.8.13		Crotonobetainyl-CoA reductase
LFEMGNJB_00030	CDS	1410	caiA_2	1.3.8.13		Crotonobetainyl-CoA reductase
LFEMGNJB_00031	CDS	780	hisN	3.1.3.15	COG0483	Histidinol-phosphatase
LFEMGNJB_00032	CDS	330				hypothetical protein
LFEMGNJB_00033	CDS	1173				putative PPE family protein PPE51
LFEMGNJB_00034	CDS	792				Universal stress protein
LFEMGNJB_00035	CDS	651	devR_1		COG2197	DNA-binding transcriptional activator DevR/DosR
LFEMGNJB_00036	CDS	1371	fprA	1.18.1.2	COG0493	NADPH-ferredoxin reductase FprA
LFEMGNJB_00037	CDS	1119	prfB		COG1186	Peptide chain release factor 2
LFEMGNJB_00038	CDS	996				hypothetical protein
LFEMGNJB_00039	CDS	480				hypothetical protein
LFEMGNJB_00040	CDS	690	ftsE		COG2884	Cell division ATP-binding protein FtsE
LFEMGNJB_00041	CDS	894	ftsX		COG2177	Cell division protein FtsX
LFEMGNJB_00042	CDS	510	smpB		COG0691	SsrA-binding protein
LFEMGNJB_00043	CDS	747				hypothetical protein
LFEMGNJB_00044	CDS	846				hypothetical protein
LFEMGNJB_00045	CDS	963				hypothetical protein
LFEMGNJB_00046	tmRNA	366	ssrA			transfer-messenger RNA, SsrA
LFEMGNJB_00047	CDS	1002		1.3.1.103		2-haloacrylate reductase
LFEMGNJB_00048	CDS	1302	bbsG_1	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
LFEMGNJB_00049	CDS	597				hypothetical protein
LFEMGNJB_00050	CDS	1032				hypothetical protein
LFEMGNJB_00051	CDS	765	tsaC1	1.2.1.62		4-formylbenzenesulfonate dehydrogenase TsaC1/TsaC2
LFEMGNJB_00052	CDS	468				hypothetical protein
LFEMGNJB_00053	CDS	795	fadJ_1	5.1.2.3		Fatty acid oxidation complex subunit alpha
LFEMGNJB_00054	CDS	909	yedI		COG2354	Inner membrane protein YedI
LFEMGNJB_00055	CDS	1461	mviN_1		COG0728	putative peptidoglycan biosynthesis protein MviN
LFEMGNJB_00056	CDS	1191	lipY_1	3.1.1.3		Triacylglycerol lipase
LFEMGNJB_00057	CDS	483			COG1733	putative HTH-type transcriptional regulator
LFEMGNJB_00058	CDS	1125	hsaA_1	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
LFEMGNJB_00059	CDS	966		1.-.-.-		Putative coenzyme F420-dependent oxidoreductase
LFEMGNJB_00060	CDS	1017	yfmJ_1	1.-.-.-	COG2130	Putative NADP-dependent oxidoreductase YfmJ
LFEMGNJB_00061	CDS	354				hypothetical protein
LFEMGNJB_00062	CDS	1710	murQ	4.2.1.126		N-acetylmuramic acid 6-phosphate etherase
LFEMGNJB_00063	CDS	1533	yfeW_1	3.4.16.4	COG1680	Putative D-alanyl-D-alanine carboxypeptidase
LFEMGNJB_00064	CDS	735				hypothetical protein
LFEMGNJB_00065	CDS	357				hypothetical protein
LFEMGNJB_00066	CDS	1857				hypothetical protein
LFEMGNJB_00067	CDS	1437	glnA1_1	6.3.1.2	COG0174	Glutamine synthetase
LFEMGNJB_00068	CDS	684				hypothetical protein
LFEMGNJB_00069	CDS	468				hypothetical protein
LFEMGNJB_00070	CDS	237				hypothetical protein
LFEMGNJB_00071	CDS	597				hypothetical protein
LFEMGNJB_00072	CDS	252				hypothetical protein
LFEMGNJB_00073	CDS	663				hypothetical protein
LFEMGNJB_00074	CDS	693				hypothetical protein
LFEMGNJB_00075	CDS	396				hypothetical protein
LFEMGNJB_00076	CDS	828			COG2141	putative protein
LFEMGNJB_00077	CDS	1491		1.18.1.2		Ferredoxin--NADP reductase
LFEMGNJB_00078	CDS	1473	betB_1	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
LFEMGNJB_00079	CDS	801				hypothetical protein
LFEMGNJB_00080	CDS	810		1.1.1.-		Putative short-chain type dehydrogenase/reductase/MSMEI_5872
LFEMGNJB_00081	CDS	831		1.-.-.-		putative oxidoreductase
LFEMGNJB_00082	CDS	594				hypothetical protein
LFEMGNJB_00083	CDS	1464	selO	2.7.7.-	COG0397	Protein adenylyltransferase SelO
LFEMGNJB_00084	CDS	567				hypothetical protein
LFEMGNJB_00085	CDS	282				hypothetical protein
LFEMGNJB_00086	CDS	876				hypothetical protein
LFEMGNJB_00087	CDS	936				hypothetical protein
LFEMGNJB_00088	CDS	717				putative protein
LFEMGNJB_00089	CDS	1257				hypothetical protein
LFEMGNJB_00090	CDS	357				hypothetical protein
LFEMGNJB_00091	CDS	873			COG2141	putative protein
LFEMGNJB_00092	CDS	630	mbtK	2.3.1.-	COG1670	Lysine N-acyltransferase MbtK
LFEMGNJB_00093	CDS	369	crcB			Putative fluoride ion transporter CrcB
LFEMGNJB_00094	CDS	399	crcB1		COG0239	Putative fluoride ion transporter CrcB 1
LFEMGNJB_00095	CDS	1662	pgm	5.4.2.2	COG0033	Phosphoglucomutase
LFEMGNJB_00096	CDS	1131	mdtG			Multidrug resistance protein MdtG
LFEMGNJB_00097	tRNA	76				tRNA-Ala(ggc)
LFEMGNJB_00098	CDS	1155				hypothetical protein
LFEMGNJB_00099	CDS	1059		1.14.99.15		Cytochrome p450 CYP199A2
LFEMGNJB_00100	CDS	810		3.2.1.17		Putative peptidoglycan hydrolase
LFEMGNJB_00101	CDS	1407				hypothetical protein
LFEMGNJB_00102	CDS	345				hypothetical protein
LFEMGNJB_00103	CDS	486				hypothetical protein
LFEMGNJB_00104	CDS	624				hypothetical protein
LFEMGNJB_00105	CDS	900			COG2141	putative protein
LFEMGNJB_00106	CDS	738	gdhI_1	1.1.1.47	COG1028	Glucose 1-dehydrogenase 1
LFEMGNJB_00107	CDS	822				hypothetical protein
LFEMGNJB_00108	CDS	1410	geoB_1	1.2.1.86		Geranial dehydrogenase
LFEMGNJB_00109	CDS	1266		1.14.13.239		Carnitine monooxygenase oxygenase subunit
LFEMGNJB_00110	CDS	330				hypothetical protein
LFEMGNJB_00111	CDS	1248			COG1228	putative protein
LFEMGNJB_00112	CDS	477				hypothetical protein
LFEMGNJB_00113	CDS	321	hmp_1	1.14.15.30	COG1018	3-ketosteroid-9-alpha-monooxygenase, ferredoxin reductase component
LFEMGNJB_00114	CDS	705	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
LFEMGNJB_00115	CDS	1269		1.14.13.239		Carnitine monooxygenase oxygenase subunit
LFEMGNJB_00116	CDS	336				hypothetical protein
LFEMGNJB_00117	CDS	846	sdpA	1.14.11.43		(S)-phenoxypropionate/alpha-ketoglutarate-dioxygenase
LFEMGNJB_00118	CDS	312				hypothetical protein
LFEMGNJB_00119	CDS	912				hypothetical protein
LFEMGNJB_00120	CDS	957	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
LFEMGNJB_00121	CDS	804	adc	4.1.1.4		acetoacetate decarboxylase
LFEMGNJB_00122	CDS	1215				hypothetical protein
LFEMGNJB_00123	CDS	1281				hypothetical protein
LFEMGNJB_00124	CDS	3069				hypothetical protein
LFEMGNJB_00125	CDS	1152				putative PPE family protein PPE51
LFEMGNJB_00126	CDS	282				hypothetical protein
LFEMGNJB_00127	CDS	1497	PE3_1			PE family protein PE3
LFEMGNJB_00128	CDS	807	fadH	1.3.1.34	COG1028	putative 2,4-dienoyl-CoA reductase
LFEMGNJB_00129	CDS	2520	malP	2.4.1.1	COG0058	Maltodextrin phosphorylase
LFEMGNJB_00130	CDS	840				hypothetical protein
LFEMGNJB_00131	CDS	1497	mdtD_1			Putative multidrug resistance protein MdtD
LFEMGNJB_00132	CDS	2367	mmpL3_1		COG2409	Trehalose monomycolate exporter MmpL3
LFEMGNJB_00133	CDS	462				hypothetical protein
