	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000102.1_1	QGNH01000102.1	QGNH01000102.1	1	3	347	-1	D																ABC-2 type transporter [PF01061.27]				0	False	F
QGNH01000102.1_2	QGNH01000102.1	QGNH01000102.1	2	839	1723	1	D			YP_001468722.1	YP_001468722.1 peptidoglycan DD-metalloendopeptidase family protein [Listeria phage B054]	False	0.374	115.0	7.526e-27	MER0051338	M23B	MER0051338 - Mername-AA292 peptidase (Solibacter usitatus) [M23.009]#M23B#{peptidase unit: 157-288}~source EAM60299~	False	0.683	178.0	6.124e-48	Peptidase family M23 [PF01551.25]				0	False	PF
QGNH01000102.1_3	QGNH01000102.1	QGNH01000102.1	3	1730	2671	1	C	K22757	glutaminyl-peptide cyclotransferase [EC:2.3.2.5]														Glutamine cyclotransferase [PF05096.15]				0	False	F
QGNH01000102.1_4	QGNH01000102.1	QGNH01000102.1	4	2725	4344	1	D																Carboxypeptidase regulatory-like domain [PF13620.9]				0	False	F
QGNH01000102.1_5	QGNH01000102.1	QGNH01000102.1	5	4341	5870	1	D																Carboxypeptidase regulatory-like domain [PF13620.9]; CarboxypepD_reg-like domain [PF13715.9]				0	False	F
QGNH01000102.1_6	QGNH01000102.1	QGNH01000102.1	6	5898	6089	-1	C	K07063	uncharacterized protein														PIN domain [PF13470.9]				0	False	
QGNH01000102.1_7	QGNH01000102.1	QGNH01000102.1	7	6089	6409	-1	D																Ribbon-helix-helix domain [PF16762.8]				0	False	
QGNH01000102.1_8	QGNH01000102.1	QGNH01000102.1	8	6425	8086	1	D																Protein of unknown function (DUF3738) [PF12543.11]				0	False	
QGNH01000102.1_9	QGNH01000102.1	QGNH01000102.1	9	8164	8400	-1	E																				0	False	
QGNH01000102.1_10	QGNH01000102.1	QGNH01000102.1	10	8560	9084	1	D			YP_010668169.1	YP_010668169.1 C-5 cytosine-specific DNA methylase family protein [Burkholderia phage BgManors32]	False	0.735	107.0	1.671e-25								C-5 cytosine-specific DNA methylase [PF00145.20]				0	False	
QGNH01000102.1_11	QGNH01000102.1	QGNH01000102.1	11	9246	9647	1	C	K03111	single-strand DNA-binding protein	YP_009816971.1	YP_009816971.1 single strand DNA binding protein [Salmonella phage Lumpael]	False	0.539	117.0	9.104000000000001e-30								Single-strand binding protein family [PF00436.28]	VOG00906	sp|O21902|SSB_BPLSK SSB protein; Xh	Xh	0	False	
QGNH01000102.1_12	QGNH01000102.1	QGNH01000102.1	12	9660	9947	1	E																				0	False	
QGNH01000102.1_13	QGNH01000102.1	QGNH01000102.1	13	9940	10287	1	E																				0	False	
QGNH01000102.1_14	QGNH01000102.1	QGNH01000102.1	14	10287	11885	1	D			YP_004421762.1	YP_004421762.1 DNA methylase [Synechococcus phage S-CBS3]	False	0.318	220.0	3.087e-59								SNF2-related domain [PF00176.26]; Helicase conserved C-terminal domain [PF00271.34]	VOG00205	sp|Q9T1Q7|VP41_BPAPS Putative protein p41; Xu	Xu	0	False	
QGNH01000102.1_15	QGNH01000102.1	QGNH01000102.1	15	11882	12133	1	E																				0	False	
QGNH01000102.1_16	QGNH01000102.1	QGNH01000102.1	16	12130	12507	1	D			YP_010679826.1	YP_010679826.1 ribonucleotide reductase NrdA-like [Bacillus phage vB_BanS_Sophrita]	False	0.612	113.0	2.08e-28								Domain of unknown function (DUF4326) [PF14216.9]				0	False	
QGNH01000102.1_17	QGNH01000102.1	QGNH01000102.1	17	12504	13442	1	D			YP_009956949.1	YP_009956949.1 site-specific DNA-methyltransferase [Mycobacterium phage Fancypants]	False	0.461	227.0	1.333e-64								DNA methylase [PF01555.21]	VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xh;Xp	0	False	
QGNH01000102.1_18	QGNH01000102.1	QGNH01000102.1	18	13655	14263	1	D																Protein of unknown function  DUF134 [PF02001.19]; Sigma-70, region 4 [PF04545.19]				0	False	
QGNH01000102.1_19	QGNH01000102.1	QGNH01000102.1	19	14263	14580	1	E																				0	False	
QGNH01000102.1_20	QGNH01000102.1	QGNH01000102.1	20	14580	14753	1	E																				0	False	
QGNH01000102.1_21	QGNH01000102.1	QGNH01000102.1	21	15684	16082	1	D																NinB protein [PF05772.15]				0	False	
QGNH01000102.1_22	QGNH01000102.1	QGNH01000102.1	22	16079	16294	1	E																				0	False	
QGNH01000102.1_23	QGNH01000102.1	QGNH01000102.1	23	16249	16587	1	D																Protein of unknown function (DUF968) [PF06147.14]; Recombination enhancement, RecA-dependent nuclease [PF16786.8]; Putative HNHc nuclease [PF16784.8]				0	False	
QGNH01000102.1_24	QGNH01000102.1	QGNH01000102.1	24	16706	17251	1	E																				0	False	
QGNH01000102.1_25	QGNH01000102.1	QGNH01000102.1	25	17251	19206	1	D			YP_009797490.1	YP_009797490.1 terminase large subunit [Faecalibacterium phage FP_Toutatis]	False	0.348	336.0	4.4400000000000003e-97								Terminase large subunit gpA, endonuclease domain [PF20454.1]; Phage terminase large subunit gpA, ATPase domain [PF05876.15]	VOG00695	sp|P03708|TERL_LAMBD Terminase, large subunit; XhXr	Xh;Xr	0	False	V
QGNH01000102.1_26	QGNH01000102.1	QGNH01000102.1	26	19206	19442	1	E																				0	False	
QGNH01000102.1_27	QGNH01000102.1	QGNH01000102.1	27	19442	21025	1	D			YP_007112480.1	YP_007112480.1 portal protein [Vibrio phage vB_VpaM_MAR]	False	0.321	230.0	7.233000000000001e-63								Phage portal protein, lambda family [PF05136.16]	VOG01401	sp|P36272|PORTL_BPP21 Portal protein B; XpXrXs	Xs;Xp;Xr	0	False	V
QGNH01000102.1_28	QGNH01000102.1	QGNH01000102.1	28	21022	22212	1	D			YP_006585.1	YP_006585.1 head maturation protease [Klebsiella phage phiKO2]	False	0.386	184.0	7.802e-49	MER0063353	S49B	MER0063353 - protein C (bacteriophage lambda) (Methylococcus capsulatus) [S49.003]#S49B#{peptidase unit: 91-286}~source YP_115065~	False	0.537	190.0	1.427e-50	Peptidase family S49 [PF01343.21]	VOG07465	sp|P03711|SCAF_LAMBD Capsid assembly protease C; XhXs	Xs;Xh	0	False	VP
QGNH01000102.1_29	QGNH01000102.1	QGNH01000102.1	29	22216	22608	1	D																Bacteriophage lambda head decoration protein D [PF02924.17]				0	False	
QGNH01000102.1_30	QGNH01000102.1	QGNH01000102.1	30	22633	23697	1	D			YP_007112483.1	YP_007112483.1 major head protein [Vibrio phage vB_VpaM_MAR]	False	0.288	148.0	4.511e-37								Phage major capsid protein E [PF03864.18]	VOG01069	sp|D6RRG1|CAPSD_BPKPP Major capsid protein; XhXs	Xs;Xh	0	False	V
QGNH01000102.1_31	QGNH01000102.1	QGNH01000102.1	31	23764	24084	1	E																				0	False	
QGNH01000102.1_32	QGNH01000102.1	QGNH01000102.1	32	24084	24572	1	E																				0	False	
QGNH01000102.1_33	QGNH01000102.1	QGNH01000102.1	33	24572	24718	1	E																				0	False	
QGNH01000102.1_34	QGNH01000102.1	QGNH01000102.1	34	24722	25735	1	E																				0	False	
QGNH01000102.1_35	QGNH01000102.1	QGNH01000102.1	35	25848	26486	1	E																				0	False	
QGNH01000102.1_36	QGNH01000102.1	QGNH01000102.1	36	26720	26938	1	E																				0	False	
QGNH01000102.1_37	QGNH01000102.1	QGNH01000102.1	37	27168	27371	1	E																				0	False	
QGNH01000102.1_38	QGNH01000102.1	QGNH01000102.1	38	27372	30935	1	E			YP_009593492.1	YP_009593492.1 tail length tape measure protein [Paracoccus phage Shpa]	False	0.329	76.0	1.985e-12												0	False	
QGNH01000102.1_39	QGNH01000102.1	QGNH01000102.1	39	30936	31343	1	E																				0	False	
QGNH01000102.1_40	QGNH01000102.1	QGNH01000102.1	40	31347	34952	1	E																				0	False	
QGNH01000102.1_41	QGNH01000102.1	QGNH01000102.1	41	34952	38575	1	E																				0	False	
QGNH01000102.1_42	QGNH01000102.1	QGNH01000102.1	42	38606	39337	1	E																				0	False	
QGNH01000102.1_43	QGNH01000102.1	QGNH01000102.1	43	39347	39577	1	E																				0	False	
QGNH01000102.1_44	QGNH01000102.1	QGNH01000102.1	44	39588	40178	1	E																				0	False	
QGNH01000102.1_45	QGNH01000102.1	QGNH01000102.1	45	40183	40407	1	E																				0	False	
QGNH01000102.1_46	QGNH01000102.1	QGNH01000102.1	46	40400	40951	1	E																				0	False	
QGNH01000102.1_47	QGNH01000102.1	QGNH01000102.1	47	41029	41325	1	E																				0	False	
QGNH01000102.1_48	QGNH01000102.1	QGNH01000102.1	48	41325	42467	1	E																				0	False	
QGNH01000102.1_49	QGNH01000102.1	QGNH01000102.1	49	42468	42569	1	E																				0	False	
QGNH01000102.1_50	QGNH01000102.1	QGNH01000102.1	50	42566	42934	1	E																				0	False	
QGNH01000102.1_51	QGNH01000102.1	QGNH01000102.1	51	42931	43074	1	E																				0	False	
QGNH01000102.1_52	QGNH01000102.1	QGNH01000102.1	52	43071	43481	1	D			YP_009797565.1	YP_009797565.1 DUF5664 domain-containing protein [Faecalibacterium phage FP_oengus]	False	0.365	79.0	1.943e-16								dATP/dGTP diphosphohydrolase, N-terminal [PF18909.3]				0	False	
QGNH01000102.1_53	QGNH01000102.1	QGNH01000102.1	53	43478	43939	1	D																Nucleoside 2-deoxyribosyltransferase [PF05014.18]				0	False	
QGNH01000102.1_54	QGNH01000102.1	QGNH01000102.1	54	43940	44458	-1	E																				0	False	
QGNH01000102.1_55	QGNH01000102.1	QGNH01000102.1	55	44486	44794	-1	E																				0	False	
QGNH01000102.1_56	QGNH01000102.1	QGNH01000102.1	56	45202	45483	1	E																				0	False	
QGNH01000102.1_57	QGNH01000102.1	QGNH01000102.1	57	45474	45611	1	E																				0	False	
QGNH01000102.1_58	QGNH01000102.1	QGNH01000102.1	58	45604	45801	1	E																				0	False	
QGNH01000102.1_59	QGNH01000102.1	QGNH01000102.1	59	45794	46081	1	E																				0	False	
QGNH01000102.1_60	QGNH01000102.1	QGNH01000102.1	60	46242	46526	1	E																				0	False	
QGNH01000102.1_61	QGNH01000102.1	QGNH01000102.1	61	46523	47275	1	E			YP_010114593.1	YP_010114593.1 exonuclease [Flavobacterium phage vB_FspM_immuto_2-6A]	False	0.28	102.0	1.0819999999999998e-22												0	False	
QGNH01000102.1_62	QGNH01000102.1	QGNH01000102.1	62	47320	48429	1	E																				0	False	
QGNH01000102.1_63	QGNH01000102.1	QGNH01000102.1	63	48410	48808	1	E																				0	False	
QGNH01000102.1_64	QGNH01000102.1	QGNH01000102.1	64	48801	49070	1	E																				0	False	
QGNH01000102.1_65	QGNH01000102.1	QGNH01000102.1	65	49067	49900	1	E																				0	False	
QGNH01000102.1_66	QGNH01000102.1	QGNH01000102.1	66	49912	50142	1	E																				0	False	
QGNH01000102.1_67	QGNH01000102.1	QGNH01000102.1	67	50142	50651	1	E																				0	False	
QGNH01000102.1_68	QGNH01000102.1	QGNH01000102.1	68	50693	50977	1	E																				0	False	
