CCI88WCFB3	removeN	0:00:00.000328	FragGeneScan_JQGI01_HUD
CCI88WCFB3	removeN	0:00:00.000344	FragGeneScan_S17
CCI88WCFB3	removeN	0:00:00.046459	FragGeneScan_gsE_BIHB1217
CCI88WCFB3	removeN	0:00:00.023654	FragGeneScan_gsA_SM152B
CCI88WCFB3	removeN	0:00:00.022507	FragGeneScan_gsB_3841
CCI88WCFB3	removeN	0:00:00.048545	FragGeneScan_gsC_SM41
CCI88WCFB3	removeN	0:00:00.000325	FragGeneScan_gsD_SM51
CCI88WCFB3	removeN	0:00:00.013257	FragGeneScan_RW2_complete
CCI88WCFB3	removeN	0:00:00.013311	FragGeneScan_GIC31_complete
CCI88WCFB3	removeN	0:00:00.009811	FragGeneScan_SH31
CCI88WCFB3	findORF_fgs	0:00:00.000163	FragGeneScan_JQGI01_HUD
CCI88WCFB3	findORF_fgs	0:00:00.000255	FragGeneScan_gsD_SM51
CCI88WCFB3	findORF_fgs	0:00:00.000161	FragGeneScan_gsE_BIHB1217
CCI88WCFB3	findORF_fgs	0:00:00.000133	FragGeneScan_gsB_3841
CCI88WCFB3	findORF_fgs	0:00:00.000142	FragGeneScan_GIC31_complete
CCI88WCFB3	findORF_fgs	0:00:00.000168	FragGeneScan_SH31
CCI88WCFB3	findORF_fgs	0:00:00.000133	FragGeneScan_gsC_SM41
CCI88WCFB3	findORF_fgs	0:00:00.000134	FragGeneScan_gsA_SM152B
CCI88WCFB3	findORF_fgs	0:00:00.000134	FragGeneScan_RW2_complete
CCI88WCFB3	findORF_fgs	0:00:00.000148	FragGeneScan_S17
CCI88WCFB3	parseHmmer	0:00:48.916625	step_09-parse/FragGeneScan_GIC31_complete
CCI88WCFB3	createCountTables	0:00:00.000261	step_09-parse/FragGeneScan_GIC31_complete
CCI88WCFB3	parseHmmer	0:00:49.758527	step_09-parse/FragGeneScan_RW2_complete
CCI88WCFB3	createCountTables	0:00:00.000333	step_09-parse/FragGeneScan_RW2_complete
CCI88WCFB3	parseHmmer	0:00:49.742406	step_09-parse/FragGeneScan_SH31
CCI88WCFB3	createCountTables	0:00:00.000345	step_09-parse/FragGeneScan_SH31
CCI88WCFB3	parseHmmer	0:00:50.170137	step_09-parse/FragGeneScan_S17
CCI88WCFB3	createCountTables	0:00:00.000412	step_09-parse/FragGeneScan_S17
CCI88WCFB3	parseHmmer	0:00:56.489746	step_09-parse/FragGeneScan_JQGI01_HUD
CCI88WCFB3	createCountTables	0:00:00.000332	step_09-parse/FragGeneScan_JQGI01_HUD
CCI88WCFB3	parseHmmer	0:01:09.712778	step_09-parse/FragGeneScan_gsA_SM152B
CCI88WCFB3	createCountTables	0:00:00.000236	step_09-parse/FragGeneScan_gsA_SM152B
CCI88WCFB3	parseHmmer	0:01:11.017552	step_09-parse/FragGeneScan_gsD_SM51
CCI88WCFB3	createCountTables	0:00:00.000225	step_09-parse/FragGeneScan_gsD_SM51
CCI88WCFB3	parseHmmer	0:01:11.458660	step_09-parse/FragGeneScan_gsE_BIHB1217
CCI88WCFB3	createCountTables	0:00:00.000216	step_09-parse/FragGeneScan_gsE_BIHB1217
CCI88WCFB3	parseHmmer	0:01:11.823771	step_09-parse/FragGeneScan_gsC_SM41
CCI88WCFB3	createCountTables	0:00:00.000238	step_09-parse/FragGeneScan_gsC_SM41
CCI88WCFB3	parseHmmer	0:01:12.334133	step_09-parse/FragGeneScan_gsB_3841
CCI88WCFB3	createCountTables	0:00:00.000228	step_09-parse/FragGeneScan_gsB_3841
CCI88WCFB3	removeN	0:00:00.029387	FragGeneScan_gsE_BIHB1217
CCI88WCFB3	removeN	0:00:00.012813	FragGeneScan_RW2_complete
CCI88WCFB3	removeN	0:00:00.024179	FragGeneScan_gsC_SM41
CCI88WCFB3	removeN	0:00:00.016625	FragGeneScan_gsB_3841
CCI88WCFB3	removeN	0:00:00.021230	FragGeneScan_gsA_SM152B
CCI88WCFB3	removeN	0:00:00.010576	FragGeneScan_SH31
CCI88WCFB3	removeN	0:00:00.000371	FragGeneScan_S17
CCI88WCFB3	removeN	0:00:00.000322	FragGeneScan_JQGI01_HUD
CCI88WCFB3	removeN	0:00:00.007867	FragGeneScan_GIC31_complete
CCI88WCFB3	removeN	0:00:00.000335	FragGeneScan_gsD_SM51
CCI88WCFB3	findORF_fgs	0:00:00.000257	FragGeneScan_RW2_complete
CCI88WCFB3	findORF_fgs	0:00:00.000268	FragGeneScan_SH31
CCI88WCFB3	findORF_fgs	0:00:00.000193	FragGeneScan_gsA_SM152B
CCI88WCFB3	findORF_fgs	0:00:00.000172	FragGeneScan_gsE_BIHB1217
CCI88WCFB3	findORF_fgs	0:00:00.000163	FragGeneScan_gsB_3841
CCI88WCFB3	findORF_fgs	0:00:00.000146	FragGeneScan_gsC_SM41
CCI88WCFB3	findORF_fgs	0:00:00.000119	FragGeneScan_S17
CCI88WCFB3	findORF_fgs	0:00:00.000146	FragGeneScan_GIC31_complete
CCI88WCFB3	findORF_fgs	0:00:00.000120	FragGeneScan_JQGI01_HUD
CCI88WCFB3	findORF_fgs	0:00:00.000122	FragGeneScan_gsD_SM51
CCI88WCFB3	parseHmmer	0:00:48.085587	step_09-parse/FragGeneScan_GIC31_complete
CCI88WCFB3	createCountTables	0:00:00.000355	step_09-parse/FragGeneScan_GIC31_complete
CCI88WCFB3	parseHmmer	0:00:48.734046	step_09-parse/FragGeneScan_RW2_complete
CCI88WCFB3	createCountTables	0:00:00.000336	step_09-parse/FragGeneScan_RW2_complete
CCI88WCFB3	parseHmmer	0:00:48.827255	step_09-parse/FragGeneScan_SH31
