locus_tag	ftype	length_bp	gene	EC_number	COG	product
OGFFGGOI_00001	CDS	1947	gyrB	5.6.2.2		DNA gyrase subunit B
OGFFGGOI_00002	CDS	996	mtaA	2.1.1.246	COG0407	Methylcobamide:CoM methyltransferase MtaA
OGFFGGOI_00003	CDS	1287	asnS_1	6.1.1.22	COG0017	Asparagine--tRNA ligase
OGFFGGOI_00004	CDS	351				hypothetical protein
OGFFGGOI_00005	CDS	249				hypothetical protein
OGFFGGOI_00006	CDS	933				hypothetical protein
OGFFGGOI_00007	CDS	3657				hypothetical protein
OGFFGGOI_00008	CDS	1200				hypothetical protein
OGFFGGOI_00009	CDS	435	alaXM_1		COG2872	Alanyl-tRNA editing protein AlaX-M
OGFFGGOI_00010	CDS	1101	phnW_1	2.6.1.37		2-aminoethylphosphonate--pyruvate transaminase
OGFFGGOI_00011	CDS	900	gyaR	1.1.1.26		Glyoxylate reductase
OGFFGGOI_00012	CDS	1629	namA	1.6.99.1		NADPH dehydrogenase
OGFFGGOI_00013	CDS	1590			COG0533	putative bifunctional tRNA threonylcarbamoyladenosine biosynthesis protein
OGFFGGOI_00014	CDS	1314				hypothetical protein
OGFFGGOI_00015	CDS	894	pyrD	1.3.-.-		Dihydroorotate dehydrogenase
OGFFGGOI_00016	CDS	684	hydG	1.12.98.4	COG0543	Sulfhydrogenase 1 subunit gamma
OGFFGGOI_00017	CDS	222				hypothetical protein
OGFFGGOI_00018	tRNA	75				tRNA-Arg(tcg)
OGFFGGOI_00019	CDS	480	rhaD_1	1.1.1.377	COG1028	L-rhamnose 1-dehydrogenase (NADP(+))
OGFFGGOI_00020	CDS	267				hypothetical protein
OGFFGGOI_00021	CDS	513				hypothetical protein
OGFFGGOI_00022	CDS	759				hypothetical protein
OGFFGGOI_00023	CDS	732				hypothetical protein
OGFFGGOI_00024	CDS	1155	agl3	3.13.1.1	COG0451	UDP-sulfoquinovose synthase
OGFFGGOI_00025	CDS	726				hypothetical protein
OGFFGGOI_00026	CDS	600				hypothetical protein
OGFFGGOI_00027	CDS	321				hypothetical protein
OGFFGGOI_00028	CDS	828	menA_1	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
OGFFGGOI_00029	CDS	3651	pknD	2.7.11.1		Serine/threonine-protein kinase PknD
OGFFGGOI_00030	CDS	513				hypothetical protein
OGFFGGOI_00031	CDS	594				hypothetical protein
OGFFGGOI_00032	CDS	102				hypothetical protein
OGFFGGOI_00033	CDS	348				hypothetical protein
OGFFGGOI_00034	CDS	93				hypothetical protein
OGFFGGOI_00035	CDS	156				hypothetical protein
OGFFGGOI_00036	CDS	375				hypothetical protein
OGFFGGOI_00037	CDS	360				hypothetical protein
