	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001696.1_1	QGNH01001696.1	QGNH01001696.1	1	3	98	-1	E																				0	False	F
QGNH01001696.1_2	QGNH01001696.1	QGNH01001696.1	2	68	388	-1	E																				0	False	F
QGNH01001696.1_3	QGNH01001696.1	QGNH01001696.1	3	385	492	-1	E																				0	False	F
QGNH01001696.1_4	QGNH01001696.1	QGNH01001696.1	4	531	758	-1	D																KTSC domain [PF13619.9]				0	False	F
QGNH01001696.1_5	QGNH01001696.1	QGNH01001696.1	5	762	1046	-1	E																				0	False	F
QGNH01001696.1_6	QGNH01001696.1	QGNH01001696.1	6	1043	1234	-1	E																				0	False	F
QGNH01001696.1_7	QGNH01001696.1	QGNH01001696.1	7	1231	1422	-1	E																				0	False	F
QGNH01001696.1_8	QGNH01001696.1	QGNH01001696.1	8	1419	1553	-1	E																				0	False	F
QGNH01001696.1_9	QGNH01001696.1	QGNH01001696.1	9	1623	2051	-1	E																				0	False	F
QGNH01001696.1_10	QGNH01001696.1	QGNH01001696.1	10	2048	2383	-1	E																				0	False	F
QGNH01001696.1_11	QGNH01001696.1	QGNH01001696.1	11	2386	6885	-1	D			NP_203458.1	NP_203458.1 terminase large subunit [Myxococcus phage Mx8]	False	0.421	205.0	2.822e-51	MER0180392	N11	MER0180392 - family N11 unassigned peptide lyases (Methanoculleus marisnigri) [N11.UPW]#N11#{peptidase unit: 415-773}~source ABN57178~	False	142.0	4.195e-32	0.275		VOG00230	sp|O31952|YONF_BACSU SPbeta prophage-derived uncharacterized protein YonF; Xu	Xu	0	False	PF
QGNH01001696.1_12	QGNH01001696.1	QGNH01001696.1	12	7034	7219	-1	E																				0	False	
QGNH01001696.1_13	QGNH01001696.1	QGNH01001696.1	13	7260	7985	-1	C	K07474	phage terminase small subunit														Terminase small subunit [PF03592.19]				0	False	
QGNH01001696.1_14	QGNH01001696.1	QGNH01001696.1	14	8102	8383	1	E																				0	False	F
QGNH01001696.1_15	QGNH01001696.1	QGNH01001696.1	15	8495	8896	-1	E																				0	False	F
QGNH01001696.1_16	QGNH01001696.1	QGNH01001696.1	16	8896	9270	-1	E																				0	False	F
QGNH01001696.1_17	QGNH01001696.1	QGNH01001696.1	17	9270	9503	-1	D																Family of unknown function (DUF6582) [PF20223.1]				0	False	F
QGNH01001696.1_18	QGNH01001696.1	QGNH01001696.1	18	9514	9804	-1	E																				0	False	F
QGNH01001696.1_19	QGNH01001696.1	QGNH01001696.1	19	9808	9999	-1	E																				0	False	F
QGNH01001696.1_20	QGNH01001696.1	QGNH01001696.1	20	10090	10338	-1	E																				0	False	F
QGNH01001696.1_21	QGNH01001696.1	QGNH01001696.1	21	10441	10653	1	E																				0	False	F
QGNH01001696.1_22	QGNH01001696.1	QGNH01001696.1	22	10653	11012	1	E																				0	False	F
QGNH01001696.1_23	QGNH01001696.1	QGNH01001696.1	23	11159	11542	-1	E																				0	False	F
QGNH01001696.1_24	QGNH01001696.1	QGNH01001696.1	24	11539	11919	-1	E																				0	False	F
QGNH01001696.1_25	QGNH01001696.1	QGNH01001696.1	25	12265	13044	-1	D			YP_010660726.1	YP_010660726.1 hypothetical protein PP918_gp44 [Pseudomonas phage UFJF_PfDIW6]	False	0.372	68.0	2.025e-11								Protein of unknown function (DUF1376) [PF07120.14]	VOG02213	REFSEQ hypothetical protein; Xu	Xu	0	False	F
