locus_tag	ftype	length_bp	gene	EC_number	COG	product
EDJFKNGP_00001	CDS	177				hypothetical protein
EDJFKNGP_00002	CDS	171				Protein p56
EDJFKNGP_00003	CDS	261	1			DNA replication protein 1
EDJFKNGP_00004	CDS	1719	2	2.7.7.7		DNA polymerase
EDJFKNGP_00005	CDS	801	3			Primer terminal protein
EDJFKNGP_00006	CDS	375	5			Single-stranded DNA-binding protein
EDJFKNGP_00007	CDS	198				hypothetical protein
EDJFKNGP_00008	CDS	315	6			Histone-like protein p6
EDJFKNGP_00009	CDS	297	7			Capsid assembly scaffolding protein
EDJFKNGP_00010	CDS	1347	8			Major capsid protein
EDJFKNGP_00011	CDS	843				Capsid fiber protein
EDJFKNGP_00012	CDS	1800	9			Tail knob protein gp9
EDJFKNGP_00013	CDS	930				Portal protein
EDJFKNGP_00014	CDS	882				Proximal tail tube connector protein
EDJFKNGP_00015	CDS	2565				Pre-neck appendage protein
EDJFKNGP_00016	CDS	1095				Morphogenesis protein 1
EDJFKNGP_00017	CDS	396				hypothetical protein
EDJFKNGP_00018	CDS	777		3.2.1.17		Endolysin
EDJFKNGP_00019	CDS	999		3.6.4.-		DNA packaging protein
EDJFKNGP_00020	CDS	114				hypothetical protein
EDJFKNGP_00021	CDS	165				hypothetical protein
EDJFKNGP_00022	CDS	393				DNA replication protein 16.7
EDJFKNGP_00023	CDS	318				hypothetical protein
EDJFKNGP_00024	CDS	327				hypothetical protein
EDJFKNGP_00025	CDS	504				DNA replication protein 17
