locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
KC117376.1_1												Hypothetical
KC117376.1_2					phrog_9231	VOG05559	VOG:VOG05559	296	9e-111	362.0		REFSEQ terminase small subunit
KC117376.1_3												Hypothetical
KC117376.1_4												Hypothetical
KC117376.1_5												Hypothetical
KC117376.1_6												Hypothetical
KC117376.1_7												Hypothetical
KC117376.1_8		K21523	COG4373		phrog_9	VOG07294	COG:COG4373	591	7.8e-48	155.0		:
KC117376.1_9			COG5511		phrog_9232	VOG00562	PHROG:phrog_9232	506	1.6e-202	666.2		portal protein
KC117376.1_10												Hypothetical
KC117376.1_11												Hypothetical
KC117376.1_12					phrog_12121	VOG14381	VOG:VOG14381	179	1e-76	249.1		REFSEQ hypothetical protein
KC117376.1_13					phrog_3990	VOG01973	PHROG:phrog_3990	325	7.8e-88	287.3		major head protein
KC117376.1_14												Hypothetical
KC117376.1_15												Hypothetical
KC117376.1_16												Hypothetical
KC117376.1_17												Hypothetical
KC117376.1_18												Hypothetical
KC117376.1_19					phrog_12281	VOG04913	PHROG:phrog_12281	145	1.1e-66	216.3		tail tube protein
KC117376.1_20			COG3497		phrog_10244	VOG01001	PHROG:phrog_10244	438	9.5e-187	613.8		tail sheath
KC117376.1_21					phrog_12452	VOG14384	PHROG:phrog_12452	174	1.1e-87	284.7		tail tube protein
KC117376.1_22					phrog_14268	VOG04953	PHROG:phrog_14268	178	1.8e-79	257.6		tail assembly chaperone
KC117376.1_23					phrog_12163	VOG04953	PHROG:phrog_12163	90	3.7e-42	135.9		tail assembly chaperone
KC117376.1_24					phrog_14901	VOG14385	PHROG:phrog_14901	655	6.6e-284	935.5		tail length tape measure protein
KC117376.1_25												Hypothetical
KC117376.1_26												Hypothetical
KC117376.1_27												Hypothetical
KC117376.1_28												Hypothetical
KC117376.1_29												Hypothetical
KC117376.1_30			COG3299		phrog_6	VOG00521	VOG:VOG00521	405	3.1e-90	296.2		sp|P51767|BPJ_BPP2 Baseplate protein J
KC117376.1_31												Hypothetical
KC117376.1_32												Hypothetical
KC117376.1_33					phrog_1160	VOG00207	PHROG:phrog_1160	225	1.5e-51	167.8		baseplate protein
KC117376.1_34												Hypothetical
KC117376.1_35												Hypothetical
KC117376.1_36												Hypothetical
KC117376.1_37												Hypothetical
KC117376.1_38					phrog_35870	VOG05007	VOG:VOG05007	35	8.6e-11	34.7		REFSEQ putative CxxC motif protein
KC117376.1_39												Hypothetical
KC117376.1_40					phrog_7084	VOG14391	VOG:VOG14391	288	7e-134	437.6		REFSEQ hypothetical protein
KC117376.1_41												Hypothetical
KC117376.1_42	K03465	K03465	COG1351		phrog_85	VOG03899	VOG:VOG03899	244	4.5e-62	203.7		sp|Q05259|THYX_BPML5 Probable flavin-dependent thymidylate synthase
KC117376.1_43												Hypothetical
KC117376.1_44												Hypothetical
KC117376.1_45	K02319	K02319	COG0417		phrog_262	VOG00345	PHROG:phrog_262	884	2e-174	574.3		DNA polymerase
KC117376.1_46					phrog_13033	VOG14397	VOG:VOG14397	133	1.4e-56	182.8		REFSEQ hypothetical protein
KC117376.1_47												Hypothetical
KC117376.1_48												Hypothetical
KC117376.1_49			COG0563		phrog_10255	VOG01544	PHROG:phrog_10255	252	4.4e-71	231.7		kinase
KC117376.1_50												Hypothetical
KC117376.1_51												Hypothetical
KC117376.1_52		K14819	COG2453		phrog_32716	VOG00099	PHROG:phrog_32716	150	4.5e-107	347.2		dual specificity phosphatase
KC117376.1_53		K07465	COG2887		phrog_69	VOG00510	VOG:VOG00510	348	7.3e-36	116.8		sp|O64262|VG69_BPMD2 Gene 69 protein
KC117376.1_54												Hypothetical
KC117376.1_55												Hypothetical
KC117376.1_56												Hypothetical
KC117376.1_57												Hypothetical
KC117376.1_58												Hypothetical
KC117376.1_59												Hypothetical
KC117376.1_60					phrog_16395	VOG14395	VOG:VOG14395	127	4.9e-59	190.2		REFSEQ hypothetical protein
KC117376.1_61					phrog_284	VOG02246	PHROG:phrog_284	421	7.9e-74	241.2		exonuclease
KC117376.1_62												Hypothetical
KC117376.1_63												Hypothetical
KC117376.1_64												Hypothetical
KC117376.1_65												Hypothetical
KC117376.1_66												Hypothetical
KC117376.1_67												Hypothetical
KC117376.1_68					phrog_16114	VOG14402	VOG:VOG14402	169	5e-63	203.6		REFSEQ hypothetical protein
KC117376.1_69					phrog_14797	VOG14401	VOG:VOG14401	201	5.6e-96	312.5		REFSEQ hypothetical protein
KC117376.1_70					phrog_12980	VOG01567	PHROG:phrog_12980	163	1.7e-75	244.8		HNH endonuclease
KC117376.1_71												Hypothetical
KC117376.1_72			COG1948		phrog_3490	VOG01108	VOG:VOG01108	162	1.2e-46	151.8		sp|P0CAF6|VF364_ASFK5 ERCC4 domain-containing protein EP364R
KC117376.1_73		K04763	COG4974		phrog_1	VOG00056	COG:COG4974	388	5.4e-37	118.0		XerD:
KC117376.1_74												Hypothetical
KC117376.1_75												Hypothetical
KC117376.1_76												Hypothetical
KC117376.1_77												Hypothetical
KC117376.1_78												Hypothetical
KC117376.1_79												Hypothetical
KC117376.1_80					phrog_13083	VOG14405	VOG:VOG14405	455	2.8e-194	638.0		REFSEQ hypothetical protein
KC117376.1_81												Hypothetical
KC117376.1_82					phrog_21750	VOG05699	VOG:VOG05699	93	1.5e-38	124.7		REFSEQ hypothetical protein
KC117376.1_83												Hypothetical
KC117376.1_84												Hypothetical
KC117376.1_85												Hypothetical
KC117376.1_86					phrog_14318	VOG11954	VOG:VOG11954	159	5.1e-61	196.6		REFSEQ hypothetical protein
KC117376.1_87												Hypothetical
KC117376.1_88												Hypothetical
KC117376.1_89					phrog_21685	VOG26219	VOG:VOG26219	230	3.2e-127	415.5		REFSEQ hypothetical protein
KC117376.1_90												Hypothetical
KC117376.1_91												Hypothetical
KC117376.1_92					phrog_15403	VOG14408	VOG:VOG14408	72	1.1e-41	133.3		REFSEQ hypothetical protein
KC117376.1_93												Hypothetical
KC117376.1_94												Hypothetical
KC117376.1_95												Hypothetical
KC117376.1_96												Hypothetical
KC117376.1_97												Hypothetical
KC117376.1_98												Hypothetical
KC117376.1_99												Hypothetical
KC117376.1_100												Hypothetical
KC117376.1_101												Hypothetical
KC117376.1_102												Hypothetical
KC117376.1_103												Hypothetical
