	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001744.1_1	QGNH01001744.1	QGNH01001744.1	1	86	1270	1	D	YP_007518352.1	YP_007518352.1 major head protein [Vibrio phage VvAW1]	False	0.368	250.0	2.5570000000000003e-71	P22 coat protein - gene protein 5 [PF11651.11]	VOG00529	sp|P19727|CAPSB_BPT7 Minor capsid protein; XrXs	Xr;Xs	0	False	VF
QGNH01001744.1_2	QGNH01001744.1	QGNH01001744.1	2	1360	2232	1	D	YP_010678087.1	YP_010678087.1 endonuclease VII [Arthrobacter phage Kaylissa]	False	0.315	85.0	9.291e-17	Recombination endonuclease VII [PF02945.18]	VOG00049	sp|Q5UPT5|YL246_MIMIV Uncharacterized protein L246; Xu	Xu	1	False	F
QGNH01001744.1_3	QGNH01001744.1	QGNH01001744.1	3	2229	2609	1	E											0	False	F
QGNH01001744.1_4	QGNH01001744.1	QGNH01001744.1	4	2606	4030	1	E											0	False	F
QGNH01001744.1_5	QGNH01001744.1	QGNH01001744.1	5	3962	4921	-1	D	YP_009778383.1	YP_009778383.1 nucleotide-sugar epimerase [Synechococcus phage ACG-2014f_Syn7803C7]	False	0.29	128.0	5.9050000000000005e-31	GDP-mannose 4,6 dehydratase [PF16363.8]; NAD dependent epimerase/dehydratase family [PF01370.24]; RmlD substrate binding domain [PF04321.20]; 3-beta hydroxysteroid dehydrogenase/isomerase family [PF01073.22]; Polysaccharide biosynthesis protein [PF02719.18]; Male sterility protein [PF07993.15]	VOG00055	sp|Q9SYM5|RHM1_ARATH Trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM1; Xh	Xh	0	False	MKF
QGNH01001744.1_6	QGNH01001744.1	QGNH01001744.1	6	4967	5788	1	E											0	False	F
QGNH01001744.1_7	QGNH01001744.1	QGNH01001744.1	7	5785	6540	1	E	YP_001498574.1	YP_001498574.1 hypothetical protein AR158_C493R [Paramecium bursaria Chlorella virus AR158]	False	0.261	88.0	3.669e-18		VOG01514	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001744.1_8	QGNH01001744.1	QGNH01001744.1	8	6537	6785	1	E											0	False	
QGNH01001744.1_9	QGNH01001744.1	QGNH01001744.1	9	6785	7618	1	E											0	False	F
QGNH01001744.1_10	QGNH01001744.1	QGNH01001744.1	10	7676	8410	1	E	YP_009222583.1	YP_009222583.1 hypothetical protein AXJ08_gp33 [Rhodoferax phage P26218]	False	0.289	102.0	9.172e-23		VOG12454	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001744.1_11	QGNH01001744.1	QGNH01001744.1	11	8489	9142	1	E	YP_007236760.1	YP_007236760.1 HNH endonuclease [Burkholderia phage BcepMigl]	False	0.432	121.0	7.286e-30		VOG00117	REFSEQ HNH endonuclease; Xu	Xu	0	False	F
QGNH01001744.1_12	QGNH01001744.1	QGNH01001744.1	12	9142	11385	1	D	YP_009222582.1	YP_009222582.1 head closure Hc3 [Rhodoferax phage P26218]	False	0.306	185.0	2.37e-46	Phage stabilisation protein [PF11134.11]	VOG10156	sp|P26749|VG10_BPP22 Packaged DNA stabilization protein gp10; Xh	Xh	0	False	F
QGNH01001744.1_13	QGNH01001744.1	QGNH01001744.1	13	11382	11933	1	D							Aspartyl/Asparaginyl beta-hydroxylase [PF05118.18]				0	False	F
QGNH01001744.1_14	QGNH01001744.1	QGNH01001744.1	14	11933	12223	1	E											0	False	F
